gene,expr,timepoint
mal_rna_17,4531.970000,51
PF3D7_0320900,694.918000,15
PF3D7_0320900,758.959000,51
PF3D7_1243600,564.424000,18
PF3D7_1243600,2682.600000,33
PF3D7_1243600,512.494000,57
PF3D7_0501200,56.618900,33
PF3D7_0817900,379.513000,9
PF3D7_0817900,2080.600000,30
PF3D7_0817900,388.539000,45
PF3D7_1010300,35.039900,15
PF3D7_1010300,54.968500,54
PF3D7_1027300,28.546200,12
PF3D7_1027300,54.499000,51
PF3D7_1404800,6.142030,24
PF3D7_0831800,9.130500,24
PF3D7_0529900,91.647400,18
PF3D7_0529900,96.381500,57
PF3D7_1211700,2.794540,9
PF3D7_1211700,6.029590,45
PF3D7_0832200,18.488500,27
PF3D7_0832200,19.781200,33
PF3D7_0935600,3.704840,21
PF3D7_1115800,15.151200,18
PF3D7_1115800,17.906700,54
PF3D7_0705400,2.775050,6
PF3D7_0705400,174.489000,30
PF3D7_0705400,5.372310,45
PF3D7_0811300,105.167000,18
PF3D7_0811300,217.494000,33
PF3D7_0811300,96.100300,54
PF3D7_1001600,3.054860,6
PF3D7_1001600,8.618600,45
PF3D7_0424500,4.497460,24
PF3D7_1239200,2.554710,6
PF3D7_1239200,5.565480,45
PF3D7_1410700,1.619170,6
PF3D7_1410700,3.666270,42
PF3D7_0524700,13.957500,30
PF3D7_0513800,2.578140,6
PF3D7_0513800,45.619400,30
PF3D7_0513800,3.835790,45
PF3D7_1338700,3.423840,3
PF3D7_1338700,5.028280,42
PF3D7_1135900,13.936300,12
PF3D7_1135900,21.782800,48
PF3D7_1462200,2.379490,3
PF3D7_1462200,60.780100,18
PF3D7_1462200,27.405200,36
PF3D7_1462200,3.100150,42
PF3D7_1253100,19.053200,24
PF3D7_1253100,48.043800,33
PF3D7_0513600,5.344580,3
PF3D7_0513600,8.561600,42
PF3D7_1111100,2.628180,6
PF3D7_1111100,4.309770,45
PF3D7_0417500,2.955730,3
PF3D7_0417500,4.172910,42
PF3D7_1115000,2.234290,3
PF3D7_1115000,64.750800,27
PF3D7_1115000,2.769040,45
PF3D7_1248700,54.337300,15
PF3D7_1248700,56.755300,21
PF3D7_1248700,108.534000,33
PF3D7_1248700,38.975200,54
PF3D7_0709500,2.407940,3
PF3D7_0709500,2.905970,42
PF3D7_1117100,1.645514,6
PF3D7_1117100,3.894050,45
PF3D7_0924000,24.200700,18
PF3D7_0924000,23.315700,54
PF3D7_0711100,22.194700,21
PF3D7_0711100,21.520100,54
PF3D7_0504000,5.566270,42
PF3D7_0320600,1.842012,6
PF3D7_0320600,9.750850,36
PF3D7_0320600,2.807620,45
PF3D7_1332600,3.059880,3
PF3D7_1332600,3.711850,42
PF3D7_0909600,3.107510,9
PF3D7_0909600,3.514800,45
PF3D7_0726700,4.199000,3
PF3D7_0726700,51.585600,18
PF3D7_0726700,7.347270,42
PF3D7_1306200,1.401822,6
PF3D7_1306200,1.966385,45
