gene,expr,timepoint
PF3D7_0908100,1.562677,18
PF3D7_0908100,7.122380,48
PF3D7_0908100,1.570327,30
PF3D7_0501300,113.846000,48
PF3D7_0501300,3986.760000,12
PF3D7_0501300,9253.380000,27
PF3D7_0501300,3654.940000,18
PF3D7_0501300,525.599000,60
PF3D7_1353100,5721.710000,33
PF3D7_1353100,302.502000,48
PF3D7_0721600,4593.280000,27
PF3D7_0721600,2402.700000,18
PF3D7_0721600,1769.350000,48
PF3D7_0721600,474.781000,60
PF3D7_0721600,2093.020000,12
PF3D7_0721600,2943.590000,33
PF3D7_0316600,104.404000,54
PF3D7_0316600,1435.290000,33
PF3D7_0316600,237.932000,48
PF3D7_1116200,51.856500,48
PF3D7_1116200,331.686000,27
PF3D7_1116200,28.648000,57
PF3D7_1116200,21.065000,3
PF3D7_1116200,190.805000,33
PF3D7_0811400,184.783000,48
PF3D7_0811400,186.062000,27
PF3D7_0811400,226.537000,36
PF3D7_0811400,126.425000,15
PF3D7_1439500,292.388000,60
PF3D7_1439500,6.876320,39
PF3D7_1439500,223.533000,12
PF3D7_1357900,385.737000,39
PF3D7_1357900,27.727800,9
PF3D7_1357900,41.029000,57
PF3D7_1414000,16.739200,21
PF3D7_1414000,209.060000,51
PF3D7_1414000,34.588000,30
PF3D7_1423600,56.547000,30
PF3D7_1423600,98.075600,39
PF3D7_1423600,27.868900,54
PF3D7_1423600,46.823600,48
PF3D7_1423600,14.996900,6
PF3D7_1132300,84.872400,48
PF3D7_1450600,50.562400,27
PF3D7_1450600,11.870800,57
PF3D7_1450600,68.310400,33
PF3D7_1450600,38.841000,15
PF3D7_0810800,128.319000,36
PF3D7_0810800,10.786550,57
PF3D7_1359200,28.734900,60
PF3D7_1359200,13.791700,24
PF3D7_1359200,54.364800,48
PF3D7_1359200,31.112200,33
PF3D7_0611900,8.304010,18
PF3D7_0611900,40.491600,33
PF3D7_0611900,34.418300,54
PF3D7_0611900,52.517500,42
PF3D7_0611900,31.982700,27
PF3D7_0715800,41.072700,42
PF3D7_0715800,12.507300,30
PF3D7_0715800,57.793100,48
PF3D7_1330600,58.090400,48
PF3D7_1330600,22.132800,57
PF3D7_1330600,6.914370,30
PF3D7_1308100,3.887880,15
PF3D7_1308100,28.600200,42
PF3D7_1308100,39.140700,48
PF3D7_1112400,40.665400,45
PF3D7_1112400,3.622560,21
PF3D7_1112400,6.578770,27
PF3D7_0417200,90.381700,48
PF3D7_0417200,52.397700,54
PF3D7_0417200,5.788530,30
PF3D7_0307500,32.894900,51
PF3D7_0307600,3.171110,15
PF3D7_0307600,5.502580,30
PF3D7_0307600,22.963100,51
PF3D7_0308000,16.507700,45
PF3D7_0308000,2.453900,21
PF3D7_0308000,5.754210,57
PF3D7_0308000,7.601900,51
PF3D7_1443500,3.816110,60
PF3D7_1443500,15.812900,42
PF3D7_0408900,2.790480,30
PF3D7_0408900,39.905100,45
PF3D7_0411300,9.494160,39
PF3D7_0411300,2.773240,15
PF3D7_0411300,11.177500,48
PF3D7_0411300,6.879550,57
PF3D7_1450900,2.106940,27
PF3D7_1450900,28.595200,48
PF3D7_1450900,10.857400,54
PF3D7_0726600,2.245740,27
PF3D7_0726600,3.481760,15
PF3D7_0726600,10.882690,48
PF3D7_0726600,7.087620,57
PF3D7_0603200,24.133900,48
PF3D7_0603200,1.924663,21
PF3D7_0603200,2.489040,30
PF3D7_0603200,8.131490,54
PF3D7_0603200,7.487020,60
PF3D7_1112300,1.401943,15
PF3D7_1112300,7.829420,45
PF3D7_0919500,1.808538,36
PF3D7_0919500,1.265169,21
PF3D7_0919500,4.868880,3
PF3D7_0919500,8.514820,57
PF3D7_0919500,1.298627,27
PF3D7_0304800,1.302744,30
PF3D7_0304800,4.338250,45
PF3D7_0304800,5.491560,51
PF3D7_1010700,472.683000,27
PF3D7_1010700,401.495000,33
PF3D7_1010700,202.744000,12
PF3D7_1010700,252.138000,42
PF3D7_1010700,255.700000,48
PF3D7_0400200,194.376000,27
PF3D7_0400200,11.036800,54
PF3D7_0400200,5.992550,48
PF3D7_0320000,312.136000,51
PF3D7_1426900,25.087200,21
PF3D7_1426900,53.680400,33
PF3D7_1426900,569.092000,54
PF3D7_0201600,9.055310,54
PF3D7_0201600,11.286400,60
PF3D7_0201600,454.240000,36
PF3D7_1118200,30.109300,57
PF3D7_1118200,182.945000,42
PF3D7_1474900,96.192900,3
PF3D7_1474900,93.686000,48
PF3D7_1474900,30.166100,27
PF3D7_1474900,119.486000,54
PF3D7_0906100,17.009900,30
PF3D7_0906100,179.086000,54
PF3D7_1219300,3.546090,48
PF3D7_1219300,4.632060,54
PF3D7_1219300,79.426800,27
PF3D7_1451300,68.902100,54
PF3D7_1451300,9.957600,18
PF3D7_1451300,76.518500,48
PF3D7_1123700,10.458430,30
PF3D7_1123700,5.351820,21
PF3D7_1123700,134.309000,48
PF3D7_1123700,47.382400,54
PF3D7_1417900,9.442370,30
PF3D7_1417900,42.512600,3
PF3D7_1417900,11.142200,15
PF3D7_1417900,59.572000,48
PF3D7_1417900,31.461400,60
PF3D7_0934400,129.551000,48
PF3D7_0934400,82.915100,54
PF3D7_0934400,12.348800,30
PF3D7_0304500,71.491000,48
PF3D7_0304500,5.422810,18
PF3D7_0304500,46.697300,54
PF3D7_0304500,77.891200,42
PF3D7_1474000,10.613300,39
PF3D7_1474000,75.757000,6
PF3D7_1474000,61.781500,60
PF3D7_1318100,9.010410,27
PF3D7_1318100,35.140800,48
PF3D7_1137400,20.488800,54
PF3D7_1137400,4.708550,18
PF3D7_1137400,38.040400,48
PF3D7_1137400,46.941600,42
PF3D7_0412400,25.979600,27
PF3D7_0412400,2.053960,48
PF3D7_0412400,1.940277,57
PF3D7_1132900,18.670900,39
PF3D7_1132900,5.174020,54
PF3D7_1132900,14.431700,45
PF3D7_1137500,3.064480,21
PF3D7_1137500,102.428000,54
PF3D7_1137500,7.660420,30
PF3D7_1311200,17.811700,42
PF3D7_1311200,18.919000,21
PF3D7_1311200,11.419900,51
PF3D7_1311200,20.775100,33
PF3D7_1311200,22.419000,27
PF3D7_1242600,16.673000,39
PF3D7_1242600,3.589790,9
PF3D7_1242600,4.190510,57
PF3D7_1242600,5.098310,3
PF3D7_1244000,3.370440,21
PF3D7_1244000,36.616900,42
PF3D7_0815000,2.903450,24
PF3D7_0815000,44.801600,42
PF3D7_0815000,14.557800,57
PF3D7_0728300,20.585600,48
PF3D7_0728300,12.319300,6
PF3D7_0728300,6.369650,27
PF3D7_0728300,25.096100,54
PF3D7_1022800,2.146260,21
PF3D7_1022800,6.125420,30
PF3D7_1022800,47.035200,48
PF3D7_1456500,20.466400,45
PF3D7_1456500,4.518930,30
PF3D7_1456500,22.852400,51
PF3D7_1248300,1.515835,21
PF3D7_1248300,4.868000,33
PF3D7_1248300,21.129400,48
PF3D7_1248300,29.727500,54
PF3D7_1320300,16.472900,42
PF3D7_1320300,4.446190,27
PF3D7_1320300,7.148610,54
PF3D7_0626000,32.788300,36
PF3D7_0626000,6.810380,9
PF3D7_1415000,27.966300,48
PF3D7_1415000,3.503220,30
PF3D7_1330700,16.506600,54
PF3D7_1330700,2.489580,30
PF3D7_1330700,13.642800,48
PF3D7_0703400,2.740390,60
PF3D7_0703400,2.293150,18
PF3D7_0703400,3.627900,54
PF3D7_0703400,5.460490,33
PF3D7_0703400,6.462810,45
PF3D7_0703400,2.630160,24
PF3D7_1302900,2.835650,18
PF3D7_1302900,2.997640,9
PF3D7_1302900,3.602880,57
PF3D7_1302900,5.270500,3
PF3D7_1302900,14.690900,42
PF3D7_1433900,8.855670,51
PF3D7_1433900,5.050150,45
PF3D7_0414100,4.961980,57
PF3D7_0414100,13.968700,42
PF3D7_0516100,1.890466,15
PF3D7_0516100,7.659690,45
PF3D7_0516100,4.771260,57
PF3D7_0516100,1.718097,21
PF3D7_1400100,1.581417,48
PF3D7_1400100,5.295500,27
PF3D7_1400100,1.305201,54
PF3D7_0415900,2497.150000,18
PF3D7_0415900,2436.530000,12
PF3D7_0415900,494.059000,60
PF3D7_0415900,3159.750000,33
PF3D7_0415900,1723.030000,48
PF3D7_0415900,3966.420000,27
PF3D7_0503800,2552.130000,18
PF3D7_0503800,2889.440000,27
PF3D7_0503800,1963.970000,42
PF3D7_0503800,1732.710000,48
PF3D7_0503800,2870.330000,33
PF3D7_1424400,1721.070000,33
PF3D7_1424400,220.491000,60
PF3D7_1424400,925.142000,48
PF3D7_1424400,1942.580000,27
PF3D7_1424400,1463.800000,18
PF3D7_1109900,1320.380000,15
PF3D7_1109900,1080.730000,48
PF3D7_1109900,1531.320000,24
PF3D7_1109900,1637.910000,33
PF3D7_1109900,1295.860000,39
PF3D7_0628300,3881.090000,9
PF3D7_0628300,123.287000,33
PF3D7_0628300,9517.500000,57
PF3D7_0628300,489.068000,48
PF3D7_1426200,32.834400,60
PF3D7_1426200,97.166500,45
PF3D7_1426200,170.571000,15
PF3D7_1426200,229.663000,27
PF3D7_1426200,262.736000,33
PF3D7_1436000,353.926000,36
PF3D7_1436000,34.320500,9
PF3D7_1436000,35.985200,54
PF3D7_1436000,135.742000,48
PF3D7_1231800,248.756000,30
PF3D7_1231800,38.807900,57
PF3D7_1231800,87.629900,48
PF3D7_1311700,32.410900,48
PF3D7_1311700,19.828300,60
PF3D7_1311700,140.733000,27
PF3D7_1311700,125.813000,36
PF3D7_1232100,9.406030,15
PF3D7_1232100,249.470000,48
PF3D7_0501200,2177.170000,39
PF3D7_0501200,55.195800,18
PF3D7_1344800,16.916400,9
PF3D7_1344800,33.568700,54
PF3D7_1344800,131.657000,36
PF3D7_1344800,119.400000,42
PF3D7_1007700,256.180000,39
PF3D7_1007700,194.012000,45
PF3D7_1007700,75.827400,60
PF3D7_0109400,114.564000,48
PF3D7_0109400,25.246400,27
PF3D7_0109400,121.272000,42
PF3D7_0109400,105.260000,3
PF3D7_0109400,74.988700,60
PF3D7_0109400,27.088900,18
PF3D7_0109400,79.837400,54
PF3D7_0932300,36.058900,54
PF3D7_0932300,101.185000,33
PF3D7_0932300,110.597000,42
PF3D7_0417500,16.812700,30
PF3D7_0417500,9.628540,21
PF3D7_0417500,235.458000,54
PF3D7_0417500,158.987000,48
PF3D7_0417500,111.573000,42
PF3D7_0320800,34.844800,30
PF3D7_0320800,115.662000,54
PF3D7_0320800,196.320000,48
PF3D7_0523300,236.397000,54
PF3D7_0523300,30.028000,27
PF3D7_1429500,48.084600,21
PF3D7_1429500,10.028550,57
PF3D7_1429500,54.586900,27
PF3D7_1028000,69.735300,27
PF3D7_1028000,6.787180,60
PF3D7_1028000,23.999300,48
PF3D7_1028000,8.457600,54
PF3D7_1028000,73.212000,33
PF3D7_1028000,10.784950,9
PF3D7_1362300,33.135000,54
PF3D7_1362300,68.564700,42
PF3D7_1362300,69.041900,27
PF3D7_1362300,103.035000,33
PF3D7_1362300,60.231600,48
PF3D7_1362300,46.194100,15
PF3D7_1331300,27.218500,30
PF3D7_1331300,405.459000,54
