gene,expr,timepoint
PF3D7_1136900,3.177060,18
PF3D7_1136900,3.875370,27
PF3D7_1136900,2.205640,51
PF3D7_1136900,4.053210,63
PF3D7_0933300,1.296181,9
PF3D7_0933300,12.713100,30
PF3D7_0933300,1.247946,45
PF3D7_0933300,12.868300,66
PF3D7_0108600,1.755433,12
PF3D7_0108600,1.379594,45
PF3D7_0108600,2.070790,51
PF3D7_1430700,1.345264,6
PF3D7_1430700,1.305722,12
PF3D7_1430700,1.000000,48
PF3D7_1451000,13.142700,18
PF3D7_1451000,2.142110,36
PF3D7_1451000,3.318490,42
PF3D7_1451000,13.365500,57
PF3D7_1451000,6.873460,63
PF3D7_0103600,2.566100,3
PF3D7_0103600,11.189800,18
PF3D7_0103600,2.269260,39
PF3D7_0103600,11.204800,57
PF3D7_0103600,6.516950,63
PF3D7_0419100,1.358354,9
PF3D7_0419100,1.398741,42
PF3D7_1309800,1.917917,6
PF3D7_1309800,1.948257,12
PF3D7_1309800,1.351848,42
PF3D7_0411300,1.733950,6
PF3D7_0411300,1.383633,42
PF3D7_1340500,2.121120,30
PF3D7_1340500,1.902839,63
PF3D7_0906000,1.492653,6
PF3D7_0906000,1.232418,42
PF3D7_1203300,1.374362,9
PF3D7_1203300,11.636800,27
PF3D7_1203300,1.196213,45
PF3D7_1328000,1.407014,15
PF3D7_1328000,1.176207,45
PF3D7_1207200,1.170002,12
PF3D7_1207200,1.119593,45
PF3D7_1207200,9.771770,63
PF3D7_0608900,1.340704,9
PF3D7_0608900,1.097789,45
PF3D7_0211300,1.401209,12
PF3D7_0211300,1.148867,42
PF3D7_0211300,1.227479,51
PF3D7_0521500,1.911555,3
PF3D7_0521500,1.760120,36
PF3D7_0521500,15.148600,60
PF3D7_1362500,1.419330,12
PF3D7_1362500,1.240997,48
PF3D7_1362500,12.549600,66
PF3D7_1138000,1.278425,15
PF3D7_1138000,1.263928,21
PF3D7_1138000,1.132532,54
PF3D7_1344600,1.129720,12
PF3D7_1344600,1.130365,45
PF3D7_1344600,1.147098,51
PF3D7_0826900,3.424440,6
PF3D7_0826900,2.876410,15
PF3D7_0826900,2.258510,45
PF3D7_0826900,11.867900,63
PF3D7_1323300,2.848560,9
PF3D7_1323300,2.040570,15
PF3D7_1323300,2.023030,39
PF3D7_1323300,1.819244,48
PF3D7_1114500,1.613972,3
PF3D7_1114500,1.187574,12
PF3D7_1114500,1.107802,48
PF3D7_0711700,1.640778,24
PF3D7_0711700,2.167570,60
PF3D7_1118700,1.330981,21
PF3D7_1118700,1.175027,51
PF3D7_1306100,1.309514,3
PF3D7_1306100,1.000000,51
PF3D7_1306100,10.771740,66
PF3D7_0712600,1.469023,24
PF3D7_0712600,1.603648,63
PF3D7_1436700,1.491150,9
PF3D7_1436700,1.378348,42
PF3D7_1453600,5.588700,12
PF3D7_1453600,1.542732,36
PF3D7_1453600,8.689330,51
PF3D7_0819700,1.183630,6
PF3D7_0819700,1.252933,12
PF3D7_0819700,1.233008,45
PF3D7_0819700,1.250965,51
PF3D7_0530900,1.360191,15
PF3D7_0530900,1.417663,21
PF3D7_0530900,1.122861,57
PF3D7_1208500,1.499286,36
PF3D7_1208500,6.041090,51
PF3D7_0604600,1.439166,12
PF3D7_0604600,1.156311,45
PF3D7_1236300,1.732375,6
PF3D7_1236300,1.315243,12
PF3D7_1236300,1.326117,48
PF3D7_1236300,6.209650,66
PF3D7_0419000,1.121027,12
PF3D7_0419000,1.000000,48
PF3D7_0419000,1.752974,54
PF3D7_1143500,1.162556,15
PF3D7_1143500,1.047993,48
PF3D7_0203600,1.115411,6
PF3D7_0203600,1.039742,12
PF3D7_0203600,1.117969,42
PF3D7_0203600,1.000000,48
PF3D7_1433900,1.062235,12
PF3D7_1433900,1.156361,45
PF3D7_1433900,7.388150,66
PF3D7_0800200,1.040673,24
PF3D7_0800200,1.893282,54
PF3D7_0800200,1.116939,60
PF3D7_0800200,1.119170,66
PF3D7_1245200,1.095765,9
PF3D7_1245200,1.053446,45
PF3D7_1245200,6.472290,57
PF3D7_1409700,1.057809,12
PF3D7_1409700,1.019365,45
PF3D7_0632500,1.163726,27
PF3D7_0632500,2.142800,54
PF3D7_0632500,1.353547,60
PF3D7_0632500,1.301350,66
PF3D7_0211500,1.166959,6
PF3D7_0211500,1.134149,12
PF3D7_0211500,1.000000,51
PF3D7_1200600,1.042726,24
PF3D7_1200600,1.028735,60
PF3D7_1200600,1.038705,66
PF3D7_0828700,1.046739,12
PF3D7_0828700,1.083463,18
PF3D7_0828700,1.000000,51
PF3D7_0828700,1.018427,57
PF3D7_0500100,1.205550,24
PF3D7_0500100,1.393319,60
PF3D7_0500100,1.358142,66
PF3D7_0812900,2.034390,6
PF3D7_0812900,1.166748,21
PF3D7_0812900,1.085334,51
PF3D7_0812900,1.148870,60
PF3D7_0909100,1.161865,6
PF3D7_0909100,1.000000,54
PF3D7_0909100,1.084079,24
PF3D7_1034600,1.338987,15
PF3D7_1034600,1.000000,51
PF3D7_1034600,13.389100,63
PF3D7_0916300,2.522170,3
PF3D7_0916300,1.100302,12
PF3D7_0916300,1.143290,18
PF3D7_0916300,1.000000,54
PF3D7_0829600,1.423991,6
PF3D7_0829600,1.156431,18
PF3D7_0829600,1.000000,54
PF3D7_1105000,997.403000,15
PF3D7_1105000,1525.440000,45
PF3D7_1105000,45933.700000,66
PF3D7_1308300,2259.280000,9
PF3D7_1308300,113.693000,33
PF3D7_1308300,1805.510000,48
PF3D7_0814000,194.981000,33
PF3D7_0517000,143.737000,33
PF3D7_0517000,2989.460000,51
PF3D7_0818500,124.045000,24
PF3D7_0818500,113.962000,60
PF3D7_1427900,47.222800,3
PF3D7_1427900,221.012000,15
PF3D7_1427900,44.279500,39
PF3D7_1234900,8.517610,12
PF3D7_1234900,9.994030,45
PF3D7_0304200,41.000400,27
PF3D7_0304200,29.718000,63
PF3D7_0914200,25.494600,27
PF3D7_0914200,44.962500,63
PF3D7_1433500,43.718300,18
PF3D7_1433500,64.471500,30
PF3D7_1433500,42.711500,54
PF3D7_1320000,251.604000,6
PF3D7_1320000,32.331600,21
PF3D7_1320000,30.278800,57
PF3D7_0609700,4.928150,27
PF3D7_0609700,4.523570,63
PF3D7_1408200,9.511380,33
PF3D7_1252600,22.128900,21
PF3D7_1252600,31.414700,30
PF3D7_1252600,23.374300,54
PF3D7_1252600,25.026300,60
PF3D7_0903100,60.266500,27
PF3D7_0903100,48.621500,33
PF3D7_0903100,133.547000,45
PF3D7_0903100,19.118500,66
PF3D7_0926100,145.949000,6
PF3D7_0926100,39.745800,21
PF3D7_0926100,65.982200,33
PF3D7_0926100,42.003800,60
PF3D7_1020000,92.338500,12
PF3D7_1020000,8.625000,30
PF3D7_1020000,123.390000,45
PF3D7_0622200,8.562910,33
PF3D7_1428200,56.013000,6
PF3D7_1428200,12.416900,21
PF3D7_1428200,11.324300,60
PF3D7_1115000,2.928190,9
PF3D7_1115000,1.774806,45
PF3D7_1115000,108.595000,66
PF3D7_0513800,4.761910,9
PF3D7_0513800,3.483420,45
PF3D7_1121100,7.867290,18
PF3D7_1121100,71.887700,36
PF3D7_1121100,10.497600,54
PF3D7_1121100,14.734400,63
PF3D7_1218400,44.083700,21
PF3D7_1218400,121.882000,42
PF3D7_1218400,38.859300,60
PF3D7_0321800,24.264200,21
PF3D7_0321800,21.667800,27
PF3D7_0321800,19.464900,63
PF3D7_1123000,50.404300,12
PF3D7_1123000,25.891000,24
PF3D7_1123000,52.737700,48
PF3D7_1123000,14.593800,63
PF3D7_1365500,5.576650,3
PF3D7_1365500,3.778840,39
PF3D7_1365500,17.530700,48
PF3D7_1450600,6.118470,33
PF3D7_1205800,60.877500,18
PF3D7_1205800,55.647800,57
PF3D7_1205800,41.383700,63
PF3D7_1004400,8.445360,6
PF3D7_1004400,4.945720,39
PF3D7_1458700,2.183740,12
PF3D7_1458700,2.268930,45
PF3D7_0602900,10.041660,18
PF3D7_0602900,65.094300,36
PF3D7_0602900,10.582840,54
PF3D7_0920500,2.328140,15
PF3D7_0920500,1.412629,51
PF3D7_0920500,16.505800,63
PF3D7_0524900,44.434000,12
PF3D7_0524900,3.158450,33
PF3D7_0524900,44.420000,45
PF3D7_0306500,2.232660,9
PF3D7_0306500,2.349200,15
PF3D7_0306500,1.977608,45
PF3D7_0306500,1.441236,51
PF3D7_1447400,3.172950,33
PF3D7_0519500,4.454690,3
PF3D7_0519500,3.678030,39
PF3D7_1202400,3.128710,12
PF3D7_1202400,5.563810,45
PF3D7_1202400,7.597930,51
PF3D7_0831400,10.203340,6
PF3D7_0831400,5.062250,42
PF3D7_0705300,1.953009,12
PF3D7_0705300,1.379108,45
PF3D7_0705300,17.083900,63
PF3D7_1250800,6.199200,36
PF3D7_1250800,27.475100,51
PF3D7_0628100,2.444890,15
PF3D7_0628100,2.112430,21
PF3D7_0628100,1.508523,54
PF3D7_1403100,1.801162,12
PF3D7_1403100,1.769093,45
PF3D7_1415000,1.796556,12
PF3D7_1415000,1.301089,51
PF3D7_1461400,6.044860,12
PF3D7_1461400,3.182580,21
PF3D7_1461400,4.051970,48
PF3D7_1461400,3.512300,57
PF3D7_0731800,2.283460,24
PF3D7_0731800,1.837344,54
PF3D7_0731800,1.997412,63
PF3D7_0604700,2.365410,6
PF3D7_0604700,1.752287,12
PF3D7_0604700,1.693024,45
PF3D7_0424100,1.386669,21
PF3D7_0424100,1.542867,57
PF3D7_0825200,1.230166,12
PF3D7_0825200,1.308414,45
PF3D7_0825200,2.044000,51
PF3D7_0824500,2.119360,3
PF3D7_0824500,2.319330,39
PF3D7_0824500,7.485820,48
PF3D7_0824500,21.355500,57
PF3D7_0817200,12.100300,21
PF3D7_0817200,12.848300,54
PF3D7_0409300,3.626190,33
PF3D7_1245400,2.674440,6
PF3D7_1245400,2.379670,45
PF3D7_1439700,3.016660,6
PF3D7_1439700,2.868100,42
PF3D7_1439700,1.897990,48
PF3D7_1435000,1.207350,9
PF3D7_1435000,1.321626,48
PF3D7_1435000,29.198800,66
PF3D7_1303200,2.921110,9
PF3D7_1303200,2.781260,42
PF3D7_1303200,2.850920,48
PF3D7_0731400,3.526610,6
PF3D7_0731400,2.200790,39
PF3D7_0925600,2.231320,9
PF3D7_0925600,2.347740,15
PF3D7_0925600,1.000000,45
PF3D7_0727100,2.160470,9
PF3D7_0727100,1.721091,42
PF3D7_1404400,1.574669,6
PF3D7_1404400,1.395776,12
PF3D7_1404400,1.132581,45
PF3D7_0408100,4.243400,18
PF3D7_0408100,5.530700,54
PF3D7_0408100,4.313470,63
PF3D7_1345400,2.958290,9
PF3D7_1345400,2.226430,42
PF3D7_1345400,21.392800,63
PF3D7_1406600,1.969085,9
PF3D7_1406600,1.724203,45
PF3D7_1406600,31.466500,63
PF3D7_0408900,1.675474,9
PF3D7_0408900,1.218048,45
PF3D7_1141800,1.604637,15
PF3D7_1141800,1.567382,21
PF3D7_1141800,1.078271,51
PF3D7_1036600,1.285514,6
PF3D7_1036600,1.147476,12
PF3D7_1036600,1.000000,45
PF3D7_0602500,2.209190,36
PF3D7_0400200,3.820180,24
PF3D7_0400200,4.724410,60
PF3D7_0936100,2.169840,6
PF3D7_0936100,3.215610,12
PF3D7_0936100,2.349470,45
PF3D7_0936100,2.142010,51
PF3D7_1413400,1.156761,12
PF3D7_1413400,1.135140,48
PF3D7_1413400,16.864800,63
PF3D7_0716500,2.469630,9
PF3D7_0716500,2.065270,39
PF3D7_1035200,1.318109,15
PF3D7_1035200,1.124595,21
PF3D7_1035200,1.033890,54
PF3D7_0829800,8.126970,9
PF3D7_0829800,9.385840,15
PF3D7_0829800,21.834100,33
PF3D7_0829800,7.998490,45
PF3D7_1324100,1.455499,12
PF3D7_1324100,1.237359,45
PF3D7_1324100,31.797300,66
PF3D7_1334500,2.087610,9
PF3D7_1334500,1.345026,45
PF3D7_1344500,2.055320,6
PF3D7_1344500,1.318333,15
PF3D7_1344500,1.292167,45
PF3D7_1344500,1.123625,51
PF3D7_0626000,16.689400,6
PF3D7_0626000,9.485020,24
PF3D7_0626000,7.793070,33
PF3D7_0626000,7.603470,66
PF3D7_0105400,1.249263,15
PF3D7_0105400,2.766270,21
PF3D7_0105400,1.350259,51
PF3D7_1410800,2.862640,9
PF3D7_1410800,2.411430,15
PF3D7_1410800,1.921370,21
PF3D7_1410800,2.439350,45
PF3D7_1410800,1.730846,51
PF3D7_0618900,1.462139,6
PF3D7_0618900,1.099673,15
PF3D7_0618900,1.274254,45
PF3D7_0824300,1.319748,12
PF3D7_0824300,1.107113,45
PF3D7_0824300,10.155010,66
PF3D7_0813100,1.830844,15
PF3D7_0813100,2.193210,21
PF3D7_0813100,1.588713,48
PF3D7_0813100,1.295047,54
PF3D7_0619700,2.660080,6
PF3D7_0619700,2.276240,12
PF3D7_0619700,2.310430,18
PF3D7_0619700,2.175700,45
PF3D7_0619700,2.447210,51
PF3D7_0619700,3.893120,57
PF3D7_0726800,1.000000,48
PF3D7_0315500,1.854571,3
PF3D7_0315500,1.951273,39
PF3D7_0315500,1.091624,45
PF3D7_0315500,1.930459,51
PF3D7_0315500,25.703400,63
PF3D7_1133300,1.495931,15
PF3D7_1133300,1.606889,45
PF3D7_1133300,1.342393,51
PF3D7_1133300,1.297599,57
PF3D7_1225100,1.335382,6
PF3D7_1225100,1.143982,42
PF3D7_1225100,15.315000,57
PF3D7_1035000,2.675770,30
PF3D7_1035000,9.700840,48
PF3D7_1035000,1.983781,66
PF3D7_0902100,1.544415,15
PF3D7_0902100,2.312490,24
PF3D7_0902100,1.169140,51
PF3D7_0928700,1.251990,9
PF3D7_0928700,1.116024,45
PF3D7_0214700,1.363711,24
PF3D7_0214700,1.150010,54
PF3D7_1017200,1.065030,9
PF3D7_1017200,5.512960,30
PF3D7_1017200,1.000000,48
PF3D7_1017200,6.371230,66
PF3D7_0805300,1.231334,18
PF3D7_0805300,1.674718,27
PF3D7_0805300,1.129619,51
PF3D7_0805300,1.476493,63
PF3D7_1359700,1.324211,18
PF3D7_1359700,1.385931,48
PF3D7_1359700,1.348085,57
PF3D7_0304300,1.314593,15
PF3D7_0304300,1.542990,48
PF3D7_1135600,1.103145,12
PF3D7_1135600,1.114815,42
PF3D7_1400100,1.343026,24
PF3D7_1400100,1.622889,60
PF3D7_1400100,1.635604,66
PF3D7_0604000,1.179958,6
PF3D7_0604000,1.086225,42
PF3D7_1227300,1.240797,15
PF3D7_1227300,1.324204,21
PF3D7_1227300,1.317694,45
PF3D7_1227300,1.187028,51
PF3D7_1318600,1.046889,6
PF3D7_1318600,1.000000,12
PF3D7_1318600,1.064907,45
PF3D7_0603600,1.621866,3
PF3D7_0603600,1.700162,9
PF3D7_0603600,1.495110,42
PF3D7_0603600,1.439829,48
PF3D7_0933100,1.953009,12
PF3D7_0933100,1.510900,21
PF3D7_0933100,2.311270,33
PF3D7_0933100,2.177230,45
PF3D7_0933100,1.774920,57
PF3D7_1233200,1.066229,18
PF3D7_1233200,1.195981,45
PF3D7_1233200,1.116504,54
PF3D7_1312500,1.000000,51
PF3D7_1312500,10.875500,27
PF3D7_1312500,15.979300,45
PF3D7_1312500,5.602490,63
PF3D7_1469700,1.145952,3
PF3D7_1469700,1.218080,9
PF3D7_1469700,8.385750,27
PF3D7_1469700,1.000000,45
PF3D7_1469700,4.351180,66
PF3D7_0528500,1.455135,6
PF3D7_0528500,1.000000,51
PF3D7_0528500,1.063002,45
PF3D7_1133500,1.046317,9
PF3D7_1133500,3.051550,24
PF3D7_1133500,3.227770,30
PF3D7_1133500,1.000000,48
PF3D7_1133500,3.135250,66
PF3D7_0929900,1.000000,48
PF3D7_1460700,2664.440000,9
PF3D7_1460700,214.668000,33
PF3D7_0312800,268.416000,33
PF3D7_0312800,1590.450000,60
PF3D7_0719700,162.758000,33
PF3D7_1016300,45.590200,3
PF3D7_1016300,248.249000,15
PF3D7_1016300,24.143700,39
PF3D7_1016300,344.603000,51
PF3D7_0920800,9.365500,33
PF3D7_0802000,23.320000,3
PF3D7_0802000,21.173400,39
PF3D7_1115400,353.129000,18
PF3D7_1115400,570.716000,33
PF3D7_1115400,368.234000,54
PF3D7_1236100,103.359000,33
PF3D7_1236100,148.914000,63
PF3D7_1129900,58.661800,27
PF3D7_1129900,62.652400,63
PF3D7_1366500,8.454370,6
PF3D7_1366500,7.625260,15
PF3D7_1366500,5.053790,45
PF3D7_0830700,6.241110,33
PF3D7_0711100,116.768000,6
PF3D7_0711100,13.013600,24
PF3D7_0711100,13.927400,60
PF3D7_0711100,16.644100,66
PF3D7_1129400,114.226000,12
PF3D7_1129400,5.397150,33
PF3D7_0805200,3.017380,24
PF3D7_0805200,101.534000,45
PF3D7_0805200,11.009200,51
PF3D7_0805200,4.052750,60
PF3D7_0503000,6.248330,9
PF3D7_0503000,97.253600,30
PF3D7_0503000,4.178910,45
PF3D7_1120900,1.941202,6
PF3D7_1120900,1.972312,12
PF3D7_1120900,1.651431,45
PF3D7_1212000,12.092300,3
PF3D7_1212000,7.011290,39
PF3D7_1212000,29.752900,48
PF3D7_1437000,39.399000,18
PF3D7_1437000,119.609000,45
PF3D7_1437000,43.350500,57
PF3D7_1437000,33.834200,63
PF3D7_0409600,3.248640,9
PF3D7_0409600,2.964280,45
PF3D7_0307700,4.595090,9
PF3D7_0307700,3.390490,45
PF3D7_1416900,20.376800,3
PF3D7_1416900,9.123570,39
PF3D7_1406700,6.213010,9
PF3D7_1406700,4.427580,42
PF3D7_1406700,49.930200,60
PF3D7_0104800,1.840958,12
PF3D7_0104800,58.600200,27
PF3D7_0104800,1.381564,48
PF3D7_1366800,32.955900,30
PF3D7_1366800,68.554000,63
PF3D7_1108500,4.819410,12
PF3D7_1108500,4.156450,42
PF3D7_1108500,5.232650,51
PF3D7_1108500,265.830000,66
PF3D7_1333000,9.920740,6
PF3D7_1333000,8.747530,36
PF3D7_1412600,2.845490,33
PF3D7_0702100,2.033000,24
PF3D7_0702100,3.207730,54
PF3D7_0702100,2.364210,60
PF3D7_1012300,2.443890,12
PF3D7_1012300,2.088300,45
PF3D7_1012300,2.432660,51
PF3D7_1403600,2.372660,12
PF3D7_1403600,2.839310,45
PF3D7_1403600,2.556540,51
PF3D7_1412100,2.802940,12
PF3D7_1412100,47.233900,27
PF3D7_1412100,1.850657,45
PF3D7_1412100,41.566000,66
PF3D7_0906890,45.066000,18
PF3D7_0906890,7.442390,36
PF3D7_1443400,3.818690,6
PF3D7_1443400,3.539580,42
PF3D7_0109200,5.639100,3
PF3D7_0109200,5.620470,39
PF3D7_0109200,53.729200,57
PF3D7_0925500,1.738794,9
PF3D7_0925500,1.494782,45
PF3D7_0925500,36.241300,66
PF3D7_1478900,13.921600,15
PF3D7_1478900,49.244600,33
PF3D7_1478900,12.343900,45
PF3D7_1478900,12.812200,51
PF3D7_0616200,2.206200,12
PF3D7_0616200,1.750408,45
PF3D7_0616200,21.591500,63
PF3D7_0814500,1.980753,21
PF3D7_0814500,3.159520,54
PF3D7_0814500,1.696046,63
PF3D7_1034400,1.827487,9
PF3D7_1034400,1.455859,45
PF3D7_1247500,2.286920,12
PF3D7_1247500,1.554711,48
PF3D7_0321500,2.240960,9
PF3D7_0321500,1.914999,42
PF3D7_1202200,2.464210,9
PF3D7_1202200,3.051380,15
PF3D7_1202200,2.433720,42
PF3D7_1202200,1.796658,51
PF3D7_0504900,2.146240,9
PF3D7_0504900,1.940957,15
PF3D7_0504900,2.151480,45
PF3D7_0504900,1.000000,51
PF3D7_1112400,1.363882,12
PF3D7_1112400,39.194200,24
PF3D7_1112400,1.487587,45
PF3D7_1004200,3.719030,9
PF3D7_1004200,2.552540,42
PF3D7_0520800,5.026660,3
PF3D7_0520800,4.511330,39
PF3D7_0926700,3.905770,39
PF3D7_0926700,26.963400,51
PF3D7_1310400,41.626900,12
PF3D7_1310400,6.879720,30
PF3D7_1310400,33.977700,39
PF3D7_1310400,29.900800,48
PF3D7_1310400,6.756840,63
PF3D7_0605200,1.423881,9
PF3D7_0605200,1.707478,42
PF3D7_0605200,1.360357,51
PF3D7_0605200,76.925200,66
PF3D7_1132000,36.494300,18
PF3D7_1132000,38.393900,48
PF3D7_1132000,32.254800,60
PF3D7_0422000,4.268440,6
PF3D7_0422000,4.885020,39
PF3D7_0422000,22.259900,51
PF3D7_1448900,2.374030,3
PF3D7_1448900,1.000000,48
PF3D7_0423900,2.164830,24
PF3D7_0423900,1.974193,57
PF3D7_1362400,17.091100,27
PF3D7_1362400,33.764200,36
PF3D7_1362400,13.013900,63
PF3D7_1330100,4.892450,3
PF3D7_1330100,12.185200,12
PF3D7_1330100,6.840020,39
PF3D7_1141200,2.472700,6
PF3D7_1141200,2.850960,15
PF3D7_1141200,20.610000,27
PF3D7_1141200,1.000000,42
PF3D7_1141200,40.304600,66
PF3D7_0312000,1.326724,12
PF3D7_0312000,5.388820,33
PF3D7_0312000,1.218899,45
PF3D7_0622400,2.072310,6
PF3D7_0622400,2.846260,12
PF3D7_0622400,1.494782,45
PF3D7_0208300,2.609970,30
PF3D7_1221800,2.720600,6
PF3D7_1221800,2.813020,12
PF3D7_1221800,1.949715,42
PF3D7_1221800,17.202200,63
PF3D7_0929100,1.824035,9
PF3D7_0929100,1.661424,15
PF3D7_0929100,1.441496,45
PF3D7_1347100,1.702421,9
PF3D7_1347100,24.966700,27
PF3D7_1347100,1.399860,45
PF3D7_1347100,19.147100,63
PF3D7_0316400,1.623749,12
PF3D7_0316400,1.257169,45
PF3D7_0611300,1.635705,12
PF3D7_0611300,1.548027,48
PF3D7_0624100,2.044670,15
PF3D7_0624100,1.958801,45
PF3D7_0624100,1.873817,51
PF3D7_0506300,1.398471,9
PF3D7_0506300,1.222385,45
PF3D7_0508100,1.892196,15
PF3D7_0508100,1.612541,21
PF3D7_0508100,1.262207,54
PF3D7_1035100,1.700477,15
PF3D7_1035100,1.293955,21
PF3D7_1035100,1.177680,54
PF3D7_1360400,14.461200,15
PF3D7_1360400,2.163900,33
PF3D7_1360400,19.830100,51
PF3D7_1212400,1.771916,9
PF3D7_1212400,16.432600,24
PF3D7_1212400,1.276945,45
PF3D7_1212400,14.335500,60
PF3D7_1310200,1.427573,15
PF3D7_1310200,1.418672,21
PF3D7_1310200,1.000000,51
PF3D7_1310200,1.891334,60
PF3D7_1451400,20.039200,21
PF3D7_1451400,5.467190,33
PF3D7_1451400,24.756900,48
PF3D7_0319400,1.592259,12
PF3D7_0319400,1.455156,45
PF3D7_0319400,1.335800,51
PF3D7_0818100,1.856409,21
PF3D7_0818100,2.073830,27
PF3D7_0818100,1.335438,54
PF3D7_0818100,1.656371,60
PF3D7_0815400,1.469538,6
PF3D7_0815400,1.727587,12
PF3D7_0815400,1.241004,39
PF3D7_0815400,1.000000,48
PF3D7_1015700,1.000000,12
PF3D7_1015700,1.145199,48
PF3D7_1248300,1.287516,3
PF3D7_1248300,1.000000,51
PF3D7_1230000,5.157840,3
PF3D7_1230000,5.382660,36
PF3D7_0911600,1.611444,12
PF3D7_0911600,1.175704,48
PF3D7_0911600,6.852940,63
PF3D7_0204600,4.074170,3
PF3D7_0204600,4.168270,42
PF3D7_1206800,5.152480,3
PF3D7_1206800,10.163130,15
PF3D7_1206800,3.854990,39
PF3D7_1206800,12.889900,54
PF3D7_1363600,1.094055,9
PF3D7_1363600,8.091100,24
PF3D7_1363600,1.000000,42
PF3D7_1363600,11.749600,66
PF3D7_0531200,1.149597,6
PF3D7_0531200,1.618168,12
PF3D7_0531200,1.103540,45
PF3D7_0609400,2.240650,3
PF3D7_0609400,16.672600,18
PF3D7_0609400,1.812241,36
PF3D7_0609400,10.169190,51
PF3D7_0609400,9.567330,57
PF3D7_1356800,1.721049,15
PF3D7_1356800,1.341176,51
PF3D7_0815300,1.587159,12
PF3D7_0815300,9.016410,30
PF3D7_0815300,1.515471,45
PF3D7_0608310,1.835224,3
PF3D7_0608310,1.348651,39
PF3D7_0715300,1.367995,9
PF3D7_0715300,1.256318,15
PF3D7_0715300,1.086486,48
PF3D7_0715300,1.117030,54
PF3D7_1251700,3.907940,3
PF3D7_1251700,3.485450,42
PF3D7_0704100,1.840481,18
PF3D7_0704100,1.713409,48
PF3D7_0704100,1.560752,57
PF3D7_1014300,1.507769,12
PF3D7_1014300,1.346738,45
PF3D7_1014300,1.431845,51
PF3D7_1014300,12.171400,63
PF3D7_1411600,1.484003,9
PF3D7_1411600,1.383856,45
PF3D7_0613900,2.406950,18
PF3D7_0613900,1.917418,54
PF3D7_0923300,11.602800,9
PF3D7_0923300,1.178359,30
PF3D7_0923300,12.072500,45
PF3D7_0923300,1.134241,66
PF3D7_0408400,1.260836,9
PF3D7_0408400,1.082924,42
PF3D7_0408400,1.000000,48
PF3D7_0626900,1.787969,6
PF3D7_0626900,1.604075,42
PF3D7_0626900,1.765539,48
PF3D7_0626900,11.282700,63
PF3D7_1403400,1.339072,6
PF3D7_1403400,1.077840,12
PF3D7_1403400,1.104303,45
PF3D7_1403400,1.353071,51
PF3D7_1403400,10.897060,66
PF3D7_1235400,2.140900,36
PF3D7_1235400,5.162720,48
PF3D7_0103500,1.402995,9
PF3D7_0103500,4.063600,30
PF3D7_0103500,1.400709,42
PF3D7_1236900,1.810296,15
PF3D7_1236900,3.651150,24
PF3D7_1236900,1.382769,48
PF3D7_0512900,1.203488,3
PF3D7_0512900,2.481660,12
PF3D7_0512900,6.086090,24
PF3D7_0512900,1.339771,39
PF3D7_1026200,1.167761,6
PF3D7_1026200,1.116112,45
PF3D7_0526000,1.266128,6
PF3D7_0526000,5.588690,24
PF3D7_0526000,1.273196,39
PF3D7_0526000,1.286524,45
PF3D7_0526000,6.130340,57
PF3D7_1222900,1.100692,6
PF3D7_1222900,1.000000,45
PF3D7_1243900,1.185273,15
PF3D7_1243900,1.154204,21
PF3D7_1243900,1.280573,45
PF3D7_1243900,1.014390,51
PF3D7_0100300,1.405405,24
PF3D7_0100300,1.580913,63
PF3D7_0212000,1.447677,6
PF3D7_0212000,1.184990,12
PF3D7_0212000,1.000000,48
PF3D7_0212000,12.197500,66
PF3D7_0115700,1.186006,24
PF3D7_0115700,1.627273,60
PF3D7_0115700,1.575454,66
PF3D7_0728200,1.139626,12
PF3D7_0728200,1.000000,45
PF3D7_1300100,1.342711,27
PF3D7_1300100,1.844531,60
PF3D7_1300100,1.993965,66
PF3D7_1145600,1.040166,12
PF3D7_1145600,1.215285,45
PF3D7_1145600,1.031237,54
PF3D7_1029100,1.170192,9
PF3D7_1029100,1.000000,45
PF3D7_0932700,1.896452,3
PF3D7_0932700,1.965965,9
PF3D7_0932700,1.645591,36
PF3D7_0932700,1.558911,42
PF3D7_0314800,1.092842,9
PF3D7_0314800,1.016937,15
PF3D7_0314800,1.033168,21
PF3D7_0314800,1.077723,45
PF3D7_0314800,1.018044,54
PF3D7_0705200,1.092497,9
PF3D7_0705200,1.061947,45
PF3D7_1225000,1.197353,6
PF3D7_1225000,1.148569,39
PF3D7_1431900,1.113198,9
PF3D7_1431900,1.145483,18
PF3D7_1431900,1.000000,48
PF3D7_0919500,1.073614,9
PF3D7_0919500,1.078841,18
PF3D7_0919500,1.122865,42
PF3D7_0919500,1.000000,54
PF3D7_1142900,1.037449,15
PF3D7_1142900,1.034371,45
PF3D7_1142900,1.000000,51
PF3D7_1142900,1.617798,63
PF3D7_1336600,4.303850,6
PF3D7_1336600,1.000000,48
PF3D7_1336600,184.378000,63
PF3D7_1422000,1.000000,48
PF3D7_1026500,1.000000,60
PF3D7_1111900,1.000000,48
PF3D7_1111900,15.011800,30
PF3D7_1336100,1.992377,6
PF3D7_1336100,1.561273,15
PF3D7_1336100,1.000000,45
PF3D7_1336100,1.290629,51
PF3D7_0423300,1.276137,21
PF3D7_0423300,1.000000,57
PF3D7_1117000,1.092827,12
