gene,expr,timepoint
PF3D7_1344800,148.054000,15
PF3D7_1344800,150.493000,51
PF3D7_0614000,128.931000,33
PF3D7_1462700,106.417000,27
PF3D7_1323700,14.114900,18
PF3D7_1323700,1694.630000,33
PF3D7_0317300,154.999000,3
PF3D7_0317300,153.773000,39
PF3D7_0317300,40.518900,60
PF3D7_1139300,180.442000,15
PF3D7_1139300,136.488000,51
PF3D7_0805700,279.589000,33
PF3D7_0105800,170.610000,33
PF3D7_1028700,1612.750000,36
PF3D7_1439400,219.845000,33
PF3D7_1338700,131.747000,27
PF3D7_1338700,134.309000,33
PF3D7_1338700,185.138000,66
PF3D7_1133200,96.282900,30
PF3D7_1133200,91.010300,66
PF3D7_1422100,81.182300,33
PF3D7_1238600,346.402000,33
PF3D7_0218000,90.211200,24
PF3D7_0218000,149.179000,63
PF3D7_0729600,65.448100,27
PF3D7_0729600,61.725200,63
PF3D7_1432700,92.777200,27
PF3D7_1432700,180.467000,63
PF3D7_0719500,75.800700,33
PF3D7_0720500,44.405300,27
PF3D7_0720500,31.088300,54
PF3D7_0720500,56.162500,63
PF3D7_1320100,67.498000,30
PF3D7_1422500,99.941100,33
PF3D7_0715900,114.624000,27
PF3D7_0715900,103.158000,66
PF3D7_0412000,63.855800,27
PF3D7_0412000,84.361300,66
PF3D7_1107100,82.576700,33
PF3D7_1004900,43.780500,24
PF3D7_1004900,54.013800,63
PF3D7_1110700,178.156000,33
PF3D7_1476200,632.442000,15
PF3D7_1476200,3.763350,33
PF3D7_1476200,439.878000,51
PF3D7_0932600,76.072300,27
PF3D7_0932600,51.285400,63
PF3D7_1346900,1.981131,12
PF3D7_1346900,127.210000,33
PF3D7_0812220,3.730550,9
PF3D7_0812220,43.836800,27
PF3D7_0812220,48.824800,63
PF3D7_0925300,65.368800,30
PF3D7_0925300,57.451800,66
PF3D7_0915000,113.314000,33
PF3D7_0915000,1.918685,48
PF3D7_1117500,33.449400,21
PF3D7_1117500,34.203100,60
PF3D7_1028200,91.126500,30
PF3D7_1028200,87.241900,66
PF3D7_1029900,268.205000,33
PF3D7_0405900,3.039830,18
PF3D7_0405900,517.981000,33
PF3D7_1412700,26.248700,15
PF3D7_1412700,27.421800,51
PF3D7_1104300,35.069800,27
PF3D7_1104300,27.267300,63
PF3D7_1031800,85.080200,33
PF3D7_1144700,54.689500,27
PF3D7_1144700,57.398700,63
PF3D7_1130700,1.567523,9
PF3D7_1130700,28.746900,24
PF3D7_1130700,26.045100,60
PF3D7_1130700,25.982100,66
PF3D7_1422600,47.370200,33
PF3D7_1005900,39.592100,27
PF3D7_1005900,46.846700,66
PF3D7_1440300,2.593200,6
PF3D7_1440300,27.028600,24
PF3D7_1440300,25.000900,63
PF3D7_1343500,2.128880,9
PF3D7_1343500,30.192200,27
PF3D7_1343500,31.314400,63
PF3D7_1430200,208.985000,33
PF3D7_0214900,271.865000,33
PF3D7_1308000,223.140000,33
PF3D7_1469200,260.653000,33
PF3D7_1469200,2.738440,48
PF3D7_1473700,37.206000,9
PF3D7_1473700,36.641500,48
PF3D7_1473700,3.309930,63
PF3D7_1350700,36.454300,21
PF3D7_1350700,34.133500,60
PF3D7_1434400,2.109170,18
PF3D7_1434400,360.775000,33
PF3D7_0927300,43.444300,33
PF3D7_1147600,26.753200,30
PF3D7_1147600,22.978100,63
PF3D7_0522400,137.897000,33
PF3D7_0712300,45.273600,9
PF3D7_0712300,68.516800,48
PF3D7_0712300,2.178760,63
PF3D7_1443600,15.973100,30
PF3D7_1443600,18.601000,63
PF3D7_0526600,33.139800,24
PF3D7_0526600,30.449600,60
PF3D7_0818600,174.860000,36
PF3D7_0818600,5.929280,54
PF3D7_1330700,1.415115,9
PF3D7_1330700,24.273900,27
PF3D7_1330700,24.294100,63
PF3D7_1443000,51.710100,33
PF3D7_1453200,1.442660,12
PF3D7_1453200,42.811900,33
PF3D7_0831900,15.011200,12
PF3D7_0831900,3.699750,24
PF3D7_0831900,10.169240,48
PF3D7_0411800,22.753000,30
PF3D7_0411800,27.023100,66
PF3D7_0516100,9.806950,24
PF3D7_0516100,9.811840,63
PF3D7_1128700,22.950400,30
PF3D7_1128700,1.319500,45
PF3D7_0908400,66.110400,33
PF3D7_0908400,24.675300,63
PF3D7_1450500,40.601300,33
PF3D7_0321100,73.652600,33
PF3D7_1405400,2.278960,9
PF3D7_1405400,10.951790,21
PF3D7_1405400,12.127300,60
PF3D7_0621700,9.922690,21
PF3D7_0621700,11.518300,54
PF3D7_0531100,1.275815,18
PF3D7_0531100,21.344300,33
PF3D7_1209500,1.293176,18
PF3D7_1209500,46.720800,33
PF3D7_0421100,6.747760,9
PF3D7_0421100,1.034735,27
PF3D7_0421100,6.673880,45
PF3D7_0421100,1.027362,66
PF3D7_0412900,3.803440,9
PF3D7_0412900,1.069526,24
PF3D7_0412900,1.009217,30
PF3D7_0412900,5.646710,48
PF3D7_0816400,66.344200,30
PF3D7_0816400,44.796100,66
PF3D7_1348100,32.103600,33
PF3D7_1348100,1.162974,51
PF3D7_1348100,21.344800,66
PF3D7_0601900,1313.690000,12
PF3D7_0601900,1564.600000,48
PF3D7_0936800,2982.110000,12
PF3D7_0936800,3163.730000,45
PF3D7_1335100,23.138600,18
PF3D7_1335100,4989.480000,33
PF3D7_0936600,1170.040000,9
PF3D7_0936600,1244.680000,45
PF3D7_0932200,2330.710000,33
PF3D7_0532300,1563.610000,15
PF3D7_0532300,1069.060000,48
PF3D7_0918000,1483.720000,33
PF3D7_0203400,467.554000,27
PF3D7_0203400,661.794000,63
PF3D7_0501200,934.268000,15
PF3D7_0501200,1189.320000,54
PF3D7_0808300,760.106000,36
PF3D7_1357900,473.994000,15
PF3D7_1357900,667.983000,54
PF3D7_0411000,619.632000,12
PF3D7_0411000,18.786300,24
PF3D7_0411000,668.096000,48
PF3D7_1138500,505.751000,39
PF3D7_1138500,103.708000,57
PF3D7_1110600,137.159000,30
PF3D7_1110600,258.922000,63
PF3D7_1035400,1989.820000,36
PF3D7_0710300,140.510000,15
PF3D7_0710300,112.471000,54
PF3D7_0522500,141.954000,30
PF3D7_0522500,221.139000,63
mal_mito_1,580.188000,33
mal_mito_1,120.414000,63
PF3D7_1351000,88.886300,3
PF3D7_1351000,89.349300,9
PF3D7_1351000,91.887300,42
PF3D7_1351000,71.004700,51
PF3D7_1118200,317.930000,18
PF3D7_1118200,273.557000,54
PF3D7_0918200,81.551200,27
PF3D7_0918200,148.686000,63
PF3D7_0831600,5.714910,18
PF3D7_0831600,774.621000,33
PF3D7_0603300,65.462500,18
PF3D7_0603300,66.078600,54
PF3D7_1243500,5.541240,12
PF3D7_1243500,209.951000,33
PF3D7_0403600,86.666400,27
PF3D7_0403600,104.651000,66
PF3D7_0525200,54.481100,30
PF3D7_0525200,27.325300,60
PF3D7_0525200,52.821600,66
PF3D7_1356100,164.416000,33
PF3D7_0513500,47.400800,15
PF3D7_0513500,36.275600,21
PF3D7_0513500,72.631900,51
PF3D7_1035800,364.526000,15
PF3D7_1035800,430.277000,48
PF3D7_0715200,70.541500,33
PF3D7_0827600,50.805200,27
PF3D7_0827600,38.169900,60
PF3D7_0827600,46.009500,66
PF3D7_0706100,41.242500,30
PF3D7_0706100,39.812000,66
PF3D7_0106000,192.580000,33
PF3D7_0927700,66.444400,33
PF3D7_1342300,35.119700,27
PF3D7_1342300,28.730800,63
PF3D7_1367500,72.874500,30
PF3D7_1367500,75.245300,66
PF3D7_0313700,68.522900,24
PF3D7_0313700,55.027600,66
PF3D7_0827500,85.936300,27
PF3D7_0827500,73.397100,66
PF3D7_1472600,275.899000,33
PF3D7_1312600,61.304500,33
PF3D7_1449100,161.904000,33
PF3D7_1340700,71.403500,30
PF3D7_1340700,2.440920,48
PF3D7_0307600,33.584400,27
PF3D7_0307600,44.506300,66
PF3D7_0920200,59.444800,27
PF3D7_0920200,70.363800,66
PF3D7_0107400,2.224310,9
PF3D7_0107400,42.701800,24
PF3D7_0107400,48.538300,66
PF3D7_1345200,22.141900,27
PF3D7_1345200,23.076900,63
PF3D7_0204100,144.834000,33
PF3D7_1322500,132.061000,33
PF3D7_1365400,24.426200,15
PF3D7_1365400,25.541200,48
PF3D7_0822000,26.090300,24
PF3D7_0822000,34.473600,63
PF3D7_0811000,33.233900,33
PF3D7_1127500,56.947400,30
PF3D7_1127500,99.734100,66
PF3D7_1456500,41.134400,27
PF3D7_1456500,39.466900,66
PF3D7_1324500,29.350400,24
