,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
PF3D7_1404600,4.72148,4.0940579732949995,2.9164088233199994,2.157075,1.956045395815,1.8110354649750002,1.7271775,1.675313454815,1.6365178882100002,1.631272,1.6561129780300001,1.6946863887699999,1.7481360000000001,1.9410714604050003,2.251845609205,2.462217,2.538714527265,2.605598590305,2.681225,2.8396663994099995,3.0458936743900002,3.15461,3.30792910454,3.32004233005,3.3242,3.19173148148,2.94571851852,2.81325,2.9547784987700005,3.2516425531,3.51226,3.6505050715599996,3.7662189727599995,3.94677,4.535936001740001,5.45499376634,6.15756,6.563289349750001,6.8849657859899995
PF3D7_1447500,10.381965000000001,7.2864854571,4.99619567665,3.7844049999999996,3.4037994940700003,3.286191551005,3.22358,3.1076219640200002,2.9607097581949997,2.770945,2.341191988235,1.7545640844050001,1.4195365,1.43272926973,1.52551416448,1.558494,1.43113790496,1.240073980255,1.1416435,1.21602666667,1.35416683333,1.42855,1.43017440741,1.40384459259,1.389667,1.4511955933200003,1.62131485331,1.878325,2.76580502897,4.436037949019999,6.28038,7.84697236707,9.66307004765,12.5887,28.3139504034,53.571530757299996,66.7854,55.7209724342,33.8748559795
PF3D7_1437600,1.8014675000000002,1.714978227005,1.5520651762350002,1.4575605,1.4686889348799999,1.50195166188,1.5210955,1.563227637425,1.6782551081900001,1.8491244999999998,2.1895898439,2.732700266755,3.340345,4.22477065759,5.349617449239999,6.203865,6.840627942445001,7.4403745702199995,7.683115,7.326750183545001,6.61576934286,5.960065,5.178585576880001,3.3946561217699998,2.52752,2.57421,2.66092,2.70761,2.60064026592,2.38293053185,2.20928,2.1091738014900003,2.02804640074,1.994621,2.00963762557,2.04569402891,2.0893,2.16037993405,2.24745941147
PF3D7_0828000,1.9254185,1.8575990394150002,1.72977202327,1.6553844999999998,1.6923357756200001,1.76958778059,1.8071815,1.7512733281450001,1.656755552955,1.606773,1.6839451114800001,1.8283958896199999,1.909527,2.0519009165449997,2.362175611965,2.682896,3.04205569478,3.510941919175,3.99704,4.803416551065,5.826018134590001,6.36165,6.627658888890001,5.6861411111099995,5.17917,5.73905049155,6.7897709830999995,7.38795,7.4367301280100016,7.467138397339999,7.47762,6.95180303882,5.80367718875,4.677230000000001,3.59966355199,2.5423162204400005,2.0653799999999998,2.0885448148099997,2.1315651851900004
PF3D7_1445800,3.10996,2.8989637418,2.489865531835,2.1531975,1.8993672694200001,1.6357495273800002,1.4783270000000002,1.426324879965,1.39282932306,1.3646145,1.333317834695,1.304410768875,1.2854185,1.31266498082,1.39482499803,1.49795,1.6576975222149999,1.897827393005,2.1665445,2.51929148283,2.94561367391,3.2948699999999995,3.3544876330299997,3.72891270541,3.8931,3.86992434694,3.8085975827699996,3.7214199999999997,3.4984328419199997,3.1409365024500002,2.82812,2.57906878023,2.35827994567,2.26306,2.4143510161000004,2.7387775877599996,3.04217,3.30179944928,3.54495194686
PF3D7_0823600,5.0428299999999995,5.782692152779999,6.9463125812949995,7.769714999999999,8.305126511974999,8.88184492265,9.1515,8.581370526435,7.3206410528750006,6.043799999999999,4.707973724785,3.328081251095,2.6653000000000002,2.6965428940300002,2.805104565475,2.861735,2.777130439105,2.630373781795,2.5447949999999997,2.5237496767,2.4971398112300003,2.478115,2.34497911111,1.8760488888900002,1.623548,1.67917814944,1.8026120766599998,1.928665,2.0610744418599998,2.1963133320400003,2.2583,2.01120362963,1.55231037037,1.3052139999999999,1.38370294761,1.56575211745,1.771235,1.95239768187,2.17070087325
PF3D7_1117200,1.921841,1.8513293646300002,1.6990645070299997,1.5539515000000002,1.4144443263,1.27259030204,1.2076845,1.221343739495,1.251703090105,1.282835,1.3032850647149998,1.322067347925,1.3539569999999999,1.47350421046,1.6685026076099998,1.8235925,1.9190383862299998,2.011097555,2.0983994999999998,2.24747174919,2.45117422215,2.597635,2.5662700624,2.64297558676,2.67325,2.6350429629599996,2.56408703704,2.52588,2.6699011111099997,2.93736888889,3.0813900000000003,2.84792962963,2.41436037037,2.1809,2.1839196360799997,2.1925237166,2.2060299999999997,2.31316517229,2.4956514750400003
PF3D7_0417600,2.468701,2.4820846999099997,2.4715503928149998,2.4379299999999997,2.195009234535,1.7748748881099998,1.5058105,1.43462151199,1.386916232335,1.3591825,1.31668478309,1.259354252195,1.2356788,1.2906236232800001,1.3880524567449999,1.4548010000000002,1.484474994735,1.517633235245,1.551541,1.5831393766100001,1.6157336734199998,1.6561355,1.64297272347,2.01011305525,2.2995200000000002,2.4394458798099996,2.5457498133099996,2.68146,2.96165898361,3.30244282514,3.4683599999999997,3.46009981448,3.4364729622800003,3.39921,3.0794192599400003,2.5310979633,2.24031,2.40759234934,2.7359746986699998
PF3D7_1345000,1.9452945000000001,1.8230674870349999,1.5898340678349998,1.4240635,1.3201559194349999,1.203188820825,1.1476475000000002,1.2086478179050002,1.33317102469,1.4335005,1.4911443229699999,1.56172532186,1.6686990000000002,1.935618045225,2.3376485223100003,2.6756659999999997,2.96109800947,3.2824679072300005,3.5562950000000004,3.7333337226,3.829308805745,3.8581949999999994,4.07620026817,3.53757609189,3.11935,2.92517927847,2.7775060281200004,2.64681,2.52371584142,2.41287334948,2.3058,2.2053671237,2.10834621604,1.997105,1.8200024981099998,1.62124230461,1.526959,1.76867185185,2.21756714815
PF3D7_0921500,1.489818,1.3932519277400002,1.20830770867,1.0890624500000001,1.057121816195,1.03450865532,1.0259258500000001,1.1417867896549998,1.4049004293149998,1.6885629999999998,1.9387662010300004,2.22193477103,2.5920145,3.45096431961,4.638829424695,5.3666849999999995,5.5393986885099995,5.5923706845800005,5.532475,5.293300755484999,4.90684974718,4.527615000000001,3.86083778125,2.92599494056,2.29244,2.00996605583,1.8073457670900002,1.673927,1.5754724588799998,1.4998717294400001,1.469663,1.52833518519,1.6372978148100001,1.69597,1.61919659259,1.47661740741,1.399844,1.48218188889,1.63509511111
PF3D7_1110800,2.3800809999999997,2.10209090741,1.58582359259,1.3078335,1.358266296295,1.451927203705,1.50236,1.41455485185,1.25148814815,1.1636829999999998,1.22175553525,1.33768573717,1.4240425,1.479063244315,1.536797983265,1.5635344999999998,1.57577693024,1.6107915826950001,1.6660095,1.87191680619,2.1867831808749996,2.3497149999999998,2.1478137037000002,2.0963962963,2.06871,2.25684652324,2.65917415759,3.03257,3.34649176834,3.63836755083,3.76703,3.54791703369,3.1180751784900003,2.81875,2.70748630299,2.62690148483,2.59585,2.71821,2.94545
PF3D7_1005800,6.5934295,4.93607821739,3.083651501805,1.9763365,1.535939586965,1.159487960145,1.0,1.0,1.0,1.0,1.06900625926,1.19716074074,1.266167,1.26941780858,1.27421995049,1.273148,1.253064697655,1.2225600432750001,1.2067995,1.5582260740749998,2.210875425925,2.562302,1.3167729973,1.61919332793,2.0983,5.03130226544,11.202336856099999,18.3514,28.754544961399997,40.8620835918,46.6754,46.288093036499994,45.2224749619,43.623000000000005,36.9195477625,25.736307967800002,18.0092,15.449625447799999,13.734741290899999
PF3D7_0109100,28.29822,19.290599922749998,8.95252516851,3.485286,2.65309103792,2.098613379005,1.84084,1.759295308785,1.7071470043249999,1.663847,1.613302462695,1.554962514145,1.491592,1.39865995627,1.2941295892450002,1.244507,1.270185985805,1.32395430494,1.3709090000000002,1.402516550145,1.43121383548,1.4535535,1.30347934004,1.39521008725,1.522124,1.71688803643,2.0572104628599996,2.59472,4.3896989628,8.270865037130001,13.9425,33.687283119499995,63.990357350500005,80.8597,82.6981900568,83.8547672506,84.2565,79.1994092987,67.43569637510001
PF3D7_1247800,4.864611999999999,3.7657254870449997,2.7593974162999997,2.111948,1.777769150355,1.5356609795949998,1.388556,1.294665405215,1.22361950816,1.1954794999999998,1.21098164815,1.23977135185,1.2552735,1.228368470585,1.17648233006,1.1428585,1.1389048499149999,1.147672567145,1.16987005,1.273799241985,1.4453859794550001,1.5617745,1.22703799914,1.32145178424,1.47871,2.49382454625,4.87847866183,8.23444,16.3001766126,28.897590447,39.7536,48.179591219799995,55.5576622766,58.7208,48.5617166954,28.848655613000002,15.7279,12.1658353855,9.81298085719
PF3D7_0413400,16.672800000000002,17.754031630515,19.80429330975,20.107750000000003,17.88321819865,14.84218027515,12.0078,9.424949948710001,6.883546693479999,5.0243199999999995,3.78281376965,2.7591233109,2.0908055,1.6818600310999998,1.3756277587899999,1.2186773,1.166243107245,1.1341282232049998,1.10975415,1.089309903665,1.0778547353849999,1.0761155,1.01901834285,1.06400135237,1.116841,1.1959666846700001,1.28976662011,1.335071,1.31205343388,1.26070097887,1.2075639999999999,1.14998326558,1.09037812168,1.0629168,1.08001971845,1.1273175702399998,1.1987940000000001,1.38563407796,1.79099086682
PF3D7_0305800,2.2370895,2.360401210725,2.5399945752549997,2.615756,2.3331318589000003,1.8298007687,1.5339975,1.5004615703000002,1.4838235968799998,1.462155,1.41006031314,1.34175313863,1.2947185,1.27159560576,1.250947175635,1.2341435,1.22756381781,1.23045582557,1.2334924999999999,1.216254738525,1.1853867548350001,1.1721565,1.1660488977399999,1.18888611554,1.19995,1.16499492963,1.1000783703700001,1.0651233,1.1336881899200002,1.30130812429,1.5108709999999999,1.89017384238,2.37302514341,2.6113299999999997,2.5430048148099997,2.4161151851900002,2.3477900000000003,2.37483023344,2.44531046689
PF3D7_1036400,4.320454,3.6259945140950003,2.303829917085,1.495781,1.337249577805,1.2153046979,1.149268,1.1236465248349998,1.106542956555,1.0926724,1.07944956749,1.067816245485,1.0577781499999999,1.04864923358,1.0405471884150002,1.0346833400000002,1.03092630677,1.0280328368,1.0255464499999998,1.02473184419,1.025427654085,1.0250383049999998,1.03221550963,1.01748987037,1.00956068,1.01025850101,1.01229112647,1.0155673,1.03970892869,1.09898569376,1.185278,1.36748797053,1.71315824433,2.2121299999999997,3.81229936172,6.19341124157,7.44308,7.482061993130001,7.50575821879
PF3D7_0613200,2.97883,3.44022399728,4.738203109755,5.4803,5.300231840305,4.8628847917249995,4.322545,3.53835891198,2.6481544559900003,2.22424,2.48339514809,3.1253836295150004,3.9469899999999996,8.24385019827,16.857433618559998,25.903275,36.889763870799996,50.201659224950006,60.26904999999999,74.383350651,93.6933836588,103.41534999999999,116.45802693899999,100.435009434,86.4018,77.60761909979999,70.0394745729,63.1719,55.614242932399996,48.5897270217,45.4937,47.0486592593,49.9364407407,51.4914,42.6494524484,25.348904896700002,13.4277,9.36606073564,6.50144770523
PF3D7_1358300,2.057892,1.762150002545,1.51546745611,1.382174,1.2962962824400002,1.19459125233,1.1454840000000002,1.1721562354350001,1.228031581985,1.276898,1.3152711587950001,1.37118757946,1.4557164999999999,1.77403658855,2.335684177225,2.8582650000000003,3.3438060477900002,3.937771972585,4.572925,5.472626051560001,6.5074511116050004,7.080985000000001,5.64437248148,3.09453851852,1.7215509999999998,2.5099024651499997,4.30292259696,6.24256,8.58276099563,11.119684942300001,12.3086,11.1608087578,8.86474196,7.141360000000001,6.462236540730001,5.974652688119999,5.413130000000001,4.578898262180001,3.6354698043300004
PF3D7_0601100,5.1263084999999995,5.110048429815,5.175769117670001,5.158035,5.06761708953,4.99283365125,4.88457,4.70386655026,4.48454109127,4.286645,3.8593202822999997,3.2064940857749997,2.7703955000000002,2.604599254125,2.4484251752699997,2.27272,1.95721070813,1.55729217934,1.3073130000000002,1.23078721144,1.180813784545,1.1361187,1.1244303566399998,1.03931151166,1.0,1.02708818519,1.07739481481,1.104483,1.07739481481,1.02708818519,1.0,1.0,1.0,1.0,1.33951814815,1.97005185185,2.30957,2.15373107407,1.86431592593
PF3D7_0917300,13.822545,8.91684363178,4.613132517185,2.5064195,2.1103743472,1.855854652535,1.71365,1.63707687921,1.580750271825,1.5174075,1.42157779421,1.3112191417699999,1.224212,1.1634066830449998,1.11617302208,1.09717075,1.121626133195,1.2048761275,1.3617465,2.479952984055,4.389225034365,5.517409,2.17396548457,4.9657061237199995,9.19454,26.083399745900003,55.9887324769,82.3077,102.848595047,121.100108634,128.98,127.38641502,123.213274485,117.37200000000001,103.82967351200001,82.51299208420001,63.2728,48.8044877387,35.800997244899996
PF3D7_1023500,2.041935,1.771803703705,1.270131296295,1.0,1.0,1.0,1.0,1.0459419511399999,1.14142068006,1.2229155,1.3093301579299998,1.43204483595,1.5462535000000002,1.622976215975,1.697317723695,1.820599,2.3935373061050003,3.4146070658500003,4.331765,5.110346836290001,5.867296942625,6.277985,5.20679296296,3.43205703704,2.47643,2.9857863498299997,3.9685604774300005,4.60681,4.77977470775,4.89844846499,4.94252,4.8450255425,4.590208862769999,4.23457,3.2238815076,1.75254408713,1.0,1.54026259259,2.54360740741
PF3D7_1358800,1080.327,1149.8993131185,1263.3246979839998,1308.85,1268.49995743,1224.013775485,1213.21,1280.50956506,1389.8856125500001,1458.4850000000001,1459.10318484,1427.553585285,1375.5100000000002,1277.1175543049999,1140.9354276665,1030.2585,949.0069860185,871.259050841,815.5465,775.5764599280001,741.6981466304999,727.4065,716.7972592589999,736.089740741,746.4780000000001,657.4680786280001,476.43726836699994,332.384,249.87913904099997,183.152513965,155.691,162.957930375,179.093749638,195.601,208.307741305,221.418384845,239.0,263.953450058,301.105928501
PF3D7_0316800,1303.0674999999999,1330.973687114,1373.86877856,1392.045,1370.325318075,1344.38839503,1350.81,1424.08179645,1523.708398225,1573.785,1519.24964838,1400.053185655,1282.81,1182.325725905,1083.6332858475,1008.6880000000001,946.628428554,881.998369564,829.861,788.4670653365,753.5801079114999,736.5325,779.928703704,837.100296296,867.885,788.5094172930001,622.833834585,479.535,377.697943193,289.02280493,251.109,257.350244101,273.679488202,296.505,350.72353207099997,434.93757422199997,506.11400000000003,544.864249675,576.279226834
PF3D7_0322900,940.3505,1001.2964012045001,1100.900559596,1146.048,1123.658217855,1097.7861537049998,1091.02,1133.3129402999998,1201.049525705,1236.465,1209.56651414,1149.434694945,1086.915,1018.6295949005,938.8361766695,874.8335,814.794023017,744.4712489130001,687.5355,644.2675497185,607.6071298009999,590.213,590.4327777780001,615.095222222,628.375,550.978450458,394.168123139,271.013,203.012432417,148.631993986,126.39,138.203447238,161.253116699,176.953,180.860214026,183.230547545,187.52599999999998,204.35305659099998,240.56877202299998
PF3D7_0611700,832.57,824.6597816815,820.167288605,852.717,920.094232313,989.0472601505,1046.645,1100.49228949,1150.6175336350002,1172.725,1109.602340165,983.8020136655,890.6754999999999,867.2705321015001,868.322751368,865.7155,809.193359328,709.58735596,630.4105,572.5099614975,513.3704978095,481.4615,528.581592593,589.673407407,622.569,560.8386665769999,432.088555376,320.98,242.45748166099997,174.224296386,145.08,168.085632095,211.77215307900002,238.144,242.075632608,244.47327261200002,246.389,247.830245452,248.990292408
PF3D7_0801000,1252.945,1081.4846274299998,782.3115045,602.001,570.5834944475,554.4285926905001,554.6205,584.385962071,632.8595039645,664.9870000000001,664.3328758685,644.4244642609999,615.152,532.5956657025,398.6114951705,291.7535,230.7903555675,181.874813551,144.637,115.85411644869998,92.34690443255,73.8108,73.4399693587,54.4796825039,42.2008,35.0947436413,29.818682931799998,27.7532,30.3958730209,36.553168264,43.568999999999996,49.5976977184,57.0399478327,69.6092,146.243572231,307.695075743,500.398,805.001139756,1171.14912543
PF3D7_1408100,568.365,628.2627737959999,735.3916612495,802.59,817.2314286165,823.8772948255,821.1475,812.135706484,799.7123517800001,782.1625,744.117458797,685.35291467,626.8705,567.995479938,505.942330419,458.54650000000004,429.536755651,406.91235886799996,384.91450000000003,360.465460064,336.3733266575,315.708,315.935698836,290.979639828,261.32099999999997,216.956910486,164.460512903,124.37200000000001,97.4164305279,75.6814430417,66.7511,67.3007942187,68.774955104,70.9112,76.1888059626,85.46983902550001,96.0661,105.61174732399999,117.281944515
PF3D7_0821700,672.8125,725.620333685,813.620862486,865.9425,868.2905158535,865.6229785485,875.9475,929.6561132455,1005.490778847,1043.984,1028.5152441875,993.285488374,955.0595,911.1581182719999,860.066969105,820.298,774.899790555,710.8136232705,652.3905,600.4547143760001,552.5831069594999,528.2555,544.973074074,546.731925926,547.679,492.638373651,378.29841396800003,280.832,214.437711345,157.441432531,132.207,130.61015678200002,129.633911724,129.303,134.353311146,146.528288959,161.364,176.94831821,198.365236525
PF3D7_1142500,629.343,676.1780573465,746.2824427145,777.9595,764.9359730545,751.545551971,752.002,798.8471349634999,873.150400815,911.9169999999999,898.8805262175,869.1786079925,836.9225,804.6341713075001,769.874032381,739.3109999999999,694.9296561315,630.759094607,571.535,519.79201496,471.6055630015,442.02250000000004,436.475575877,430.06957547699994,418.653,360.19353296,261.165085441,184.643,140.961833978,106.19030587799999,92.005,98.1183333333,109.47166666700001,115.585,111.614081481,104.239518519,100.2686,113.853849609,149.649632551
PF3D7_1302100,1229.1685,976.3502087305001,506.58662598200004,226.50650000000002,180.40969635099998,146.71998038,133.25195,137.1734292832,145.24432297495,149.66735,144.28480627815,134.449351445,129.62925,136.5755560565,151.6145865025,168.5775,187.7068364265,210.960345357,234.74199999999996,272.6815353175,320.0155915885,345.5585,333.095481481,318.43051851900003,310.534,351.125333731,439.833111906,527.058,594.588307758,660.7243944859999,730.635,802.417610361,878.661924158,971.275,1093.64916493,1246.83345671,1424.22,1699.23705657,2013.77963939
PF3D7_1414400,145.53725,93.68092717295,41.9012996976,18.37905,20.400021103999997,25.446892208050002,31.9956,42.7498348167,58.220099612,73.59255,87.3896701635,101.09104917895002,114.3185,127.079350399,139.41380676900002,150.993,160.83579064100002,170.0548444215,181.462,199.438758828,221.944415858,242.15749999999997,250.68423508,304.85635023,368.655,445.607647087,539.713537333,643.293,784.592756418,938.8476070810001,1018.86,1030.69532447,1038.19155112,1040.81,935.2810356089999,717.405848995,535.252,435.22916272099997,353.692098934
PF3D7_1135700,367.33299999999997,372.90430531949994,376.487537851,370.855,359.258871984,348.8396254605,338.202,327.8934350065,317.75980450550003,305.3535,279.84820085399997,244.1210201575,216.2795,200.72860321500002,188.4803792245,177.553,166.3253439895,155.68650987950002,147.42,140.221832237,132.5918957995,126.0195,137.502004854,131.013287209,122.51100000000001,107.69112742899999,88.08949108879999,69.689,51.8456612715,34.9804661804,26.6738,25.3910711256,24.5809244517,24.2986,31.4946370653,48.0273852417,66.3138,83.01645042310001,102.28387870899999
PF3D7_1357800,227.619,244.38965438949998,271.661075989,286.6265,285.82790587650004,283.70008711950004,284.27549999999997,288.472249817,293.3524346635,297.1645,301.82294325350006,307.11372823849996,308.09250000000003,293.835017409,267.0673258195,243.32049999999998,228.211415554,214.91502089349999,200.2995,181.624719018,161.195064269,143.44549999999998,145.673132538,119.186672575,96.2694,77.9052868746,61.8295196934,49.1767,38.291116843699996,29.1411861996,25.2977,25.358277766999997,25.532855533899998,25.8107,27.531400233899998,31.342455990999998,36.195,42.034068748,50.628027021899996
PF3D7_0520600,297.31190000000004,303.13352361399996,306.9866089415,299.377,282.5470030675,267.62767818149996,258.45799999999997,246.77827473050002,228.10356942250002,211.935,200.6358712705,190.86371776700003,183.561,173.354373056,158.655310375,146.08350000000002,137.0891829225,128.17872465,118.55600000000001,106.46319644879999,92.89600371860001,81.18854999999999,82.067704821,58.0179630012,42.6432,37.3931124392,33.9220905042,30.5066,25.726039472300002,20.9987697362,18.8597,19.9922811225,22.7008400228,25.9516,29.404068493,33.9674914647,40.4827,52.9226591221,73.2790549029
PF3D7_0805600,855.428,615.6016499484999,390.81595268,278.0345,256.58147294900004,242.08064575400002,235.945,236.3197064945,238.6362315475,240.237,239.166043225,235.85950971699998,231.248,224.00510936,213.473417151,201.587,186.54401636799997,168.4696465665,152.18849999999998,138.7172774085,126.51727602649999,116.58,111.757827981,99.6695251014,94.363,97.1684782587,105.037289851,117.148,165.721213752,262.34675117,375.25699999999995,488.34992160300004,630.64079846,838.038,1484.01214238,2419.76240452,2897.79,2594.07748257,1949.97385403
PF3D7_1132800,116.45025,75.6415208846,33.0769843311,13.41023,13.679820322994999,14.351438423765,15.219355,16.6351319562,18.6798704369,20.74215,22.7979415168,25.468804173449996,29.1117,36.52853133965,47.712318398250005,58.8067,68.09078967535001,77.760418141,89.8343,109.4204078861,134.11317348949999,154.661,156.347254902,177.16476069900003,209.584,325.98775655,512.792890707,651.408,723.859724165,779.852362082,802.311,788.068066338,752.259132676,705.2639999999999,620.941312278,501.32193468199995,399.04400000000004,332.189204392,275.632299203
PF3D7_1129400,99.72379999999998,106.5317611775,119.96406566089999,128.33350000000002,129.88998657,130.745854396,131.0075,131.855124966,133.181638821,133.1625,130.186551276,125.30106633899999,120.66915,110.79279937375,94.80005792810002,81.7931,74.40486137015,68.2943836667,62.103,54.8985416314,47.53854478155,41.3489,40.3733286523,32.632296693,26.2374,21.2961022195,17.115335839300002,13.9256,11.267889249400001,9.07416573583,8.16138,8.203788613939999,8.32671056121,8.52369,10.4430417198,14.1355359481,17.1984,18.5843403325,19.6506863969
PF3D7_1125900,183.2905,180.70369627899998,175.91978144799998,173.4035,174.9852000335,177.8118222395,179.323,171.2803698415,154.93440634950002,141.958,136.2675167155,131.959698511,125.97800000000001,111.68573302819999,92.66842413965,81.20285,79.76692274455,80.6340718518,80.77435,76.603826538,69.91612959060001,65.74765000000001,72.54294239640001,68.10428341229999,62.169,48.698450381099995,30.7343251906,21.7518,22.7418324094,25.555775929899998,29.9594,55.6662249498,104.540480461,149.57399999999998,187.915079722,223.385206528,238.986,216.326222222,174.24377777799998
PF3D7_1002900,153.29649999999998,148.7642564858,144.78192141519997,136.4985,122.68754473299998,106.7901424767,90.95660000000001,72.71544547785001,53.32312006545,40.5218,32.9548943054,26.1569277082,23.20675,25.719381634850002,31.583146603049997,38.28685,45.391594559699996,53.95000069059999,63.68814999999999,76.5334344794,91.8106424472,105.34195,116.45304593200001,135.034069327,151.46,167.450878925,181.95105057400002,188.271,177.05255856,154.14611712,135.675,127.06001994299999,120.440160011,112.016,94.8579263634,74.01008613890001,63.6337,63.2813323533,63.06719951
PF3D7_1458700,38.152385,26.467306706585,13.47203417023,6.63186,5.4159268737,4.492635381295,4.126165,5.00715015361,7.11241975167,9.635445,13.22835021155,18.27762755065,23.5783,29.782050193000003,36.71950416455,41.9541,45.7322667981,49.00783617685,50.40535,50.0740814815,49.4588685185,49.1276,51.511183778100005,52.439767556199996,53.92,63.390367283500005,84.448063679,111.27600000000001,161.847874272,227.73639750799998,263.52299999999997,268.313423208,271.347322715,272.407,235.872811584,163.743734278,112.23,94.89802255709999,83.05985764260001
PF3D7_1137300,129.1357,129.06348647205,125.0914018557,121.9675,121.25335324349999,120.79806817099998,119.781,117.4863338195,114.25629518100001,110.8573,106.91400827105,102.31022864125,98.2011,91.99779074575,83.34439717005,76.74545,73.0172806596,70.0854982467,68.11855,66.21148404925,63.9784839323,62.3667,63.9630231978,53.2113418725,43.8807,37.5661591351,32.1036010395,28.5666,26.4806306299,24.928593092699998,24.3202,25.3049444444,27.1337555556,28.1185,27.653000000000002,26.7885,26.323,37.5544735606,60.5195915657
PF3D7_1466700,119.9918,131.00901776445,146.44239048,152.0915,146.39561542500002,138.74383849,131.3605,124.50030250650002,117.1875221225,109.80085,101.44241494319999,92.2219271813,84.02945,77.30955904435001,70.95866861935,64.5446,57.80375789745,50.9652051004,44.335750000000004,37.35972074,30.57299378325,25.9197,25.7179511113,23.7250312267,21.5277,18.4455750568,15.097417011300001,12.3882,10.224746245,8.39442478918,7.62303,7.850045410110001,8.44421415355,9.27522,10.8219473298,13.4663686678,16.9328,21.7438166596,28.9130944361
PF3D7_0314400,67.10165,81.5563319608,106.840493581,121.63449999999999,123.3061775605,123.52615476700001,122.429,117.0080914265,107.0972259375,97.0916,87.7640748004,78.26428782730001,70.5526,64.8613065461,60.124847279700006,56.3568,53.4808474367,51.1124606645,48.8029,46.3605114711,43.9498746123,41.6566,42.3842197051,35.9308785148,29.7733,24.184529516399998,18.8493074684,14.9265,12.1424469671,9.9240171323,8.98087,8.922934764639999,8.887576826760002,8.87561,9.590795047639999,11.2372445397,13.0663,14.5660741221,16.3375333871
PF3D7_0827000,87.3196,91.00549529989999,95.5535423341,96.93950000000001,95.07131634665001,93.21149984005,92.36765,92.21557558075,91.6606456059,90.5548,87.97506260755,83.91561862399999,79.60415,72.63670358285,62.8347929172,54.764300000000006,49.57241381185,45.24592098635,41.6101,38.284110395300004,35.1789489515,32.55765,33.3768048413,29.87570214,26.5127,23.266148844099998,20.1418304601,17.4884,15.0155623197,12.834525604300001,11.8962,11.9557522992,12.1104379317,12.3243,12.659726396500002,13.2491096906,14.1615,16.955924009100002,22.5207854473
PF3D7_0205900,68.4555,68.44555553185,68.9383140807,69.88995,72.9857264108,78.6561921179,84.97545,92.7305965578,101.5837398294,107.9215,112.61964089599999,117.28459822549999,119.399,116.32392592599999,110.613074074,107.53799999999998,109.161091933,113.114739422,118.0255,126.479414604,138.5609938965,149.1445,157.599623141,172.491373948,188.62099999999998,210.70539831099998,234.385921378,245.44,241.1703799,231.34787091099997,220.452,210.174050436,198.30835168299998,183.489,159.813607683,129.867646074,105.01700000000001,85.99166625129999,69.75732807850001
PF3D7_0308800,44.06217,30.606733523594997,13.03009568286,3.97622,3.3574796237999998,2.81374664523,2.580233,2.8018739411749998,3.353220882345,4.06391,5.064999977905,6.544147334910001,8.415885,12.50236495705,18.81585238375,24.55605,29.2756324454,33.67355692345,36.66895,38.354458695299996,39.4587654588,39.85505,42.1592407407,39.3871592593,37.8945,40.1167008113,46.277479400299995,55.6181,96.2002196083,166.61545276200002,221.9,254.50904642700002,280.77880099099997,291.567,249.17286859900003,167.250292753,113.689,101.829356741,94.6348526108
PF3D7_1425300,35.790575,22.731687196605,10.36469135182,4.485704999999999,3.8788687360850003,3.488302979155,3.3500949999999996,3.86343704108,5.104132415495,6.623184999999999,8.47919595118,10.976283025609998,14.033725,19.01712913675,25.492663929149998,30.68045,33.89172236575,36.5615156752,39.09565,42.1176265769,45.48717324965,48.46445,53.061174397799995,57.5289649767,59.516000000000005,59.16045185189999,58.5001481481,58.1446,64.44483346060001,79.76006692119999,98.7121,131.888236783,173.61966283599997,194.144,185.84597443599998,166.61039331700002,144.925,120.93532638200001,93.0816649618
PF3D7_1421400,41.35002,46.29882672025,55.1390147503,60.349549999999994,60.80325029625,60.754496706249995,60.754599999999996,61.1341527373,61.62081525755,61.8615,60.7368105966,58.1670878598,55.35885,51.5366118323,46.36665545425,41.71815,38.32527874064999,35.26076766865,31.901600000000002,27.3278821881,22.23726541735,18.43305,17.9121171904,15.344796825,12.9263,10.211343425299999,7.62241664362,6.08764,5.456578610580001,5.01618930529,4.8506800000000005,4.9039141524300005,5.04366386041,5.24,5.660828845369999,6.35221792579,7.1014800000000005,7.7106294437,8.396479226950001
PF3D7_0409600,16.456409999999998,11.74537353671,7.14415962248,5.110914999999999,6.1208936858000005,8.52569752427,11.597995000000001,16.45815058925,23.21757365245,29.6355,35.9413166638,42.0776178209,45.37345,46.1932626534,46.80256650705,47.382000000000005,48.2046228608,49.27802719345,50.38465,51.474101566399995,52.60790132555,53.73635,56.3283086896,59.8176767175,64.1115,70.132187929,77.85366504779999,85.5031,94.0045792963,102.436167426,106.256,104.052381164,98.6308067726,91.7752,81.10206354510001,66.68935947119999,54.0132,44.9082646393,36.944384676
PF3D7_0405500,43.017,47.625084246750006,55.877879623999995,60.926100000000005,61.933026465599994,62.584761265750004,62.816250000000004,62.83606300065,62.800233178400006,62.56490000000001,60.443519462699996,56.2602645037,52.13735,48.666302632699995,45.243781476799995,42.1997,39.42492688265,36.6196585306,33.827799999999996,30.5663873496,27.00677598885,24.17435,23.6546181521,20.7068476927,17.8758,14.9529419332,12.133594432899999,10.11145,8.91138972811,8.004664166669999,7.254519999999999,6.48804759651,5.81620046492,5.52802,6.3538103784,8.0875807568,9.61393,10.3878744783,11.031542314100001
