,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
PF3D7_0523300,94.11834999999999,79.6805710099,58.1137392791,42.710499999999996,35.891899205399994,31.240398181449997,28.790765,23.657539187344998,14.97747219877,8.81865,6.1143720821,4.10457492994,3.3173,3.48342712145,3.8117320206750005,4.0471,4.10098381754,4.0395345549799995,3.8396850000000002,3.214241397645,2.342620087715,1.901669,2.40609314815,3.3428808518500004,3.8473050000000004,3.88852703704,2.87372296296,2.32729,2.7065365869700004,3.6666987294999998,4.941409999999999,6.794347876590001,9.70472995854,13.7295,22.4079133219,35.1627409065,45.8762,52.4413355274,57.8724839902,63.7338,72.4216524387,81.6442706638,85.9336,85.0327091517,82.6240627478
PF3D7_0524300,16.7839,13.95084614135,10.194762742595,8.14339,8.063847692135,8.324466950345,8.704805,10.021150647985,12.511028615699999,15.08585,18.029337730949997,21.2629053785,23.1545,23.45022853175,23.400596756300004,23.63015,25.446469642399997,28.2148153768,29.646250000000002,30.325679128399997,31.4984193679,31.866149999999998,31.2686547523,30.5719024454,30.016849999999998,30.8478567216,30.474987360900002,30.2813,30.228569481399997,30.1939458518,30.1815,30.583325925900002,31.329574074099998,31.7314,30.6164296296,28.5457703704,27.4308,27.4310333333,27.4314666667,27.4317,27.026368214699996,26.048191985,24.8539,23.404426498200003,21.4769798627
PF3D7_1126600,4.0418650000000005,4.603682407405,5.647057592595001,6.208875,5.567695705205001,4.335687521515,3.5501450000000006,3.2752888481299998,2.989745034085,2.852416,2.974540838565,3.2556271193899997,3.53698,4.0242578044999995,4.73104923144,5.210554999999999,5.39370881752,5.55364273787,5.756855,6.09178239968,6.535304790905,6.986585,7.651118977745,8.539549582065,9.258759999999999,10.3668930114,12.2049513566,14.3498,17.187235906199998,20.5531126255,23.3106,25.4683441406,27.3024554036,28.0773,25.766495216,20.8563793209,16.3804,13.191332983599999,10.312138281900001,8.03154,6.09544389209,4.4659046978,3.75587,3.7172715161800003,3.6937440914199997
PF3D7_1105500,102.22749999999999,80.4512375149,52.156337371250004,34.5417,29.555731746199996,26.919194053200002,25.48952,20.514542917725,12.357666640209999,7.5496799999999995,6.933106610055001,6.790206916135,6.811375,6.934696851850001,7.16372314815,7.287045000000001,6.95962442432,6.34322051531,5.98662,6.0152082365599995,6.14435641276,6.30783,6.774438051804999,7.474887359235,7.83579,7.70895111111,7.272338888889999,7.03724,7.366528489069999,8.02950808925,8.53885,8.72148898732,8.847363441839999,9.09365,17.5495574194,36.205930513,56.0924,76.48992229939999,98.44598153870001,115.64,128.554469111,139.227290111,143.671,136.689460795,120.420588256
PF3D7_0622700,3.9137,3.5847086129549997,3.24649208426,3.09108,3.5893446932499997,4.658238275385001,5.6589100000000006,6.500179594945,7.32718771408,7.855565,8.251908655005002,8.818247587675,9.47336,10.700257504975001,12.274335974700001,13.05295,12.181276296315001,10.562453703685,9.69078,10.606604735015,12.484578358899999,14.02045,14.9975088799,15.8657430759,16.32095,14.6269644444,11.014755555599999,9.06972,9.080822005269999,9.113206232769999,9.16549,9.86198533627,11.1511677995,12.0179,12.3068568619,12.5112617643,12.5888,12.2058715191,11.312238593699998,10.29063,9.05074106189,7.5972922365499995,6.45555,5.749173186980001,5.187552007380001
PF3D7_0727700,6.987335,5.70269003938,4.061160232055,3.05258,2.773212902035,2.633794673245,2.5958680000000003,2.482678483385,2.291348300105,2.2442349999999998,2.41283407622,2.6814113803749997,2.99148,3.44183815307,3.9641461017750004,4.24921,4.206779858769999,4.0679959902550005,4.00575,4.35000872049,4.95985067383,5.301835,5.262960500765,5.16198140647,5.11309,5.69831997685,5.9928799537,6.37176,7.03816191523,7.943985983230001,8.6206,8.93665145691,9.167637409480001,9.4552,10.0228992401,10.6968440645,11.0225,10.978638746,10.869581936500001,10.72912,10.5416937326,10.264485925499999,9.8904,9.26030049785,8.32360355858
PF3D7_0110000,13.12655,10.19065163942,6.48821105058,4.3244299999999996,4.402344181455,5.165206935725,5.5285465,4.878542991430001,3.7722497839699995,2.8815049999999998,2.3178531776749995,1.8572179318600002,1.668006,1.7087174235,1.7740801997199998,1.786843,1.697602364755,1.5706769276700001,1.4993984999999999,1.47065312099,1.435966954785,1.435632,1.6951817779899998,2.17782690012,2.5303750000000003,2.8330866617400003,3.03663262758,3.25657,3.47939225446,3.7226586578900003,4.09275,4.97174645635,6.52287352959,8.524230000000001,12.447614138499999,17.5796555464,20.4207,20.8762309193,21.1680321263,21.2709,21.1777752066,20.9172948577,20.5178,18.795008971199998,15.5694546735
PF3D7_0721200,8.892685,9.44675977562,10.443323292795,11.083385,13.5255099044,17.8560955078,20.1679,20.2249199231,20.3210065129,20.3437,19.3901389584,17.663559908350003,16.71065,17.000602745800002,17.5157196832,17.57235,16.340018938100002,14.43305227455,13.335,13.79937275755,14.8360866817,15.3133,14.311441562,12.616517063149999,11.65505,11.743514814800001,11.9288851852,12.0287,11.2694685446,9.61637264484,8.006310000000001,6.49204624405,5.0168625664699995,4.35343,4.6236772661900005,5.2565867546,5.98541,6.929462763819999,8.03840399287,8.791,9.16737911131,9.446610111210001,9.55587,9.35946814815,8.994721851849999
PF3D7_1134400,11.78033,9.8196400631,7.8694301930199995,6.535114999999999,5.504795897425,4.391698562265001,3.688924,3.2468403646349997,2.7086580674750005,2.2567415,1.9126743843449998,1.615362872345,1.423155,1.34099589627,1.3292184862099998,1.3792524999999998,1.5753032827050002,1.8690740860100004,2.0532415,2.0344047034150003,1.9362947405999997,1.877286,1.90554590741,1.95802859259,1.9862885,2.08683455556,2.0161044444400003,1.978019,2.36244700947,3.3635796856,4.75319,7.533317820060001,12.024421112999999,16.9759,23.5558815072,30.784151864699997,34.1876,33.6661889681,32.4378223807,31.0063,29.464130104000002,27.5549604458,25.2593,22.0473544136,18.1134773926
PF3D7_0908300,33.48405,26.0073684447,16.81288379875,11.225755,10.083211710045,10.008138128475002,10.004175,8.221076906124999,5.07619802584,2.9745785,2.2786424528650002,1.7852783846100002,1.551223,1.52696687774,1.5642895162650001,1.571861,1.49504380172,1.388420536015,1.3244915,1.3340574256850002,1.3676954550149998,1.3775705,1.3094740162800003,1.19971329468,1.136227,1.0215864351000001,1.08227531464,1.175961,1.5108255416999998,2.2353372775900002,3.25382,5.1912840719,8.452892935060001,12.6132,19.0940270649,27.841115928,36.2149,44.76837088,52.9981465511,56.6801,56.3486536395,55.4343850567,54.0574,48.9893189579,39.8932210565
PF3D7_0621400,3.7839899999999997,4.0645869846850005,4.366880249759999,4.7798549999999995,6.19502173085,8.30149808765,9.38468,8.739003974515,7.49524017121,6.6932849999999995,6.55307871768,6.538277136615,6.5543499999999995,6.6016129629649996,6.689387037035,6.73665,6.561843148145,6.237201851855001,6.062395,5.55332674269,4.566000707595,3.9102349999999997,3.6520926546449997,3.3849522040149997,3.209605,3.26447766509,3.1342177258499997,2.96461,2.63077922938,2.20773313426,1.929586,1.8119331220599997,1.7271735054700001,1.694627,1.70836955556,1.73389144444,1.747634,1.70464233333,1.62480066667,1.581809,1.6092952861,1.68578223887,1.802312,2.3517741473400005,3.2992723752099997
PF3D7_0931900,13.180499999999999,18.6428571008,27.615754185199997,32.97845,30.414190068150003,23.961598072500003,19.033,15.787050017745,11.843572779095,8.80665,6.630681291714999,4.572539123835001,3.1900144999999998,2.375996662985,1.75845761527,1.4978125,1.47566389941,1.46462514415,1.4616275,1.354172201815,1.15564401474,1.0517995,1.0567047815550001,1.0601405018899999,1.061435,1.09101481481,1.03185518519,1.0,1.05287062328,1.19250191324,1.390423,1.8380156584599998,2.58257718678,3.37951,4.36341707883,5.41377353941,5.90329,5.412880370369999,4.502119629630001,4.01171,4.1047822724300005,4.363805655959999,4.75849,6.29474951832,9.181843631689999
PF3D7_1034200,26.9767,21.779084374200004,14.25545439555,9.48733,8.578048913995001,8.651944022675,8.822028,7.38286013558,4.6640041803150005,2.8309795,2.246966298015,1.8334537099450001,1.5934244999999998,1.489465381715,1.45594377419,1.4535135,1.4258027443449999,1.37583832203,1.353372,1.368711400975,1.39490370166,1.4258099999999998,1.5138331465900001,1.644601184405,1.711813,1.80184940741,1.46578159259,1.284822,1.67849358324,2.6161024998199998,3.73254,5.0128173251999995,6.64710206681,8.57802,11.123572140699999,14.1913355342,17.1083,19.506954169300002,21.777033933000002,24.3814,28.550768646599998,33.2287621011,35.4476,34.739685447,32.9069264496
PF3D7_0526000,3.603505,2.9538871534,2.094719269815,1.6160465,1.6311474276999998,1.755304241625,1.8315675,1.746500377095,1.595246254185,1.533726,1.5739644314899999,1.6245744387049998,1.686359,1.83357157309,2.036105925435,2.1382255,2.17007277778,2.22921772222,2.261065,2.3307919999999998,2.4602850000000003,2.530012,2.5997081481500004,2.72914385185,2.7988399999999998,3.0091314535199998,3.4672417959400006,4.06093,5.11577322546,6.57076747816,7.707089999999999,8.3817364983,8.9176191719,9.294789999999999,9.58039543633,9.805774940389998,9.897269999999999,9.29235657772,8.0315698221,6.94584,6.29467667482,5.74480974947,5.2379999999999995,4.78456234384,4.3654075118
PF3D7_0828500,40.063,31.94463933315,20.9376714087,13.87795,11.747875819465001,10.667937345295,10.18112,8.425062993205,5.346634302005,3.2026624999999997,2.373087225835,1.7720583958250002,1.4577200000000001,1.32085197464,1.225499959545,1.1897065,1.19384285185,1.20152464815,1.205661,1.25368992621,1.33909207464,1.3738405,1.305033235355,1.191876071565,1.1145036999999998,1.04332328881,1.01193004441,1.0,1.21265681843,1.7654603035299998,2.5306599999999997,3.9843460775099997,6.356682610319999,9.15103,12.5248567484,16.6601837511,21.0972,25.9975540397,31.2769588331,36.1067,40.9973353601,45.5451454578,47.55,45.5908350567,40.9652701135
PF3D7_1024300,22.3882,17.7318172998,11.504870812955001,7.567785000000001,6.126693354675,4.986551368825,4.4060165,3.5014148928299997,2.046167501975,1.284574,1.29698111111,1.32002288889,1.33243,1.246244444445,1.086185555555,1.0,1.017057920445,1.054031396445,1.08962,1.1221873257750001,1.15354985733,1.1675865,1.1241381481500001,1.04344835185,1.0,1.0428469592,1.1594319184,1.331821,1.74022773493,2.55172545858,3.7286699999999997,6.431994764580001,11.0984018225,16.6039,24.6105985758,34.152777143099996,40.1647,42.4901036005,44.1286740224,44.7486,42.048921075900004,36.437575485100005,31.6461,29.125421832199997,27.0643402253
PF3D7_0812300,3.072375,3.2306576268600002,3.544428031495,3.77207,3.8579346435050006,3.910099945355,3.9325400000000004,4.0312342482500005,4.23218929927,4.41942,4.605175702245001,4.842227976995,5.075375,5.33245064516,5.604013764285,5.77895,5.73816170735,5.568561409235,5.46805,5.39003888889,5.245161111109999,5.1671499999999995,5.1711062963,5.1784537037,5.182410000000001,5.423262407159999,4.92351481431,4.40182,3.8984486634300004,3.36934677055,2.94266,2.63952824699,2.3896458161000003,2.18399,2.00736643136,1.85658780349,1.7406419999999998,1.6432874014399999,1.5625686451700003,1.5289030000000001,1.8039037037,2.3146192963,2.58962,2.56457555556,2.51806444444
PF3D7_1140300,4.804965,4.080649195115,2.8630670309750004,2.065335,1.818058890765,1.6471287594700001,1.5585875000000002,1.459443370685,1.31390125843,1.2137989999999999,1.200241307445,1.22803298328,1.2595619999999998,1.29191655741,1.33231210728,1.3583275000000001,1.36083905469,1.35710821097,1.3642915,1.5255769586249999,1.819757617825,2.0173975,2.02820782957,1.9785473806149998,1.9639515000000003,1.9891063501099997,2.50439236689,2.92314,3.1770280405199998,3.3861462424799997,3.47306,3.460327777780001,3.4366822222199995,3.42395,3.7281539436199997,4.36293788724,4.91156,5.300703964609999,5.639314204530001,5.78404,5.55603940597,5.128112145269999,4.88437,4.869717467180001,4.86261315226
PF3D7_1430600,9.489844999999999,7.836551163,5.686215206019999,4.28747,3.67711851043,3.1725632699050004,2.9433365,2.59877458873,1.9702112068400002,1.5601745,1.46486196855,1.427462873165,1.420993,1.426745333615,1.43611922278,1.43729,1.38284298154,1.288145852805,1.2355475,1.23544485062,1.2395487586399998,1.2421790000000001,1.2672563703700002,1.31382862963,1.3389060000000002,1.2226280595299999,1.40710867462,1.647248,2.0159486516,2.5527810373599995,3.15266,3.7478053122800006,4.43527915879,5.35726,7.12796768655,9.56382171174,11.6103,13.1885702495,14.5479184581,15.126,14.7907356279,14.0187157003,13.1606,12.3449776923,11.4009822683
PF3D7_1002600,6.4952499999999995,5.528492641414999,4.509689578510001,3.8199650000000003,3.3130845843000003,2.7413244619899997,2.3335745,2.115819218935,1.9485561108750002,1.8124444999999998,1.589981979605,1.30986685091,1.1720595,1.17687326161,1.1898528009999998,1.2088055,1.2802654582600002,1.39075847913,1.4480795,1.415223254245,1.3519585640399998,1.3112415,1.30128913206,1.2961046935099998,1.2973235,1.2798620610200002,1.3383322685299999,1.430934,1.82475191034,2.60797896341,3.51997,4.53308800689,5.7738184747000005,7.2127,9.138923528360001,11.3894559992,13.2565,14.7670706496,16.064507547,16.6155,15.701641778900001,13.718294669,11.8028,10.3523559102,8.961668268230001
PF3D7_1359800,56.42415,54.80504742755,52.45181251605,49.521950000000004,42.60004052725,32.8855442145,27.458285,24.05049284184,18.06176469668,13.072975,9.7455446695,6.83686700158,5.071775,4.2585245134,3.716358360435,3.4365900000000003,3.249375998185,3.023523092735,2.80832,2.5982798911,2.3962616361449998,2.2640725,2.194203888565,2.14263338055,2.1163974999999997,1.8146440599200002,2.03739089762,2.23137,2.37153854682,2.49435149563,2.5470200000000003,2.31795489802,1.87209268493,1.571433,1.47367998174,1.4046444353100003,1.378486,1.7103219939200003,2.5536699878499998,3.6802900000000003,5.34443643822,7.99500108043,11.6957,21.6313650738,35.6340714258
PF3D7_1350600,3.5415849999999995,3.5642062044900005,3.535326896915,3.59216,4.134436444895,5.0270071458,5.604765,5.874734637854999,6.1424437890900005,6.19054,5.731572475715,4.955135669535,4.359445,4.083048599355,3.9248505065,3.8736,3.4547447242350002,2.6784703065599995,2.260633,2.330276084355,2.46889183538,2.5710100000000002,2.587285085955,2.5518650916449994,2.48452,2.00766827181,1.54997502479,1.323776,1.34209785185,1.37612414815,1.3944459999999999,1.3835090160899999,1.35911580997,1.333893,1.30660726411,1.27838290983,1.265383,1.31410821761,1.4231827685499998,1.5369549999999998,1.63560819217,1.7397521482799998,1.854375,1.9775707742099997,2.11490209726
PF3D7_1124500,4.057135000000001,3.88484014202,3.5452402875200004,3.38499,3.522141192805,3.7297328186199996,3.8369,3.656611169875,3.29604233975,3.02564,2.951123046305,2.93849404668,2.898625,2.820889226285,2.7491212774,2.675885,2.49886933352,2.22882199556,2.027895,1.9347146023850001,1.862491640145,1.785255,1.67323783609,1.5529565723,1.4828649999999999,1.54009062604,1.5561486965200002,1.5806959999999999,1.7067077317500001,1.9206997860599997,2.06117,2.0939697136099995,2.11321037871,2.14978,2.42636934255,2.9745408400300004,3.5384900000000004,4.15357733055,4.7861425541600005,5.07685,4.9052386853600005,4.58436737071,4.4051800000000005,4.39816417287,4.394837735149999
PF3D7_1338900,23.05185,18.49963970355,11.918361452500001,7.9175699999999996,7.133487216725,6.849876523799999,6.6476049999999995,5.383325976085,3.2876812274650002,2.0025205,1.732773260855,1.559770333885,1.4399635,1.3337003946850001,1.24000967406,1.17336465,1.1633899032650001,1.19546300441,1.21768675,1.217476138655,1.215527138415,1.209864,1.1963809966649999,1.1810238204,1.17689385,1.09889202699,1.1386424206499999,1.193936,1.2848198609700001,1.4451440251299998,1.686648,2.26644994658,3.3929743046900005,5.004919999999999,9.14110013939,15.6330162749,21.1084,25.1441976523,28.6132210484,30.087,30.0481644432,29.9377511087,29.7649,28.993217529299997,27.3060394994
PF3D7_0812000,2.255675,2.1163613910650003,1.896373936085,1.7713615000000003,1.97021437437,2.394089340945,2.7270350000000003,2.947872509935,3.18466521628,3.345325,3.41738645245,3.47558527197,3.5586349999999998,3.675407466165,3.808769023815,3.958425,4.260759241984999,4.65702239877,4.85422,4.815475,4.74352,4.704775,4.7445870785299995,4.821952490395001,4.873765,5.06584072331,5.1032461400199995,5.1682,5.8235629313,7.187999641549999,8.61699,10.2295676173,11.9185738087,12.7002,12.5195395932,12.0535236309,11.4161,10.0518407033,8.000489075219999,6.26875,5.08198177214,4.07522321361,3.3697,2.88633411036,2.5122506535799998
PF3D7_1416200,51.085899999999995,46.49561599565,39.10171694075,32.9917,28.519417851100002,24.294301365850004,21.787215,17.989641519305,11.716950141335,7.175834999999999,5.133374204695,3.6149708394199997,2.7148065,2.2258039349,1.879948343935,1.680015,1.585176594355,1.539105941675,1.5213285,1.51398545633,1.5211678683299998,1.555326,1.65818575756,1.7949484621099998,1.8632775000000001,2.0690582017700003,1.99612107021,1.9086560000000001,1.7696393001700002,1.6009634278600002,1.5189,1.6010781826700002,1.8334430320099997,2.1947400000000004,4.0951727005,7.6887666156800005,11.07,13.634794177,16.0285133292,18.2198,19.9383431701,21.500207710599998,23.7536,30.155925906700002,39.0268351756
PF3D7_1041300,1.4820064999999998,1.4652487562299998,1.453439878115,1.448972,1.4112558331299998,1.3525559996000003,1.3545455,1.493285947585,1.776167283455,2.181855,3.1097491882800004,4.711922662555001,6.59605,9.338629067940001,12.601766494900001,14.621550000000001,15.30590709345,15.765306997700002,16.03965,16.81697321195,18.09773110365,18.89045,20.00888696605,21.85738514975,22.83035,25.110724761700002,17.5639606346,11.3599,7.674717569430001,4.64082720181,2.90758,2.12902769214,1.5868175518,1.371694,1.35673998826,1.3487453879799998,1.339015,1.3192218082,1.2966024041,1.285807,1.36891022222,1.52324477778,1.6063479999999999,1.56491254007,1.48093819124
PF3D7_0324900,2.0077745,1.935643865965,1.8145872888749999,1.7235685,1.67347398878,1.64798302268,1.6852485,1.81536511954,2.053488962325,2.415365,3.5073058666250003,5.5529908716900005,7.9942150000000005,11.2684971882,15.30925914205,18.802149999999997,23.073031862,28.091410375450003,30.508399999999998,28.8832978761,25.9297735299,24.5305,26.19553537985,28.9569310545,30.48035,33.360850883400005,22.9112906557,14.4926,9.75907147276,5.93585337352,3.7406099999999998,2.75768715236,2.0832966901099996,1.7029020000000001,1.4846626258700002,1.3289481462700001,1.2695370000000001,1.27618779958,1.2945543769499999,1.322258,1.44355371253,1.6474863793599999,1.788862,1.84621452476,1.8880892068200001
PF3D7_1400100,1.6804665,1.562093933335,1.3422591666650001,1.2238866000000002,1.25959815588,1.3465352450899999,1.4544015,1.5898539020750002,1.79730638289,2.103098,2.8368269024300004,4.105929001890001,5.6035,7.642151285680001,10.099322117149999,12.01535,13.7273617379,15.518120869,16.34642,16.0181796296,15.4085903704,15.08035,15.6870425926,16.8137574074,17.420450000000002,19.405562569100002,14.1824829159,9.70031,6.75300302464,4.22884931208,2.7244900000000003,1.9976531929099999,1.48127998535,1.284831,1.35771837037,1.49308062963,1.565968,1.50335351852,1.38706948148,1.324455,1.39790066456,1.54771121801,1.6680970000000002,1.73892174495,1.79669037247
PF3D7_1403500,23.6931,23.12324814815,22.064951851849997,21.4951,20.0297812647,17.21772697379,15.43479,13.180336714125,9.131236777849999,5.9295979999999995,4.108654687734999,2.64407432814,1.8416145,1.50609570616,1.270064047525,1.1808655000000001,1.19188259068,1.213390903585,1.228076,1.269448337155,1.3405186685800001,1.378223,1.31327427778,1.19265522222,1.1277065,1.01298066872,1.04888200411,1.103143,1.3726861440399998,1.8083971831299999,2.03666,1.91680807407,1.6942259259299999,1.574374,2.2452650357099997,3.80300629364,5.5652,7.6434071145,10.048578225,11.9474,13.0238493376,13.8603813442,14.9714,17.4691096181,20.620377031300002
PF3D7_0808600,1.278818,1.2771017914650002,1.299264756845,1.3136805,1.281284521905,1.22483876604,1.2054565,1.3333731962649997,1.637639180475,2.0575900000000003,2.817005426165,4.059493017005,5.60413,8.126479517975,11.33083075495,13.57935,14.554673379099999,15.156184305650001,15.571169999999999,16.29132345795,17.34697103705,18.23335,19.08090972645,20.014198069,20.5196,21.914013610799998,14.767651666099999,9.167010000000001,6.2539097990900006,3.9609470973800005,2.63698,1.9952206671000001,1.5464995076399999,1.3361020000000001,1.2758620090100001,1.2385594773100002,1.210899,1.1830263695899998,1.1598327959,1.150141,1.2742051111100001,1.50460988889,1.628674,1.5485069307600001,1.39040697262
PF3D7_0928800,4.635315,3.89570286962,2.9688546332700003,2.376205,2.153215972,1.9999753409199998,1.9348565,1.763891405775,1.445451399155,1.2264189499999998,1.14984220509,1.094344958275,1.0601731499999998,1.0377644657,1.02074135397,1.0141269,1.07302504961,1.18213050814,1.2408525,1.190563009155,1.09586701831,1.0410232499999998,1.05158825947,1.078365713065,1.093485,1.0519151854100002,1.10799581527,1.194706,1.5626366578,2.30056687185,3.16025,4.21181374929,5.47923925115,6.645060000000001,7.7874809054,8.85186656381,9.321489999999999,8.9285143445,8.11118980012,7.411919999999999,7.02842718712,6.71159962998,6.33359,5.801200926749999,5.16567614855
PF3D7_0820800,6.228350000000001,5.05672514794,3.611867277245,2.750515,2.52190100674,2.394876864485,2.3556095,2.2661034628600003,2.0866344257150002,1.9507760000000003,1.842966187015,1.71457865149,1.6495905,1.6454027251050003,1.642925343965,1.6413989999999998,1.63016067805,1.6053302078099998,1.5763225,1.499702351925,1.381192774755,1.303946,1.2775259451499998,1.25862019899,1.2510664999999999,1.2481891491600001,1.30819663166,1.391491,1.5380065694299998,1.78709858635,2.12422,2.69819641561,3.5674014344800002,4.5816099999999995,5.87017079467,7.408581376030001,8.81584,10.1848772136,11.454850829000002,12.0141,11.561871123800001,10.5423400254,9.46124,8.468161799219999,7.398523636499999
PF3D7_1474300,3.42624,2.83632773396,2.11576163161,1.697521,1.6922321516450003,1.79895916587,1.833338,1.6655624655649999,1.4063413112250003,1.2320829,1.17087902887,1.13981401462,1.148785,1.246264773665,1.416208414375,1.5717365,1.6826701807200002,1.783537083185,1.8845175000000003,2.046154342905,2.23693356034,2.32895,2.2982213552650004,2.24007493276,2.20557,2.1396523566999996,2.06767506724,2.03008,2.11293896957,2.33156682802,2.6410400000000003,3.3496470207700004,4.51651761691,5.72299,7.04456425513,8.41060116776,9.18323,9.415840909369999,9.57199323246,9.62907,8.665267829389999,6.72866343656,5.25146,4.63629872821,4.18581872237
PF3D7_1222000,4.0436700000000005,3.2716193262299997,2.259670857565,1.7560764999999998,1.8446673333349999,2.009193166665,2.097784,1.9640454909849998,1.701445759745,1.5179084999999999,1.4452392443399997,1.384543583855,1.3476953,1.3788682626449997,1.453302048655,1.479469,1.43507112133,1.3824495884449999,1.3570354999999998,1.36174734358,1.3740286315999999,1.391098,1.43166330758,1.49022942368,1.5277105,1.55157993946,1.9028195455799999,2.20988,2.3733228509999997,2.5097277426,2.71539,3.16926431019,3.91508792125,4.84633,6.549168237719999,8.67607245219,9.71995,9.636585360989999,9.429749610870001,9.16433,8.80434825882,8.27999704505,7.60542,6.430209582540001,4.87472277414
PF3D7_1024700,9.147459999999999,7.230575167105,4.776547702895,3.3311450000000002,3.0689444771149996,3.025571637365,3.038366,2.596118705595,1.76790546436,1.26149265,1.17382962338,1.1226953587700002,1.0971006499999998,1.0762816927799999,1.0548910575,1.0450641,1.081020585185,1.147796914815,1.1837534,1.150018829135,1.0861895915950002,1.0483274,1.05404080438,1.071859185055,1.0842255,1.17805502685,1.18386021406,1.195271,1.32393083915,1.63552485734,2.07052,2.83710290385,4.15544490547,5.98399,10.7987013212,17.5719517717,21.0068,20.8318051549,20.3758103099,19.7423,18.350922079100002,16.1730151786,14.1396,12.627252566900001,11.229346745299999
PF3D7_1150400,1.607719,1.5017956481499999,1.3050808518500001,1.1991575,1.21671401979,1.25979398403,1.314013,1.3877831278849997,1.50651042626,1.6813015,2.1117718283899998,2.86019060364,3.7316450000000003,4.86010502361,6.20811420388,7.32362,8.73409052167,10.46455776083,11.309315,10.617247139309999,9.359025945355,8.761624999999999,9.20241480635,9.883526586235,10.269075,10.7269153042,8.585223941819999,6.55237,4.82106164235,3.1797469752099996,2.27928,2.03744581215,1.88708904349,1.751653,1.58815717208,1.43621328566,1.343153,1.29932040051,1.26803642248,1.256098,1.29615061826,1.37990723652,1.452766,1.5052716153299999,1.5512295298899998
PF3D7_1205300,18.6952,15.106118394,9.527567289945,6.174555000000001,5.545419784505,5.224487866004999,5.0557495,4.2633005569949995,2.867827061495,1.9082045,1.5410468263750001,1.273416663185,1.1698625,1.1714546111100002,1.1744113888899999,1.1760035,1.146632554825,1.094367309645,1.07297915,1.1126686348000001,1.17383330073,1.20554,1.1726617777750001,1.111602222225,1.078724,1.0,1.0,1.0,1.06656910552,1.21920465548,1.387299,1.52217305056,1.6792749732299999,1.944188,3.6197157652099996,6.86124420409,10.03323,12.653880789,15.210169332000001,17.5197,19.9038384537,22.104963671300002,23.0722,22.7961573008,22.052047935
PF3D7_0302300,1.8069335,1.81282572274,1.8151899082,1.8128635000000002,1.74383949312,1.620952191005,1.555301,1.5984126436950001,1.701313842945,1.824354,2.0127241481049998,2.2535704495099997,2.420175,2.5004849623250003,2.57205089779,2.64256,2.73228951857,2.82293253706,2.8643,2.847031717685,2.810783435365,2.7788899999999996,2.7497252683399998,2.718544578615,2.704005,2.65468666667,2.67102333333,2.67982,2.48703065864,2.0946450950499997,1.781637,1.60114331235,1.45485593395,1.3945809999999998,1.40135440741,1.41393359259,1.420707,1.38012537549,1.3033748620999999,1.257947,1.25168621198,1.24767455043,1.2462600000000001,1.34826560868,1.5411769951299998
PF3D7_0728600,21.16715,17.291061856600002,11.17937365765,7.463745000000001,7.12559026297,7.465989317965,7.596100000000001,6.244156987515,3.97723568133,2.664755,2.5129430025,2.4308903801549997,2.34231,2.1899156416250003,2.0254850410599996,1.936327,1.91327228467,1.895712343165,1.8937970000000002,1.9173867692650002,1.951463717965,1.9688599999999998,2.024021296295,2.126463703705,2.181625,2.19662751852,1.98422148148,1.869849,1.93060027225,2.0477539889400003,2.1236599999999997,2.13817703159,2.14629265771,2.16305,3.23853504514,5.6607939296700005,8.301810000000001,11.0168107013,14.0341275501,16.7854,19.520313363699998,22.0549844596,23.1707,22.9405207604,22.3129637431
PF3D7_1215000,38.8652,33.7433902559,25.38520859575,19.254800000000003,16.166071875200004,13.69673735269,12.45665,10.515696273875001,7.07296115576,4.432096,3.0129926861499996,1.8959779654599997,1.3753555,1.3004992877600001,1.2798641536300002,1.246375,1.15482243145,1.05003621572,1.0,1.00537159842,1.0186276301750001,1.03547995,1.1071796392,1.22441972922,1.292075,1.23941333333,1.08379466667,1.0,1.0283064132700002,1.08514082653,1.128376,1.14344130844,1.1536874122399998,1.173869,2.1165296226700003,4.20330098359,6.41257,8.31066094329,10.3600606755,12.8834,16.6434618288,21.3434662877,25.7167,30.0431528356,34.1100208623
PF3D7_1225000,1.505192,1.397594995555,1.280153017575,1.2208264999999998,1.215510808335,1.212530545135,1.2084899999999998,1.189661330555,1.160667943055,1.145641,1.20781992029,1.337477285025,1.449294,1.5282689186750003,1.596934376005,1.6262715,1.6053494935700001,1.56384270936,1.5336400000000001,1.5338245498999998,1.548751247175,1.5582165,1.5770354814849998,1.611985018515,1.630804,1.66415573784,1.95449936458,2.34933,3.16021333905,4.3751872249699995,5.4360800000000005,6.29734666681,7.061056666739999,7.390460000000001,6.997957696569999,6.138584282030001,5.289540000000001,4.5682539718,3.8568499222099994,3.2795699999999997,2.84530253342,2.48321093944,2.19795,1.97774429395,1.7971490444799998
