gene,expr,timepoint
PF3D7_1448400,98.379900,24
PF3D7_1365500,81.965400,15
PF3D7_1365500,73.155900,54
PF3D7_0210400,111.603000,21
PF3D7_0210400,88.846300,57
PF3D7_0423900,3.814940,21
PF3D7_0423900,718.783000,36
PF3D7_1372300,222.281000,42
PF3D7_0310000,75.609400,24
PF3D7_0924400,52.009300,12
PF3D7_0924400,554.336000,36
PF3D7_1348500,62.966100,24
PF3D7_0512200,57.490900,12
PF3D7_0512200,50.045000,48
PF3D7_1453900,39.523600,30
PF3D7_1453900,104.952000,39
PF3D7_1419000,58.590900,27
PF3D7_1009600,89.671900,15
PF3D7_1009600,10.706410,39
PF3D7_1009600,78.894900,51
PF3D7_0411900,8.528230,3
PF3D7_0411900,73.004800,27
PF3D7_0702300,251.581000,42
PF3D7_0111300,56.762200,24
PF3D7_0828500,57.691400,27
PF3D7_1003100,3.516100,3
PF3D7_1003100,58.250400,24
PF3D7_1003100,29.750300,33
PF3D7_1330100,14.216600,3
PF3D7_1330100,16.265500,9
PF3D7_1330100,89.828200,24
PF3D7_1406600,55.457900,27
PF3D7_0210300,56.935400,24
PF3D7_1318100,45.634300,24
PF3D7_1318100,20.343600,33
PF3D7_1428600,36.055800,21
PF3D7_1428600,31.911000,57
PF3D7_0422800,45.020800,27
PF3D7_0422800,2.429070,45
PF3D7_1460500,39.843000,27
PF3D7_0307600,1.832808,3
PF3D7_0307600,33.959500,27
PF3D7_0902300,244.144000,39
PF3D7_0731800,25.040000,30
PF3D7_0731800,110.691000,39
PF3D7_1440200,33.201400,18
PF3D7_1440200,7.943730,36
PF3D7_1440200,31.064300,54
PF3D7_1350700,35.295200,18
PF3D7_1350700,33.700800,57
PF3D7_0810100,38.536600,24
PF3D7_0810100,6.527490,39
PF3D7_0511300,31.247400,21
PF3D7_0511300,29.703500,57
PF3D7_0729100,8.363310,6
PF3D7_0729100,37.706500,24
PF3D7_0321700,43.541000,27
PF3D7_1341600,27.671600,21
PF3D7_0313300,36.261500,24
PF3D7_0313300,7.924180,39
PF3D7_1473700,150.610000,3
PF3D7_1473700,58.168700,45
PF3D7_1004700,28.861200,24
PF3D7_1205300,31.180200,24
PF3D7_1333200,32.641100,24
PF3D7_0202700,20.591400,21
PF3D7_0202700,6.342680,39
PF3D7_0411800,21.738800,27
PF3D7_API05900,33.551000,36
PF3D7_0727700,15.165000,21
PF3D7_0727700,6.795340,36
PF3D7_0727700,13.444300,57
PF3D7_0711700,131.012000,3
PF3D7_0711700,69.577800,42
PF3D7_API04900,3.606820,12
PF3D7_API04900,3.080700,18
PF3D7_API04900,23.093300,36
PF3D7_0712600,78.183800,42
PF3D7_0425400,51.006300,42
PF3D7_0937600,51.291500,42
PF3D7_0600400,42.309100,42
PF3D7_1100500,28.701000,12
PF3D7_1100500,1.327650,27
PF3D7_1100500,12.627700,48
PF3D7_0714000,8992.660000,33
PF3D7_0916700,150.050000,24
PF3D7_0916700,3672.990000,36
