time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69
PF3D7_0112100	2.27946	16.5174	22.2566	21.3576	22.0902	9.85736	8.98458	5.65109	5.26257	3.83394	1.995915	1.674422	1.71472	1.723054	1.575243	2.88408	8.99633	9.44881	18.3869	18.1805	22.3619	11.5979	7.38573	5.3186
PF3D7_0112200	6.00856	2.7841	1.151798	1.0610722	1.0942595	1.0242468	1.183322	1.138897	1.974677	6.59759	17.1942	18.0295	15.087	16.1618	11.1412	6.15762	2.57606	2.97748	1.55273	1.191313	1.0991145	1.122493	1.247142	3.42352
PF3D7_0112500	1	1	1	1	1	8.98566	1	1	19.085	1	1	5.86439	7.44381	7.51894	1	9.49329	1	1	1	1	1	1	1	1
PF3D7_0112600	4.99494	2.7304	1.206121	1.124391	1.0959934	1	1.229777	1.565809	1.559215	1.486188	1.355384	1.661821	3.47072	4.70898	7.9279	4.46665	2.07004	1.847938	1.583745	1.129888	1.24225	1	1.14733	1.300988
PF3D7_0112800	9.13058	45.3739	246.361	187.075	113.597	42.1199	13.3666	5.92605	2.41633	1.769609	1.281277	1	1.883133	3.80793	6.41555	13.4716	74.7748	81.5345	75.055	86.8404	62.2273	35.7541	12.1943	4.14456
PF3D7_0112900	18.2602	154.306	51.9707	9.85184	5.09861	1.878586	1.817562	1.503296	1.198972	1	1.632241	1	1.14179	1.43033	4.19536	23.6133	70.3767	47.0934	95.0586	16.482	8.75748	3.42953	1.961049	1.321281
PF3D7_0113000	30.0071	14.8999	14.0406	47.8211	226.254	427.789	774.211	611.693	481.966	4421.63	1371.58	818.689	285.839	80.126	42.5871	29.6383	13.0436	22.4652	30.2549	63.1399	77.3451	160.582	372.22	663.403
PF3D7_0113200	30.2673	12.0747	2.94495	2.37788	2.73282	3.06662	2.60256	4.13374	10.58991	115.412	332.076	255.463	88.9577	47.4103	38.7211	28.9705	12.1212	17.1955	5.89239	4.54364	2.92146	4.55556	4.46543	30.8583
PF3D7_0113300	5.75521	164.211	725.755	595.454	400.955	293.774	207.004	125.657	130.859	61.3192	22.5791	12.0789	10.76195	7.04639	7.87703	20.3002	219.435	234.15	264.1	348.509	325.805	239.669	207.089	139.485
PF3D7_0113700	6.50346	39.9355	199.237	195.005	180.336	169.27	226.494	200.274	259.128	266.99	128.315	46.2162	16.8326	10.79693	9.57773	13.3588	68.1856	75.3187	105.167	131.473	135.298	206.271	252.154	235.174
PF3D7_0113900	27.8801	78.0559	643.761	1136.08	979.824	843.211	666.931	512.531	925.529	777.674	298.163	57.4549	25.7659	27.8302	49.3411	36.9842	183.976	289.842	685.449	756.893	901.841	637.404	795.012	812.704
PF3D7_0114100	2.89622	1	1	1	1.127579	1	1	1	1.148643	10.30471	48.7041	30.1062	9.15622	4.10764	1.909374	2.39615	1.158013	1	1.110831	1.0863128	1	1.139614	1.130537	3.96017
PF3D7_0114200	6.26732	4.72649	1.951193	3.96583	16.2091	38.6037	62.6776	69.8303	116.354	144.742	271.669	267.912	95.7078	41.3713	14.5512	11.0995	3.37752	3.60867	4.1428	18.8321	32.0534	55.0525	78.2805	115.313
PF3D7_0114300	9.76695	7.20239	1.351816	1.743107	1.819228	1.758641	1.490241	1.482873	5.86791	77.5118	330.3	399.809	222.399	84.3306	29.2482	19.1993	5.05863	5.34189	3.20623	1.942218	1.482397	2.12064	2.17352	24.4779
PF3D7_0114500	1	2.71133	1	1	1	1	1	1	1	14.944	33.5107	3.97512	1.788223	1.797414	1.422935	1	1	1	1	1	1	1	1	5.76273
PF3D7_0114600	1	1	1.179705	1.216899	1	1.344451	1.300494	1.164432	1.585056	6.5952	43.8352	48.1045	13.2296	5.78017	2.4168	2.64856	1.310967	1.985691	1.290819	1.113242	1.422408	1.0457933	1.0856321	2.8369
PF3D7_0114800	1.429602	1	1.620633	1.374544	2.01163	1.446103	1.691862	1.567886	3.35733	10.80826	23.4714	6.97827	2.07991	1	1.128766	1	1	1.141842	2.00438	1	1.97256	2.02799	1.739353	3.99072
PF3D7_0115200	2.02082	1.495226	1	1	1.0686812	1.0706687	1.0822003	1	1.160042	6.844	32.4023	8.61935	2.53965	1.519202	1.489557	1.82677	1.340261	1.471864	1.0596653	1	1	1.0751607	1.0702741	3.06736
PF3D7_0115600	1	1.238885	1.142277	1.257587	1.132521	1	1.237909	1	1.0772008	1.805431	6.58075	2.16284	1.550142	1.0556557	1.0590377	1.217535	1	1.130066	1.0575624	1	1.111477	1.108767	1.0338986	1.41552
PF3D7_0115700	1.489221	1.139608	1.249446	2.24193	6.74076	14.2482	21.5428	16.4351	26.6604	11.5909	3.19522	1.533955	1.345624	1.260208	1.603793	1.328421	1.191845	1.66511	2.40448	5.77464	11.8391	12.4682	17.334	18.2414
PF3D7_0200100	3.35554	1.952278	1.270078	1.912737	8.0059	20.387	26.9828	24.4768	34.3394	13.4224	3.61932	2.43479	1.480383	1.612763	2.3112	2.56916	1.919127	2.60484	2.72644	6.66736	14.977	14.1176	19.4486	21.216
PF3D7_0200200	1.230154	1	1.332497	1.100329	1.232272	1.159329	1.277993	1	1.631454	12.372	81.5453	25.8458	8.32828	1.71536	1.689845	2.44039	1.47947	1.455941	1.134521	1.104762	1.260518	1.0847285	1.19805	4.83567
PF3D7_0200300	1.329528	3.19811	2.66621	2.5083	2.10854	1.570308	1.530696	1.3267	1.0645785	1.112291	1.1539	1.0347398	1.0460195	1.0465561	1.691391	1.727874	2.51028	1.761604	1.818566	1.862475	1.419629	1.45492	1.482056	1.278066
PF3D7_0200400	1	1	1	1.226047	1	1.17949	1	1	1	1.265054	3.01817	2.14801	1.941423	1.0732616	1	1	1	1	1	1.0590091	1	1.0477248	1.133866	1.109393
PF3D7_0200600	1.598576	1.483974	1	1	1	1.069063	1.0803326	1	1.234609	5.14743	21.0037	7.05795	1.557285	1.563783	1.179413	1.146906	1.249398	1.0658775	1.0583097	1.0454103	1	1	1.103016	2.26275
PF3D7_0200700	1	1	1	1	1	1	1	1	1	1.477721	4.7102	1.886766	1.195782	1.0660215	1.0700334	1.0860169	1	1	1	1	1	1	1	1.246455
PF3D7_0200900	1	1	1	1	1	1	1.213891	1	1.208221	4.0775	27.9614	15.8416	4.56114	2.27594	1.398082	1	1	1	1	1.060454	1.225502	1.0977867	1.0914291	1.672428
PF3D7_0201300	1.258187	1.626265	1	1	1	1	1	1.0853238	1.101195	2.93557	12.0131	11.5609	4.67776	2.82385	1.77387	1.285147	1.215148	1	1	1.117522	1	1.0475243	1.0444345	1.435733
PF3D7_0201400	1	1	1	1	1	1	1	1	1	4.99711	5.94116	1.436448	1	1.584899	1	1	1	1	1.201645	1	1	1	1	1.43668
PF3D7_0201500	35.171	25.7065	5.50939	2.43229	3.32115	3.27459	3.51346	5.01756	86.2528	858.864	751.481	158.19	60.0086	48.9987	32.7113	35.1104	17.7016	19.9846	9.35385	4.73896	3.41746	3.72157	17.7945	248.659
PF3D7_0201600	7.91041	4.74472	9.60261	25.3555	34.9798	47.6175	90.1507	114.116	529.101	1077.45	609.946	143.975	52.1686	20.4431	10.12242	11.0677	4.79814	8.57303	17.9725	29.0084	49.4722	76.5619	204.167	618.831
PF3D7_0201700	6.23893	133.804	641.074	700.151	503.578	470.667	499.624	362.944	316.902	81.9387	19.9537	5.68291	4.11201	4.18999	11.1073	18.1406	198.344	207.351	316.35	446.833	496.269	455.917	444.818	282.607
PF3D7_0201800	17.4925	22.4761	95.9286	209.493	255.745	366.414	676.131	646.661	1796.54	1374.94	823.629	253.933	65.781	27.3912	23.7393	21.6432	35.5751	52.4154	146.913	219.457	391.562	483.398	922.251	1314.94
PF3D7_0201900	12.4705	7.21782	2.60848	1.767529	2.21945	2.44295	3.81473	9.55686	88.3589	906.304	589.096	151.521	38.3099	16.2545	12.4939	13.0868	6.00576	4.83852	2.25612	2.26699	1.827976	3.54985	29.9074	231.236
PF3D7_0202000	234.913	155.799	48.2705	73.8925	702.683	4040.96	14998.1	12976.9	32376.5	1	13682	4814.06	1372.12	637.157	546.607	364.878	120.797	134.098	120.583	898.731	2996.56	5848.72	1	1
PF3D7_0202100	33.1623	688.535	982.786	632.25	325.583	170.16	82.8006	20.7885	27.3391	28.3547	64.6655	60.4878	43.3593	29.0763	17.1452	86.1917	497.144	376.293	569.993	328.489	208.186	94.2774	75.7926	44.8536
PF3D7_0202200	12.0219	454.491	1697.4	1444.92	933.228	738.549	704.805	618.938	586.897	200.623	44.4112	15.2921	10.77414	7.22873	18.0136	48.6767	578.709	523.757	865.934	797.695	870.11	722.285	677.098	459.637
PF3D7_0202300	1.614441	4.72601	13.4273	10.37465	6.68422	5.67897	5.45294	2.11681	2.44496	6.12977	35.8183	47.7036	18.2475	5.8613	2.74959	2.2441	4.07209	3.43445	6.11761	5.47493	4.73834	2.18755	1.898846	2.94432
PF3D7_0202400	12.5831	5.30721	2.10506	1.428715	1.900624	2.81555	3.35378	3.56397	2.77743	6.47378	12.4658	12.6352	11.1177	10.86515	12.1033	10.99673	4.84723	7.24172	2.30932	1.621749	1.773071	2.13645	2.50451	2.77503
PF3D7_0202500	682.378	29460.4	24131.4	12070	10614.1	10881.7	14226.6	8615.42	11249.8	3726.54	749.54	201.676	139.958	121.933	315.451	2357.55	15030.8	8639.7	18233.1	11722.8	10804.5	6314.7	9510.5	7382.06
PF3D7_0202600	9.58808	3.69276	1.52297	1.189438	2.65617	5.81252	11.0673	13.492	9.85493	11.9222	12.6637	12.0938	12.9852	13.9303	12.7922	8.9059	3.81434	4.47274	2.45321	2.63742	5.56157	6.31289	6.65001	8.13872
PF3D7_0202700	8.95979	3.84865	1.471282	1.170648	1.482862	1.316168	1.682982	1.646843	1.716021	1.800379	4.41277	6.69518	11.7881	12.8725	10.97346	8.01354	3.50094	3.92968	1.838952	1.356377	1.36926	1.432341	1.583891	1.385386
PF3D7_0202800	16.0075	10.80071	1	1	1.388351	1	2.39438	1.381506	1	1	1	1.243406	10.35067	14.3741	18.3009	17.1496	5.80993	11.2913	4.03634	1.525475	1.326683	1.212494	1	1
PF3D7_0202900	14.4065	5.40365	1.403501	1.365261	1.281874	1.193354	1	1	1.109472	1.0951758	1	1.353339	8.33301	10.15477	12.218	15.1895	6.12036	7.17859	2.38761	1.254268	1.237114	1.154233	1.0480686	1.176764
PF3D7_0203000	31.1879	68.298	13.0292	2.93399	1.886829	1.790085	1.673077	1.552468	1.352819	1.328655	1.340332	2.38959	7.06109	9.43913	15.0013	27.1324	34.7017	32.6317	17.5075	5.35353	1.88247	1.834389	1.387304	1.379798
PF3D7_0203100	9.79589	28.6869	5.6091	2.25224	2.09464	1.906335	1.839289	1.588081	1.438412	1.580403	1.712364	1.954089	2.19997	1.71832	2.25725	8.11263	14.4412	13.9344	9.82598	3.56309	2.12944	1.772092	1.485638	1.375403
PF3D7_0203200	11.476	7.94564	34.5983	50.1377	44.6994	44.0301	32.7181	45.3602	53.0644	33.0808	22.4406	17.0802	12.9771	10.7092	9.79199	11.3872	13.5707	20.1852	31.901	40.356	53.9268	54.6328	48.5256	49.2664
PF3D7_0203300	19.6076	6.96123	4.55043	8.95837	13.6374	13.0309	14.7113	24.4369	23.8427	11.5281	11.8219	15.3609	16.2974	23.42	23.7301	25.2988	8.02147	11.3168	10.542	12.2665	19.6781	19.741	16.4682	18.4792
PF3D7_0203400	312.312	130.611	16.1033	5.05096	1	1	1.935374	2.53553	1.910578	1	11.8502	63.21	300.138	516.974	540.668	392.714	121.029	137.537	34.2683	8.9312	2.9723	5.70398	2.99916	3.45052
PF3D7_0203600	5.43652	3.36225	1.156325	1	1.0728027	1	1.0435665	1.0715195	1	1	1.033691	1.821347	7.92108	11.4262	10.37325	9.56466	3.11899	3.57235	1.411097	1.0246272	1.183726	1.0995887	1	1.068482
PF3D7_0203700	1.99124	10.61752	36.4424	45.2904	31.5112	28.7915	26.0763	26.3327	15.7635	26.7837	27.079	16.9188	7.09089	5.80816	2.98071	2.94621	10.08604	11.6911	13.4081	20.8902	25.6376	26.0878	17.3202	15.8468
PF3D7_0203800	4.10535	1.627702	1.280389	1	1.043527	1	1.0520947	1.213799	1	1	1.282003	2.06397	5.37285	7.61748	6.701	3.57221	1.754746	2.58067	1.71845	1.117792	1.0732302	1.0238167	1.0668048	1.0818875
PF3D7_0203900	6.54354	4.06932	1.26115	1.682935	1.932428	3.00225	2.94081	3.11077	4.68425	5.64044	12.2566	20.0825	25.7734	24.3938	17.6158	9.25191	3.15909	3.82505	2.33831	2.20681	3.35309	2.84115	2.74219	4.12702
PF3D7_0204000	3.61012	1.714811	1.243276	1.330331	1.481512	1.612021	2.22038	1.918225	2.38604	2.60672	3.72639	4.49729	7.49065	6.3292	5.39119	3.69669	1.806864	1.750589	1.246061	1.517392	1.690968	1.480444	1.840454	2.13678
PF3D7_0204100	155.473	65.111	7.59645	2.21471	1.621837	1.401089	1.499862	1.446761	1.183831	1.413664	2.08235	3.36175	8.09712	21.1442	56.8685	101.136	54.6251	58.8802	15.7952	4.32794	2.17891	1.655111	1.23741	1.343393
PF3D7_0204200	108.603	503.04	187.031	138.386	145.198	157.104	210.749	194.538	250.129	259.572	251.629	167.004	96.4174	87.4783	85.243	131.852	229.452	220.279	326.028	177.378	165.395	187.97	215.331	230.912
PF3D7_0204300	11.4556	7.39957	35.0918	77.0767	112.895	131.489	120.01	118.738	70.5895	52.3118	31.4546	32.6873	39.7007	25.4631	19.8032	13.1948	15.6975	26.0682	48.8322	77.7253	65.4564	99.008	95.3772	65.4184
PF3D7_0204400	8.54739	4.66143	22.807	74.6973	93.418	116.992	131.665	99.7706	88.5617	49.3511	39.0686	36.9642	45.2686	29.1504	22.2647	12.6697	13.5785	17.9451	50.848	71.4266	94.5473	102.137	97.1202	72.6483
PF3D7_0204500	13.0002	6.07184	33.8339	88.3438	120.638	129.324	134.086	118.95	117.374	52.0531	40.854	42.4031	36.2945	32.2364	23.7255	13.9185	12.8937	27.5942	66.0912	97.1278	129.733	131.624	116.216	95.0887
PF3D7_0204600	6.15423	3.92605	3.45565	2.45805	2.06985	1.854074	3.00896	2.35904	3.12763	5.80198	13.2067	16.5266	16.7897	12.6821	8.26426	6.83373	3.33028	4.67511	2.93894	2.18554	2.25684	1.958828	2.34002	3.55637
PF3D7_0204700	208.723	218.475	307.187	325.806	242.949	215.242	236.951	261.691	348.384	291.613	336.508	275.706	171.048	156.341	152.544	157.826	180.542	184.696	257.385	231.907	255.431	287.262	283.173	288.195
PF3D7_0204800	5.40229	1.213566	1	1.230285	1	1.121903	1.212693	1.116387	1.138037	1.240021	2.91894	9.20533	15.8534	12.245	9.07539	6.44541	2.46738	3.61631	1.411691	1.0801539	1	1.032413	1.151529	1.0742959
PF3D7_0204900	20.0567	7.23251	1.309333	1.280018	1.360152	1.222345	1.603461	1.707609	2.34278	4.06449	9.46675	19.826	27.9122	34.5183	27.8909	20.4701	7.42337	7.78684	2.7521	2.0721	1.727109	1.630607	1.442206	2.08409
PF3D7_0205000	2.11491	1.845109	1.201334	1	1.656349	1.723582	1.841654	1.322391	1.163869	1.0474898	1.130174	1.205689	5.78777	4.38658	4.42528	2.23132	1.348396	1.598179	1.285095	1.15859	1.118312	1.10261	1.119924	1.205799
PF3D7_0205400	5.88509	11.1293	71.915	69.0069	48.6573	39.8909	34.3092	38.4955	37.6879	28.8695	22.6865	23.7265	27.0563	24.9111	14.2252	8.88974	20.8942	21.8638	42.7236	40.2719	56.2959	44.8575	39.5382	33.8446
PF3D7_0205500	30.2648	66.2608	262.169	294.002	228.382	192.483	208.905	195.36	282.205	148.012	117.983	95.1478	79.8378	83.1578	56.7422	44.4417	98.5458	103.546	200.74	190.5	214.447	229.329	201.649	199.353
PF3D7_0205600	16.0409	6.64314	7.72197	8.97173	7.95265	6.28111	5.26952	5.43421	5.79251	4.0236	7.94035	13.2746	17.0484	22.2805	22.2763	16.9342	7.67258	10.78923	8.65274	5.50678	8.53276	5.76034	4.85492	4.90347
PF3D7_0205700	23.2578	107.44	473.725	520.514	411.319	309.478	245.022	193.276	218.922	166.952	94.4175	44.0945	25.4939	26.7858	31.4215	34.1483	150.892	178.549	254.759	331.385	325.755	283.091	260.716	232.581
PF3D7_0205800	69.111	37.4026	3.50165	4.52266	2.5534	3.79712	3.32396	3.28903	10.04943	7.29415	16.0963	16.578	31.9539	68.1965	91.3108	80.898	36.1125	39.4969	7.74743	2.83916	5.57356	3.54993	2.98679	5.1401
PF3D7_0205900	176.714	80.2729	22.3845	44.1865	57.5345	58.4368	65.3042	65.7341	77.0789	72.4792	86.5126	95.1639	96.2148	118.904	142.197	142.884	69.8814	93.2155	45.1778	45.2546	58.4051	61.1565	62.1051	67.7229
PF3D7_0206000	28.107	101.068	74.2961	78.5561	75.6062	74.2851	70.6843	56.1787	35.3009	25.0684	18.8044	20.1766	21.2489	19.1836	14.3507	28.5325	63.2329	60.4002	73.9947	61.6409	50.5662	60.0159	49.3017	35.6149
PF3D7_0206100	39.1476	104.177	71.4736	105.191	126.15	110.257	83.3675	74.9671	63.7182	43.9091	55.342	50.0426	42.865	36.199	26.3978	40.6454	69.0781	87.6063	107.649	106.722	109.811	96.4469	82.398	65.1668
PF3D7_0206200	67.5207	452.433	101.915	26.6084	11.9605	5.05825	5.62109	3.08005	3.17674	2.55604	2.84444	3.99248	4.86069	7.10267	15.8336	75.2391	177.014	153.235	238.069	63.6648	18.7416	10.88186	4.88692	3.42129
PF3D7_0206300	4.91402	3.58474	7.08375	7.52109	7.03193	7.36963	8.51627	12.235	9.01579	14.9799	14.9411	15.2584	13.0425	9.46548	6.99478	4.96815	4.50917	4.16647	4.82079	5.59858	5.65657	9.00041	9.04455	8.84195
PF3D7_0206500	21.9233	222.85	439.879	217.983	137.936	108.982	84.4818	91.1121	76.8133	81.3257	76.3509	48.7702	35.0481	33.2122	27.9158	39.0341	204.594	104.95	119.147	148.57	127.017	108.441	103.21	87.5833
PF3D7_0206600	5.63523	10.36944	47.8747	88.5588	71.1685	68.3857	55.1206	76.5696	93.049	48.3853	51.512	34.8804	27.3244	20.2095	10.72529	9.53205	18.3815	26.507	61.0543	62.1865	79.2642	71.5315	84.496	66.5152
PF3D7_0206700	7.54133	14.4684	94.5118	138.137	109.644	87.0394	66.964	62.0312	68.6736	44.3885	61.4845	47.1876	36.0535	25.4582	14.6789	10.01646	26.0362	37.967	94.4487	85.0626	111.376	82.624	65.8762	52.8283
PF3D7_0206800	3886.41	6370.18	810.949	146.292	53.6332	16.5622	5.46505	7.24032	4.64182	3.45128	3.61303	3.65427	20.6733	154.971	903.702	2702.41	2945	3210.75	1859.48	432.194	94.8094	58.4332	16.3205	8.58767
PF3D7_0206900	68.4599	470.393	91.3666	24.7031	8.13842	3.59424	2.02011	1.910128	1.587862	3.59019	7.01529	9.74796	15.9498	19.0774	21.5028	88.5637	182.71	195.502	183.802	53.0434	15.4296	7.93185	3.83438	2.20263
PF3D7_0207000	821.962	732.76	96.2627	19.0309	4.52905	1.93373	2.44813	1.990528	1.352434	2.02137	4.63958	16.1673	56.3365	134.391	298.906	593.761	443.086	579.93	206.67	52.7079	13.0443	8.33777	3.32129	2.32784
PF3D7_0207100	52.9442	202.347	34.0758	7.11599	2.71291	1.722742	1.589949	1.665824	1.473806	1.424415	2.96176	8.12899	16.0199	20.6769	23.3219	56.7364	94.2098	80.4026	64.0121	18.8248	5.18796	3.82525	1.945667	1.595043
PF3D7_0207200	17.5087	33.0351	5.29293	2.72715	1.444283	1	1.265868	1	1	1	3.46722	7.82234	10.22191	9.76968	6.1461	14.6136	13.381	19.0963	10.45606	4.30636	2.30807	1.364648	1.113647	1.557222
PF3D7_0207400	127.008	34.9232	5.24288	1.853508	1.282281	1.121021	1.0844613	1.415959	1.10963	1.238284	1.827336	3.86029	21.5074	65.5317	135.433	127.011	40.3032	52.3472	11.5038	3.92831	1.61343	1.501983	1.264759	1.309784
PF3D7_0207500	355.323	101.143	12.0537	4.02965	1.664934	1.595895	1.872833	2.11679	1.549803	1.673553	1.81395	1.658749	54.872	217.307	378.564	340.281	105.937	139.545	29.8078	8.66212	3.30956	2.2206	2.1193	2.26439
PF3D7_0207600	4889.52	1323.2	142.838	30.877	9.11526	3.90538	3.36829	7.072	2.86513	3.54496	5.56835	4.97156	139.671	892.367	2585.41	3570.75	1312.17	1538.74	379.901	95.6296	23.799	11.5476	7.91577	7.52519
PF3D7_0207700	578.502	146.011	14.4933	3.96382	1.947222	1.427887	1.470059	1.839744	1.242258	1.491451	1.406274	1.666089	27.3557	161.871	422.367	460.941	156.404	192.332	42.6457	12.2381	3.85685	2.3779	2.17012	1.941714
PF3D7_0207800	251.064	79.6923	9.3344	2.86285	2.86884	3.6132	3.89624	2.67114	2.2562	1.606752	1.35481	1.225256	7.82328	47.6294	130.005	190.151	76.0485	98.0025	24.2496	8.09987	4.72865	2.94027	3.51281	2.86311
PF3D7_0207900	16.5147	4.95	1.641611	1.103254	1.0796819	1.143478	1.30994	1.0195694	1.0232096	1.060536	1.0553118	1.0499421	2.29007	6.83957	13.9035	13.4041	5.56442	7.51065	2.43636	1.431268	1.318387	1.0871992	1.08153	1.124922
PF3D7_0208000	110.538	36.866	6.69955	2.3585	1.468416	1.068853	1.347049	1.197212	1.0259884	1.0451893	1.247737	1.125824	4.44466	19.8106	56.1507	86.923	41.6663	58.2705	11.7351	3.85215	1.900649	1.537017	1.296697	1.139878
PF3D7_0208100	32.7695	8.48963	2.41815	1.24897	1.156107	1.135913	1.201207	1.200542	1.111927	1.0729832	1.77799	5.71151	24.8983	35.9089	44.2357	35.5349	12.0505	12.8565	3.45149	1.641806	1.303041	1.190546	1.196588	1.0978949
PF3D7_0208200	11.549	99.5137	380.473	321.517	225.722	178.641	148.273	132.341	133.102	118.996	114.89	112.433	70.3876	40.9421	28.9827	26.6312	126.705	118.899	172.716	188.868	192.276	185.515	154.774	135.247
PF3D7_0208300	2.34629	7.53118	23.8019	26.7452	20.4268	19.1372	15.9774	19.9204	22.9956	16.0547	11.4683	8.46998	7.78824	5.47482	3.63354	3.15204	8.73497	9.04788	14.5634	20.0293	22.8961	18.3076	22.1029	22.6222
PF3D7_0208400	43.2659	14.429	7.99268	22.2517	39.2064	45.5354	50.2551	50.7234	24.9809	30.0639	14.6325	15.2078	21.0845	22.5434	30.3859	38.0941	17.6479	22.7472	18.4646	24.7604	24.9389	36.4111	34.4138	28.4898
PF3D7_0208500	50.1081	40.3515	6.70095	1	3.06501	2.21415	1.706138	2.73881	3.06226	2.1953	8.09896	34.0966	57.8241	68.1505	70.9167	68.4721	21.8264	40.9562	8.94456	2.99582	2.98525	1.807081	1.452765	1.184996
PF3D7_0208600	40.6417	13.4519	2.64804	1.559445	2.24721	3.46789	3.81318	3.40333	5.97421	9.26054	19.1588	34.3129	55.1261	52.2921	54.896	49.1907	16.5662	19.8795	6.25075	3.33667	2.7755	2.6536	2.49701	5.09113
PF3D7_0208700	25.9708	11.5757	17.8921	61.8193	112.47	139.842	128.666	142.073	194.724	138.631	147.363	144.993	106.724	85.6696	56.9559	35.1444	15.863	27.6969	53.4726	91.0282	115.407	118.535	149.64	153.682
PF3D7_0208800	9.41126	7.65302	7.86825	22.681	21.9142	24.165	18.3744	26.9841	24.5073	18.0728	14.5499	15.8818	18.8752	20.2203	18.3191	14.1939	5.72355	8.60699	14.1456	20.2266	26.6653	24.897	25.6721	26.8449
PF3D7_0209100	18.2738	17.0779	61.1388	59.9706	46.7444	37.5699	39.7769	38.4706	31.7424	20.2331	13.4764	12.8792	16.9046	20.5521	23.0045	18.8205	24.6837	28.2898	32.727	37.7767	45.1644	42.5195	35.7583	29.1779
PF3D7_0209200	16.9521	13.1814	35.7817	97.1949	106.538	97.7304	97.3392	76.2687	126.163	85.3567	71.3625	49.2716	48.1954	40.3986	34.381	22.0979	14.416	30.1632	73.6907	88.8059	104.993	97.2996	106.037	102.705
PF3D7_0209300	30.832	7.03011	4.33492	9.51477	11.8718	11.326	10.00819	12.9712	18.9564	18.6688	38.4851	44.5805	54.6636	55.7911	43.8985	33.6856	10.91405	10.14612	8.88787	10.69931	12.9594	11.1979	14.3855	15.9091
PF3D7_0209400	18.4905	7.42218	12.4749	45.3477	49.9599	42.2123	42.6059	44.8017	47.5407	35.1748	21.1343	21.9765	34.031	43.303	32.9838	18.4265	10.15943	15.5166	32.3721	36.5705	42.9119	49.1147	40.1319	36.9498
PF3D7_0209500	3.39086	13.4515	3.74289	1.367844	1.378489	1.194721	1.396366	1.0464773	1.220491	1.0958487	1	1.0296531	1.117843	1.437131	1.758772	4.41713	5.74639	6.75792	9.50781	3.49664	1.716371	1.647182	1.242042	1.0296689
PF3D7_0209600	92.5939	44.1186	8.08725	7.76782	4.06765	3.53712	2.78926	2.12532	2.22154	1.82602	1.449247	1.450253	6.49697	19.9663	47.5692	71.1159	36.3492	42.1226	18.474	6.00462	4.74012	2.93349	1.963491	1.864459
PF3D7_0209700	34.4906	123.449	277.474	227.047	181.921	176.329	166.857	172.57	191.839	140.414	102.677	49.6277	34.6131	29.0082	26.261	36.9038	117.334	95.0101	155.698	181.475	204.779	197.906	182.57	171.054
PF3D7_0209800	130.849	197.662	723.24	700.166	598.386	553.709	648.911	467.142	551.998	502.92	543.554	477.525	344.397	301.826	237.967	154.618	267.438	281.023	401.703	484.994	550.526	498.777	537.145	492.938
PF3D7_0209900	2.65015	3.66843	14.5089	11.5502	13.2125	9.94843	6.97942	4.8173	8.54563	6.99795	4.59647	2.97159	4.07263	3.64219	2.48381	2.41746	4.43768	7.17475	7.75139	9.51269	12.2071	7.58107	9.80381	8.65847
PF3D7_0210000	309.759	136.445	93.5328	159.936	275.032	312.523	565.694	307.109	570.036	725.181	579.847	347.28	224.852	251.593	338.691	328.698	109.116	169.098	126.749	177.425	172.029	338.975	417.625	508.916
PF3D7_0210100	411.258	425.752	1051.94	1319.18	1712.01	1826.79	2379.7	1333.64	1660.47	1864.1	2158.24	1758.73	1268.99	992.98	780.195	532.929	490.768	496.569	663.912	1143.63	1236.72	1359.32	1689.72	1536.05
PF3D7_0210200	48.4738	14.8102	2.99024	1.78655	1.795642	2.06342	2.31549	3.04671	2.8158	3.33478	7.23285	16.4335	35.5351	41.9594	44.7845	43.4402	16.1474	17.5922	4.66263	2.54273	2.3041	2.21181	1.734365	2.23966
PF3D7_0210300	17.2311	6.54246	1.455313	1.274775	1.159034	1.381818	1.761353	2.354	4.4588	5.34958	13.8549	18.0116	29.0809	34.529	29.1508	18.2878	6.90917	4.53801	2.70394	1.466241	1.312154	1.638139	1.488168	2.5292
PF3D7_0210400	39.81	9.55805	1.849511	1	1	2.22123	2.42051	2.94328	3.30476	8.21363	32.1246	55.057	71.2947	81.0868	66.2131	39.1	9.82013	11.8724	2.71847	1.267662	1.66561	1.64943	1.607207	7.45059
PF3D7_0210500	2.0573	1.990872	1.381862	2.21509	5.46213	5.89069	4.23136	4.7482	4.52243	4.99591	7.94302	10.37308	11.1479	5.46771	3.11751	2.53924	1.660788	1.888591	3.27527	4.65324	5.63756	4.67117	4.01894	4.78164
PF3D7_0210600	164.291	969.379	163.93	32.4558	10.92804	3.46964	1.522297	1.750235	1.953346	1.276283	1.959274	1.92313	3.35514	4.43644	19.1777	169.821	372.392	276.674	341.347	84.6276	24.1273	13.178	4.12563	3.05249
PF3D7_0210700	29.8588	172.079	31.1904	9.89286	2.92489	1.60279	1.300494	1.328864	1.390037	2.69552	5.57013	5.35375	5.93353	6.76432	6.59262	34.8871	74.8029	68.1091	71.8872	21.7232	4.30886	3.56442	1.556609	2.15462
PF3D7_0210800	6.12132	175.985	361.875	156.196	83.042	62.0046	56.9568	66.539	70.7011	43.4855	19.8047	16.862	12.7886	11.2793	6.76958	20.9588	165.892	71.4353	89.5613	92.9595	77.6102	71.8959	66.618	57.2545
