time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69
PF3D7_1117100	17.8035	9.30298	3.69004	2.96684	2.30441	4.68459	19.3915	40.7071	59.1381	90.239	111.377	94.6193	23.4595	8.10097	2.8939	1.759939	2.46674	4.21556	14.4963	26.2209	46.3526	70.1909	98.1748	92.3068
PF3D7_1117300	142.621	138.126	103.227	103.692	73.3732	33.0761	12.0776	18.0239	24.6724	57.8475	115.895	185.9	160.998	143.736	125.678	95.5034	87.5838	62.9702	23.1115	15.8487	21.2287	52.6506	43.5733	85.4476
PF3D7_1117400	88.0278	20.4163	10.86503	4.05626	2.57312	1.998569	2.4168	1.366669	1.171955	7.72332	54.2521	133.863	69.947	26.2156	7.19232	3.612	3.59438	1.620476	1.37234	1.808951	1.260207	5.37181	43.3648	176.718
PF3D7_1117500	6.48189	3.93696	2.2385	2.52374	5.61512	11.6072	26.9479	33.4494	32.6206	27.7355	17.2282	14.8787	7.28651	3.31576	2.05119	2.13273	4.86041	10.84498	22.9257	29.103	34.2031	33.5934	21.576	15.3173
PF3D7_1117600	3.86016	1.957781	2.72784	1.349807	1.524503	4.82879	20.377	32.0655	30.7925	23.3097	11.9823	9.02465	1.919669	1.710768	2.0616	1	5.52161	7.89434	15.6501	26.8478	33.3216	42.9607	30.3604	14.8556
PF3D7_1117700	1253.16	1659.09	1641.18	1326.26	1251.8	1252.67	1040.14	939.711	1042.62	972.181	972.161	738.1	1180.79	1753.83	1576.3	1435.36	1909.34	1697.15	1680.16	1638.12	1503.59	1452.87	1568.86	1757.41
PF3D7_1117800	9.82095	11.5116	18.9611	23.1317	23.2657	16.5243	17.8387	19.7208	22.1711	20.7384	24.2519	29.3681	10.17583	9.65172	17.5232	25.8308	19.6206	18.9113	14.3013	16.9432	16.6382	21.1411	27.1622	31.7487
PF3D7_1117900	8.27775	4.34451	4.56439	5.96517	5.22891	3.92271	4.57197	6.72948	9.09517	14.5978	26.1046	32.091	8.71162	4.65906	5.17637	5.79397	5.15854	4.19088	4.32629	5.80516	7.93696	8.98389	22.32	27.7137
PF3D7_1118000	30.6018	24.6238	43.0377	55.8711	65.6318	44.7129	31.1713	35.2545	49.939	54.3973	44.2997	38.5986	26.3013	21.9028	42.9203	57.5996	74.4127	70.6353	37.939	37.917	44.1103	76.7435	83.0374	70.2176
PF3D7_1118100	41.5307	118.142	169.952	162.359	177.331	108.951	85.9438	79.2249	98.1354	118.539	104.59	60.1006	49.7714	99.0531	141.173	180.783	148.15	152.127	92.2875	84.6635	90.8988	139.89	148.093	120.037
PF3D7_1118200	14.8366	11.5549	19.586	35.6475	66.7362	183.55	317.93	196.831	107.637	38.4263	14.6055	7.7348	8.4667	12.8273	19.6938	39.1358	84.8882	175.892	273.557	254.035	145.936	77.5003	31.4781	13.6501
PF3D7_1118300	265.121	396.463	297.135	264.524	177.856	112.068	84.8959	84.6309	88.6821	82.34	66.9093	57.7668	309.513	436.729	348.715	292.02	188.087	131.27	77.4915	73.5931	75.5718	63.6508	95.7311	63.1518
PF3D7_1118400	23.1422	13.223	10.96344	15.3589	15.7309	15.3378	8.55436	3.63238	10.61483	31.4063	98.4501	143.7	41.5524	19.9548	13.1931	14.096	10.28019	10.74422	6.65461	4.72282	4.59244	10.88464	35.5976	63.3142
PF3D7_1118500	130.791	241.627	194.176	190.256	156.4	157.714	103.77	81.3998	43.8056	29.7458	36.7046	54.8932	155.207	247.702	230.911	200.075	150.549	140.935	118.122	84.3197	50.7663	25.958	32.1403	42.989
PF3D7_1118600	122.427	123.099	89.3332	69.3172	60.4584	52.2011	38.2846	28.9755	26.7532	18.9292	14.767	24.4158	116.882	131.691	95.9355	77.6528	67.1135	49.687	37.8299	31.893	25.6044	20.5194	15.9134	15.1667
PF3D7_1118700	72.6838	13.952	4.80998	2.82719	1.848922	1.591531	1.358313	1.330981	2.06713	9.61814	84.0211	177.378	77.9522	17.9484	4.35034	1.82729	1.798367	1.175027	1.270081	1.456386	1.645924	4.32433	42.2767	101.379
PF3D7_1118800	2.64615	1.248752	1.269736	1.371683	1.69663	1.305117	2.34351	4.23663	8.22448	6.00997	3.77734	1.675832	2.16442	1.2769	1.361875	1.420056	1.600549	1.394977	1.812642	3.6915	5.08137	7.64685	4.97132	2.68443
PF3D7_1119000	7.61281	5.83829	8.76187	14.7159	20.7491	31.8383	39.2892	55.5552	64.4636	64.9127	54.2801	30.864	9.9734	6.38579	9.31957	16.072	12.3928	19.6062	28.8881	30.5047	37.4367	24.8656	34.765	21.9442
PF3D7_1119100	9.14099	12.8376	32.6229	50.3731	58.4328	62.0284	46.1636	42.1151	28.1561	21.5654	16.3326	9.84728	5.51654	13.5663	34.7575	50.9519	56.4166	81.0641	58.6409	36.5911	33.2733	11.5755	16.3564	14.0059
PF3D7_1119200	32.6098	99.4799	79.381	103.206	70.8314	56.5378	25.8428	35.2799	19.7858	18.6754	11.5839	9.51649	45.0202	98.2033	131.864	103.31	60.0288	52.1476	25.9348	11.4981	16.9192	3.01365	7.09157	2.09501
PF3D7_1119300	158.945	248.083	178.078	151.049	102.01	97.814	89.6963	108.661	80.546	73.8647	66.3776	70.2963	149.539	251.937	210.678	176.048	188.527	151.279	142.799	142.652	126.874	102.951	91.746	98.5592
PF3D7_1119400	26.1943	42.3149	36.8906	35.6087	29.9799	26.2908	17.0949	20.1047	23.1439	33.9414	41.8901	44.1563	33.4748	44.5849	42.2476	36.676	33.4872	29.3083	21.731	18.4073	24.1815	28.2478	31.8474	37.7969
PF3D7_1119500	20.2356	46.0498	34.1589	37.5939	30.9731	28.8633	20.3559	25.1571	27.3358	41.1229	36.7119	30.5804	27.977	41.6652	47.2106	42.2693	20.1948	22.5029	16.9838	12.0933	16.5917	20.7193	26.9772	20.5976
PF3D7_1119600	8.16548	16.406	26.8683	25.9914	24.698	28.6218	30.8109	30.4386	30.9047	22.6924	14.3594	7.15727	7.07048	16.669	27.8895	30.6815	35.5366	38.6063	42.3688	43.0698	39.5911	41.7846	27.6595	17.5327
PF3D7_1119700	75.9977	33.6611	17.0217	13.3061	6.06834	4.64199	3.37579	4.7077	4.98195	9.24248	32.6816	143.901	115.755	38.0653	24.3311	11.4524	7.14433	5.13088	4.51048	5.49587	7.20635	8.11597	9.16685	40.7333
PF3D7_1119800	83.6382	136.08	120.052	114.476	96.6755	85.0823	67.0377	48.1681	42.4755	44.2206	69.4088	85.1854	126.852	143.274	142.748	124.883	63.006	65.2492	54.4297	34.1718	31.5903	30.8574	33.9236	36.207
PF3D7_1119900	36.669	67.9903	58.2713	52.5521	37.5617	23.5841	14.0866	11.6253	12.608	16.6627	26.7839	30.5284	47.078	72.6899	67.7646	53.2825	36.7308	29.5834	15.697	13.4881	12.4074	15.7711	15.5896	22.7848
PF3D7_1120000	46.5353	86.1516	70.7414	90.3002	67.5548	72.8654	40.5331	56.0857	35.7862	28.6233	14.0372	7.01319	46.1168	79.0351	97.5582	94.7802	51.5648	45.3075	34.5199	22.8465	23.4172	9.33997	7.42993	4.17465
PF3D7_1120100	205.419	382.866	1304	2149.19	2699.54	2008.25	1292.69	983.556	1284.23	725.028	452.387	207.5	158.916	338.832	1249.08	2394.06	4771.92	3158.93	2070.67	2306.02	2049.75	2263.43	1247.31	787.281
PF3D7_1120200	342.818	240.815	201.451	233.167	259.567	219.982	161.705	140.215	200.098	263.938	424.69	555.654	386.708	285.749	246.873	204.232	213.29	218.048	146.373	120.149	139.823	195.937	304.28	404.723
PF3D7_1120300	9.61465	4.8382	3.60124	3.80233	3.44293	4.85193	11.7838	11.739	16.2622	13.36	13.6054	10.55292	6.02568	5.41818	3.1392	2.24391	3.35871	4.04722	9.39729	10.4385	16.1675	10.05207	15.5838	11.3371
PF3D7_1120400	101.939	150.868	105.179	83.1465	58.6805	33.2724	16.6613	11.0897	9.917	6.77454	4.31636	11.427	126.664	171.529	128.881	94.3236	73.7653	34.8007	21.7292	14.8984	9.23234	7.8367	3.57018	5.54793
PF3D7_1120500	46.3976	74.037	60.61	51.6562	45.2132	39.2382	31.3115	30.8201	31.2582	31.4692	20.9466	16.9157	69.8751	85.8339	68.5873	52.9742	43.5234	43.0041	39.6275	30.6987	32.2446	31.0679	19.0745	13.5025
PF3D7_1120600	3.51721	2.17116	1.608523	1.650152	1.947511	3.58045	9.1606	24.1248	33.027	26.0068	14.1096	8.62847	3.41314	2.02303	1.371854	1.427279	1.816828	2.54968	7.63182	12.07	20.6525	9.1612	18.0461	6.0025
PF3D7_1120700	1.796469	1.799316	1.295062	1.266819	1.323866	2.02911	3.77601	6.22908	5.49023	6.81084	7.06749	6.38827	2.07779	1.302899	1.212064	1.0765826	1.131387	1.648093	3.71128	4.09442	5.82696	3.31188	3.91647	4.47404
PF3D7_1120800	11.1731	1	3.16704	1.746519	3.23867	5.90258	29.7831	51.8056	54.4681	41.0475	37.9318	29.401	5.31763	1	1	1.749934	1	1	14.9279	16.8865	32.512	23.8118	9.6037	20.1712
PF3D7_1120900	16.9064	4.47192	1.941202	2.29693	1.972312	19.0992	67.6731	113.763	98.1681	91.3064	82.3161	60.4995	13.5017	4.3817	3.16464	1.651431	2.67642	11.4744	35.7832	61.1826	73.8711	74.4074	55.1837	54.3878
PF3D7_1121000	15.5211	4.92232	1.869972	1.932383	1.499294	2.5308	6.06429	10.49325	16.126	31.0976	39.3476	36.4721	14.2247	4.96924	1.66694	1.401421	1.344344	1.113236	2.7085	5.33056	7.8382	17.9283	36.3716	30.7795
PF3D7_1121100	50.9546	77.6152	50.8766	50.7158	25.8837	15.1591	7.86729	15.356	18.2443	31.8451	55.1788	77.1274	71.8877	85.4646	66.255	50.4926	30.4631	18.7485	10.4976	10.72591	15.5373	14.7344	25.0454	36.1566
PF3D7_1121200	4.26109	2.83035	1.496189	1.854654	3.30665	3.058	5.39364	12.2666	14.3702	15.9123	9.2214	5.39907	1.659073	2.5281	1.570584	2.54541	1.441892	1.871888	2.39522	6.05214	7.63028	9.5471	5.10415	6.42249
PF3D7_1121300	12.9179	3.89517	2.57649	2.12362	1.659866	1.317711	1.691959	3.8902	16.866	52.5097	71.8551	60.7418	9.98982	4.446	1.92727	1.46091	1.169446	1.143285	1.185615	2.41698	10.14418	28.8322	73.0783	70.8189
PF3D7_1121500	3.83915	2.34936	2.17055	1.50405	1.251926	1.514924	3.37531	6.34818	8.34702	10.72352	9.47377	9.04655	3.46178	2.15157	1.224343	1.0675142	1.434359	1.11427	2.9592	4.57553	8.20732	12.4352	11.6825	10.54334
PF3D7_1121600	15843.7	5444.33	4037.06	2749.76	3338.05	4982.86	6439.39	3630.09	2474.91	1363.84	637.931	2359.68	11659.3	7650.49	3592.35	2919.18	6135.29	9077.44	10287	8843.64	5780.99	4277.11	2052.12	2180.16
PF3D7_1121700	38.8519	90.5528	112.188	127.845	128.358	129.483	90.2028	71.3357	69.3058	49.524	29.0749	19.9636	58.1973	106.175	126.844	137.504	92.0081	94.3936	77.3961	62.7514	53.057	46.0667	35.6414	18.8785
PF3D7_1121800	2.363	1.700277	1.446678	1.330831	1.288401	1.0757901	1.156561	1.247375	1.246523	1.120902	1.200886	3.89261	2.51294	1.641957	1.196899	1.14685	1.0198899	1	1.0358858	1.0909605	1.166772	1.0534323	1.192121	1.418408
PF3D7_1121900	8.70442	3.46382	1.763333	1.394438	1.197141	1.14391	1.668874	3.466	15.683	42.7676	51.8168	36.4926	8.03402	3.44877	1.658336	1.165101	1.0849754	1	1.153314	2.70988	9.73748	30.2652	52.2996	54.6266
PF3D7_1122000	1.596072	1.292737	1.264527	1.218703	1.765158	3.99225	6.73871	10.5712	8.45424	6.25393	3.62979	2.34596	1.562182	1.325863	1	1.256321	2.13079	2.92125	5.84545	7.46413	7.81993	8.64498	2.50534	2.54178
PF3D7_1122100	3.29476	2.17206	1.92876	1.740928	1.252489	1.331763	3.1642	9.50043	14.8699	20.1438	18.0549	9.81825	3.20758	1.853066	1.936852	1.304493	1.0870661	1.515365	2.49232	6.93273	16.1769	22.565	13.0326	9.85242
PF3D7_1122200	42.3536	82.2899	82.9212	81.0351	64.9036	40.6926	24.3546	20.3055	14.4756	7.99501	23.2702	52.1113	65.553	85.6888	91.7346	88.7431	41.0466	34.1594	23.9727	15.4165	10.38013	8.72378	11.1854	18.8806
PF3D7_1122300	50.2591	71.5876	45.3648	39.3998	24.7985	11.1993	4.3998	4.15524	3.60556	6.60426	25.837	66.7692	62.9885	62.1056	53.0135	38.9068	30.3844	24.1563	6.01502	4.38978	4.91359	7.68485	8.81858	27.6837
PF3D7_1122400	23.2441	51.0463	36.259	34.8943	23.8912	27.8204	20.6006	20.676	21.8485	18.8566	13.0207	8.41335	30.544	48.5834	46.4707	38.734	21.5035	21.0479	15.8688	12.7605	13.5098	8.94868	14.0027	7.55617
PF3D7_1122500	5.95307	2.85639	1.937081	1.478241	1.406344	2.25629	6.17323	10.9351	15.0693	24.0166	32.2011	32.0109	6.82396	2.65079	1.425711	1.176157	1.185453	2.58563	5.6472	7.13468	10.89367	14.2743	19.5793	21.1322
PF3D7_1122600	2.20901	1.673685	1.210488	1.213266	1.0895363	1.140057	1.210137	1.374854	1.828055	2.73345	5.77126	9.10406	2.7104	1.495709	1.170857	1.102836	1.132321	1.0290089	1.129315	1.252137	1.593669	2.38632	4.45746	10.16243
PF3D7_1122700	5.60639	4.44723	1.817696	1.563372	1.724049	1.264272	1.172393	1.991955	10.63254	45.7885	80.7978	63.4985	8.29253	2.91866	1.626864	1.24255	1	1	1.0938475	2.04666	5.04001	22.7986	27.6673	46.3488
PF3D7_1122800	24.9069	21.9855	36.5577	39.6514	22.7164	13.4503	15.4402	15.4035	14.2282	10.06935	7.94148	18.8475	30.0273	23.2746	35.5551	39.3403	19.7087	15.7985	12.4063	17.0666	13.4453	8.67715	10.46003	13.6637
PF3D7_1122900	1.245404	1.132184	1.11804	1.136513	1.156783	1.152598	2.10122	3.19463	3.22813	1.73186	1.377194	1.182002	1.111993	1.0865539	1.0840286	1.0525207	1.157685	1.0642005	1.758664	2.65515	3.87626	2.12961	1.424016	1.118468
PF3D7_1123000	86.7333	106.908	75.8222	69.7656	50.4043	51.7867	30.6113	28.0063	25.891	28.7165	39.6024	53.3969	95.9817	120.005	90.7229	68.7314	52.7377	53.8334	41.4769	25.8103	25.4353	14.5938	27.831	36.5395
PF3D7_1123100	76.39	94.7723	67.3668	67.8442	43.1634	39.8538	23.1419	22.9408	21.8584	29.3816	56.5785	110.718	79.0105	98.3	86.506	71.0677	35.1787	28.6155	16.2168	12.727	10.68294	9.91536	34.6192	51.6542
PF3D7_1123200	43.9013	10.25322	3.95456	2.91469	1.574181	1.639744	2.72687	6.35703	11.1238	26.2828	48.9712	126.3	52.4843	13.6727	3.28746	1.789627	1.833664	1.616832	1.822562	4.19297	8.28899	18.6085	40.9142	78.2423
PF3D7_1123300	22.242	29.0891	23.1677	24.793	23.9004	23.3864	16.3465	19.4054	18.6553	27.8349	43.8751	65.378	31.3314	28.8776	29.1173	24.8045	16.0802	21.3713	14.7734	9.78514	13.8129	12.4642	18.6209	22.7922
PF3D7_1123400	167.731	358.263	378.327	326.616	336.633	315.396	308.769	231.93	216.924	120.306	55.4977	33.8623	168.956	352.266	368.119	375.305	450.724	374.305	341.302	354.782	295.336	247.255	150.921	90.8959
PF3D7_1123500	146.323	207.819	217.999	229.051	213.448	139.045	71.042	57.5547	66.0646	63.2151	67.1401	130.282	177.861	227.863	231.438	242.12	244.602	151.371	83.4294	80.6465	78.3309	81.5039	69.0858	84.9164
PF3D7_1123600	13.0872	24.6196	21.0222	30.1768	31.2386	27.3147	28.9738	30.9822	26.9347	18.5051	10.68707	9.77567	17.875	25.1709	28.2187	31.0841	32.0764	20.8434	26.7481	28.375	29.3869	21.5872	12.971	10.27349
PF3D7_1123700	11.8659	5.60866	2.84116	2.26852	2.35859	1.991746	24.2902	43.2429	68.7998	50.0002	25.5297	9.92203	5.54177	2.89006	2.0082	1.182046	3.34241	6.23801	23.399	71.9155	95.4816	112.254	61.2195	38.2303
PF3D7_1123800	6.70602	2.49343	1.727829	1.551601	1.469929	2.11145	5.63218	9.34375	13.5942	21.1553	26.7039	24.3561	6.8972	2.53168	1.571919	1.289656	1.324092	2.2576	6.78887	7.89193	13.8149	10.22879	22.0825	20.222
PF3D7_1123900	579.606	712.302	657.562	554.778	484.111	438.716	349.385	228.632	173.448	75.0793	29.3526	41.778	496.524	802.56	687.99	600.894	959.077	837.991	677.773	535.576	376.507	286.499	91.1868	67.7031
PF3D7_1124000	32.9575	68.7908	78.7368	82.1702	73.1963	49.5207	25.4679	27.3903	49.8346	87.8	108.362	78.4517	49.1276	76.5183	84.6683	89.115	87.0489	65.9542	32.5354	31.3188	41.3039	81.6439	105.004	100.8204
PF3D7_1124100	17.223	49.0453	57.9623	59.1754	49.2547	41.9194	29.4588	28.4714	35.2925	42.0663	47.0394	40.0489	25.9825	53.308	66.6507	62.7317	56.3185	41.886	34.6084	30.002	34.2175	29.3897	44.6462	40.7533
PF3D7_1124200	30.9552	14.6237	12.8556	8.78333	11.5803	25.2469	42.9092	29.4402	27.8819	29.7353	70.0248	95.9879	45.3568	18.2681	9.66052	7.48714	10.28687	18.3785	28.7265	27.2408	22.6626	26.4234	63.8418	80.9141
PF3D7_1124300	69.3544	147.817	142.121	115.255	103.908	117.927	121.186	87.1161	86.0005	77.0188	65.2325	46.0186	72.2908	139.013	145.212	116.406	128.888	128.815	123.115	103.709	90.9998	90.9414	94.6335	69.0264
PF3D7_1124400	55.3148	122.546	129.524	126.399	106.429	91.9543	67.8498	58.527	39.2703	27.3856	11.722	8.99402	81.1021	115.57	139.067	144.726	72.9326	88.267	54.4914	31.8957	29.7413	16.6681	8.042	7.24814
PF3D7_1124500	5.01975	9.86501	11.9861	13.1607	10.01264	7.03082	7.02037	6.3237	9.39207	7.78564	6.02877	3.49105	3.89705	8.46331	12.1161	13.8593	8.19407	4.40667	5.80248	5.93498	8.14322	7.33897	8.16269	3.39615
PF3D7_1124600	789.871	123.707	40.0953	26.5402	16.7873	22.429	97.3273	193.699	272.299	337.39	350.295	713.994	698.171	199.778	34.6413	18.6711	13.79	20.5558	69.1924	120.582	183.498	274.521	240.69	306.015
PF3D7_1124700	11.168	8.40435	15.9376	37.857	56.8423	95.5526	126.656	102.995	61.1336	28.8142	11.7399	7.54967	10.54859	8.28382	18.392	41.3856	48.2258	86.1965	105.407	88.6058	62.6421	25.8374	19.9038	11.2027
PF3D7_1124800	102.514	248.809	298.757	277.781	253.257	257.107	177.853	122.108	80.8688	44.5546	23.1838	17.2755	150.124	263.822	299.899	296.784	114.025	125.513	103.157	63.4239	44.7395	18.7507	25.7901	8.74757
PF3D7_1124900	816.966	1310.33	2054.05	1818.36	2020.05	1833.69	1485.2	897.564	945.692	611.247	419.838	122.978	629.958	1267.04	1684.78	1743.36	3572.01	3260.7	2881.94	2045.32	1666.72	1462.83	529.791	312.45
PF3D7_1125000	14.6127	6.14951	2.66538	1.877427	1.809613	2.32976	5.69866	14.6357	31.2135	49.972	57.4399	44.9546	11.2796	5.9277	1.675909	1.406819	1.523462	1.114759	6.58794	16.4007	32.9557	93.7172	90.0023	116.826
PF3D7_1125100	5.11256	2.17426	1.611192	1.701826	1.578778	1.307272	4.90865	13.9752	17.9321	24.1984	23.6891	13.8399	3.8414	2.41171	1.546645	1.211511	1.362874	1.715979	2.84136	8.79961	18.3749	21.0326	20.5475	13.1393
PF3D7_1125200	3.39865	10.77743	25.3979	45.0041	46.9221	56.2927	37.4777	26.0429	16.4268	14.1623	8.13563	5.333	4.22374	12.1461	33.2179	48.1229	82.452	81.6549	64.7294	41.9953	35.439	21.5366	12.3264	9.10984
PF3D7_1125300	4.1674	4.13862	12.061	23.0087	38.3178	54.6384	53.4852	37.0378	27.5565	14.6591	7.35284	4.86663	3.37928	4.50911	12.1803	26.1985	40.1633	49.2099	57.9399	47.435	34.4042	21.156	11.0453	7.97568
PF3D7_1125400	9.1448	32.8	71.5917	91.5479	99.9697	119.325	111.06	73.7241	39.8295	13.4081	5.90238	3.84229	11.2263	33.4485	75.5254	94.6265	83.2776	108.782	124.749	84.8219	54.2708	19.7305	8.21116	4.38577
PF3D7_1125500	59.2683	149.872	275.1	280.2	241.037	222.467	161.553	128.932	96.942	89.127	58.1852	17.5177	76.0729	175.44	260.69	240.569	133.251	167.172	141.97	92.7748	87.2378	64.6322	38.8881	21.3772
PF3D7_1125600	106.801	27.9792	6.41761	7.71867	2.11934	2.63419	15.3915	45.8049	95.2727	112.243	186.172	306.728	201.05	32.1444	10.13717	3.2498	2.92991	1	14.0574	52.1899	115.124	155.498	155.15	289.696
PF3D7_1125700	458.287	73.8064	17.08	7.85231	3.54985	2.34127	3.00882	4.538	5.21871	4.00842	16.4996	253.774	447.748	136.075	18.3362	6.17531	2.55165	2.44572	2.83718	3.80883	6.19267	4.36942	9.79085	80.2218
PF3D7_1125800	594.824	98.4926	23.4336	8.51304	5.04168	3.19708	2.84272	2.50594	3.05385	2.55387	18.0041	297.387	622.998	189.508	24.2605	7.2799	3.44638	2.4627	1.50157	2.4578	2.57032	1.876261	10.50159	72.3023
PF3D7_1125900	113.311	49.7103	96.5411	125.694	119.76	78.9063	65.1948	54.3419	42.3564	28.5494	10.5607	26.1508	61.8729	51.2354	104.613	110.673	100.6132	114.741	59.0359	47.1877	39.4647	29.9901	24.1294	18.7857
PF3D7_1126000	77.6907	211.942	249.21	239.666	208.732	205.232	176.057	142.414	127.11	90.5961	65.892	35.5842	98.8177	209.703	275.684	259.8	186.274	189.26	165.168	145.922	116.008	116.283	92.239	57.7397
PF3D7_1126100	5.33683	3.24281	2.5222	3.6038	5.35603	8.19091	15.1113	17.4338	22.1758	24.9859	22.1214	13.9356	4.78814	2.41893	2.26084	4.23331	4.58384	5.65264	11.936	15.1663	21.0789	26.4839	23.3216	16.5697
PF3D7_1126200	1595.74	2031.37	3213.57	2817.42	2929.24	2560.53	2153.98	1309.01	1256.91	850.62	564.696	289.782	1296.53	2027.69	2700.97	2876.48	4625.05	4352.03	3956.01	3031.63	2335.08	2268.02	953.838	761.075
PF3D7_1126300	19.3524	18.6964	32.4656	47.6427	49.0198	39.3792	23.0165	20.1862	24.7582	40.84	59.963	73.7124	16.8314	22.0448	33.7112	43.2915	49.9684	49.0766	34.3546	24.2356	23.578	28.0321	47.0061	71.8737
PF3D7_1126400	21.8628	47.1067	93.7132	108.43	113.994	94.8957	69.6957	59.4887	53.4871	37.5443	21.2224	11.6327	24.1539	60.3864	95.2785	111.97	76.0616	54.1823	51.1698	43.4408	43.0085	36.9296	20.9004	9.77227
PF3D7_1126500	49.6373	73.387	68.6256	60.5424	48.6845	44.3085	33.9574	23.6113	18.0467	11.272	5.78702	6.41291	54.4578	79.9228	71.6826	63.4073	52.9382	49.7401	40.7827	31.0461	23.1283	20.5787	7.80229	4.74123
PF3D7_1126600	14.1438	4.21114	5.8322	10.6206	16.3061	25.0881	29.3943	23.2223	12.4197	5.6295	3.06891	6.53317	10.20296	5.81464	6.36604	12.3369	16.7581	21.8529	27.6328	23.0826	14.4055	6.40633	4.12697	3.88445
PF3D7_1126700	276.584	47.4279	10.20905	6.32823	2.55053	1.920839	1.619465	1.648076	1.991063	2.39613	63.4313	469.081	348.298	79.2928	13.7156	4.8912	2.17809	1.208606	1.143065	1.310825	1.279944	1.413861	15.2242	56.3899
PF3D7_1126800	1.872038	1.523438	2.16099	5.12389	7.02347	5.37758	2.4659	1.904918	1.402041	1.288961	1.354197	1.477357	1.685381	1.503214	2.68119	6.37486	5.45745	5.01966	3.54947	1.609441	1.628656	1.0740689	1.170719	1.295373
PF3D7_1126900	207.611	164.428	164.582	153.285	141.824	94.2539	72.8495	82.2467	73.0735	48.6213	44.7907	37.0317	99.2941	212.908	208.517	155.329	177.899	201.753	118.34	99.3484	94.3734	54.1131	56.4105	49.6442
PF3D7_1127000	181.682	211.253	157.296	116.962	94.3487	127.327	173.19	140.352	160.187	115.553	72.6877	61.936	212.693	242.487	173.879	125.74	103.936	111.623	120.904	117.554	117.218	119.878	87.0759	48.4373
PF3D7_1127100	20.3414	12.2085	6.35602	2.56122	2.70248	2.08743	28.0574	129.08	236.41	168.121	77.6519	37.3682	16.5966	6.2868	2.73717	1.998051	3.56842	2.93055	35.9205	132.386	269.628	300.254	236.139	120.637
PF3D7_1127300	3.72271	13.9258	27.6792	34.1662	25.5652	26.3675	20.6865	17.7738	11.607	12.4039	8.23021	4.57702	4.72347	10.42694	30.1231	37.2617	32.8518	25.912	22.5116	17.6136	15.8921	12.6556	6.18101	4.62183
PF3D7_1127400	1	5.59597	17.375	20.6207	25.0259	28.5605	32.521	23.6059	29.3526	26.1624	20.6607	5.39095	4.46745	4.65432	10.46054	22.8458	21.7122	24.0745	21.782	25.1635	23.0115	26.8902	14.348	8.40995
PF3D7_1127500	8.8149	5.06374	2.65246	2.60234	2.0116	2.29229	5.74191	13.428	40.6987	52.2278	56.9474	38.2744	14.576	5.52359	2.82984	1.889553	1.98109	2.07543	4.29436	11.3194	24.9089	60.0959	99.7341	75.5274
PF3D7_1127600	988.394	143.34	38.2334	22.8573	25.0401	63.8894	101.086	94.0718	89.0064	68.3402	138.324	839.214	984.949	259.488	36.1702	19.8017	20.7939	49.7353	84.0242	86.6472	73.8673	82.534	112.309	337.017
PF3D7_1127800	11.0997	25.5472	24.8076	24.5248	18.1695	23.9231	18.3292	18.0134	13.6371	18.047	16.0249	12.3686	16.5969	24.5777	29.9126	24.7554	15.8158	18.9937	19.4521	11.2488	10.87721	5.74522	10.45862	7.32076
PF3D7_1127900	262.762	69.2244	32.879	30.8867	33.6687	33.9049	22.5436	13.5955	11.9095	14.285	21.1423	153.532	194.985	73.2719	37.7812	33.588	32.7474	31.7587	29.0237	18.7971	11.8968	10.65964	15.6267	61.6404
PF3D7_1128000	116.65	164.416	143.797	115.017	87.9998	70.308	55.9792	47.101	52.0969	54.7712	50.4267	58.7144	126.6	170.128	148.446	119.57	82.8949	78.1131	54.4052	48.4586	43.9835	55.4206	54.4508	50.7166
PF3D7_1128100	47.0038	94.2654	120.839	137.613	140.634	163.543	201.814	175.398	167.593	130.085	86.3555	43.2398	50.6934	94.0408	139.594	148.01	99.2348	110	156.422	167.329	132.856	130.235	162.951	79.6298
PF3D7_1128200	178.573	279.832	327.707	247.883	284.923	229.248	183.5	139.138	137.971	123.799	92.6307	47.5702	191.722	294.826	291.224	270.027	268.015	291.097	231.968	209.413	162.588	214.377	143.309	103.372
PF3D7_1128300	1.38224	1.362035	1.479815	1.350616	1.555757	2.96268	3.74661	3.5177	2.53883	2.09651	1.798452	1.470789	1.231754	1.29852	1.345544	1.281776	1.699235	2.39668	3.32457	3.54634	3.13716	2.05748	2.20264	1.529652
PF3D7_1128400	18.2604	21.3442	26.1008	26.8677	39.7862	61.3057	93.5572	99.6522	98.7415	76.4704	47.3262	19.5879	13.7728	24.227	32.0054	33.299	40.6707	46.1418	71.0409	93.1506	89.5899	102.902	80.3977	37.6481
PF3D7_1128500	6.60972	22.5447	30.337	28.8673	28.0471	22.769	16.8766	14.3348	11.6575	9.1706	6.30739	3.56186	9.51577	20.3653	31.9307	28.1816	34.1815	31.12	22.4118	17.6783	14.3767	12.307	6.3973	5.19226
PF3D7_1128700	4.85257	2.37173	1.512913	1.282707	1.211947	1.270756	1.756955	4.31399	6.86138	13.2171	22.9504	22.7086	4.27018	2.00042	1.275247	1.3195	1.0913572	1.36051	2.11259	3.92456	9.06324	23.5297	23.7057	32.5496
