time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60
PF3D7_1365100	20.6522	16.5622	25.6054	28.9432	23.6769	30.3349	24.4968	20.5067	12.5994	6.49687	2.88022	3.62046	6.83322	5.64719	17.1419	18.1926	25.297	26.208	20.1764	20.8508	12.5264
PF3D7_1365200	46.9494	64.7662	82.0526	66.008	96.7591	61.9339	34.3125	24.5565	9.57336	17.8411	1	11.3106	1	23.7455	14.9508	91.3923	34.9407	87.5442	55.2656	10.34153	20.2263
PF3D7_1365300	66.0316	44.6049	31.6514	28.7814	26.2531	21.2962	18.3616	17.8867	16.0428	14.8028	11.5012	8.54452	11.493	24.5303	31.0236	30.6862	26.0087	21.0458	16.9701	16.5198	15.4643
PF3D7_1365400	31.0281	33.6172	38.3241	40.2487	40.6679	25.5716	19.5529	18.1533	9.31257	6.3734	5.10607	4.12559	6.87773	8.45708	25.9085	32.4602	35.5623	27.7909	19.96	16.0694	11.5827
PF3D7_1365500	8.87188	22.0374	39.5557	62.32	75.5293	81.9654	72.751	65.531	46.4377	25.329	16.4779	14.6064	10.6053	13.0551	18.0946	43.2369	67.584	69.2027	73.1559	65.9034	52.7194
PF3D7_1365600	1.657647	1.631386	1.334203	1.165652	1.326428	1.541387	1.380212	1.379705	1.50661	6.3475	20.6194	32.9322	18.5984	8.4305	2.02866	1.522616	1.76628	1.446888	1.466176	1.510655	1.944778
PF3D7_1365700	98.9235	91.2281	78.6271	82.9058	64.0701	46.3437	50.1567	51.8708	59.7384	130.677	301.098	292.359	191.144	101.615	65.5694	64.537	62.2255	49.3001	44.9016	45.4592	57.6611
PF3D7_1365800	122.07	99.5021	81.4201	74.8617	69.6492	46.7888	38.4037	41.9474	44.4647	82.8729	231.759	246.643	153.868	94.9512	62.7753	71.4901	61.2351	43.8096	37.4856	38.3145	41.2634
PF3D7_1365900	2072.22	1678.57	1399.6	1405.43	1586.43	1104.56	852.104	766.888	880.703	657.93	688.219	1155.54	1866.67	1364.26	1307.3	1356.27	1573.67	1180.12	839.386	747.25	731.455
PF3D7_1366000	124.166	114.271	94.4064	109.762	142.927	68.1703	41.9459	37.0765	30.2648	19.976	26.3916	72.1007	37.4776	69.3729	80.6221	96.964	76.9422	55.5465	41.6637	37.8824	31.0259
PF3D7_1366100	8.9852	8.28917	4.63507	5.11057	3.60859	2.5206	2.83345	3.0974	4.43815	16.6292	142.394	276.576	166.448	89.4563	8.63541	7.17609	4.18046	3.12178	2.4641	2.40605	4.13427
PF3D7_1366200	5.44959	5.64877	4.984	14.6127	34.0207	47.5515	56.0068	69.4602	61.8659	43.2432	32.8851	33.3685	23.3646	20.0959	4.49038	5.04376	21.4912	31.647	46.8957	56.6452	53.1037
PF3D7_1366300	95.8914	81.905	74.8553	68.3032	59.8135	47.403	43.3488	33.7038	24.1025	17.1975	17.6347	23.0769	32.7475	52.1759	59.2346	70.3329	66.4083	48.6662	38.14	33.7762	27.0315
PF3D7_1366400	46.1115	37.4966	32.4397	37.3875	37.6605	41.8551	42.9373	47.1344	37.9185	30.1429	23.208	15.95	12.6883	11.9714	26.8667	28.6877	32.8517	35.5088	40.5993	41.2808	37.6356
PF3D7_1366500	8.31683	6.17417	4.80774	4.69654	19.7229	80.7209	245.106	366.181	285.463	170.75	87.8746	67.0232	41.0472	50.8481	9.47689	7.25822	20.2776	68.193	188.148	269.69	277.917
PF3D7_1366600	62.0913	64.1181	68.5346	77.4393	77.6726	54.1289	42.3541	45.429	48.7646	49.1829	52.2454	110.961	209.964	106.451	56.7062	57.8082	60.9454	53.9965	43.8695	42.9752	41.2428
PF3D7_1366700	25.8077	17.4702	15.1944	11.5185	8.37214	9.56208	9.89397	6.65165	4.03923	3.46623	7.32233	15.8667	41.5387	20.6718	17.485	15.8941	11.7459	9.03478	9.17036	7.06839	7.51914
PF3D7_1366800	142.548	171.491	276.023	295.578	220.356	129.639	105.926	90.2629	54.5585	49.2966	68.3679	149.615	193.258	98.5359	129.387	230.539	232.935	154.927	97.8542	83.0752	67.1167
PF3D7_1366900	300.986	232.955	199.842	186.464	180.12	129.606	123.373	130.073	172.849	147.613	120.387	124.565	150.724	251.757	194.318	189.506	169.386	129.576	114.504	128.747	139.989
PF3D7_1367000	77.7139	71.085	72.8636	86.2892	99.6059	114.835	123.246	161.104	198.809	138.786	62.65	47.2285	49.1158	33.9684	50.0505	64.1279	83.294	106.526	115.555	136.878	136.702
PF3D7_1367100	69.6373	64.3867	54.4159	48.4475	49.3892	40.9359	35.779	38.0187	43.7053	31.5872	22.4828	20.9446	19.289	27.2013	44.6103	48.5835	46.6894	40.4462	34.4677	35.0349	32.6032
PF3D7_1367400	101.41	74.2522	61.2502	57.8498	50.8656	35.532	25.0777	13.7794	6.3447	3.89031	6.78415	12.0501	44.6071	87.9563	58.7262	57.6586	51.731	36.6607	26.2716	18.8618	9.31883
PF3D7_1367500	8.55134	7.07555	7.90969	5.49396	7.59554	16.0661	29.4287	44.6025	64.813	66.7305	46.6104	39.2919	28.1345	30.2734	6.26891	5.03906	7.3053	14.1607	27.7165	39.7979	48.0179
PF3D7_1367600	261.445	208.184	180.898	164.259	136.467	96.3451	75.4671	48.3092	25.4406	14.5136	11.639	15.1865	28.0969	75.0556	139.101	161.119	151.391	110.154	75.9197	54.5246	32.6809
PF3D7_1367700	198.557	153.266	123.568	118.738	113.376	85.7697	80.6859	71.5007	48.1266	29.8687	19.716	16.7082	23.9849	46.7686	102.397	111.304	104.371	88.7917	74.5594	66.6894	53.7628
PF3D7_1368000	1.380248	1.63384	1.302922	1	1.652149	1.844778	3.24088	10.34295	20.3191	27.5138	15.9639	7.06838	9.27238	5.91424	1.954427	1.650115	1.244651	1.385778	3.37916	7.71781	11.4476
PF3D7_1368100	40.0857	58.2272	79.2391	87.41	103.267	87.572	84.0897	107.069	146.857	188.967	175.398	186.706	110.287	57.1212	45.7228	68.7952	83.6854	86.2602	80.5651	88.6314	113.839
PF3D7_1368200	154.191	187.554	183.181	192.077	189.442	135.539	114.269	108.696	93.7104	85.2917	76.6025	68.9594	48.6155	41.1902	123.242	158.617	161.391	138.252	109.808	101.315	92.8608
PF3D7_1368300	13.0991	18.9032	25.2724	20.0288	19.386	15.7742	17.1135	27.4537	18.6553	24.6133	18.6153	12.0458	10.60355	10.2102	13.6676	19.2724	14.6026	12.4299	15.4991	17.63	19.8397
PF3D7_1368400	52.0861	52.962	48.4904	41.8207	36.249	29.5894	30.5814	37.9791	54.9136	63.628	52.7457	54.3328	37.4325	21.9924	39.8796	43.0716	37.0241	29.6586	29.7465	32.5733	40.5052
PF3D7_1368500	3.7981	4.65478	4.96472	5.4639	6.7635	9.68125	10.14272	8.2696	5.19263	5.75831	9.48737	8.51154	7.56936	4.32795	4.93781	5.50294	6.75885	8.23458	8.65114	7.5061	6.79708
PF3D7_1368600	23.607	60.3026	94.8424	111.875	115.967	93.155	74.94	60.874	28.7466	17.6267	8.78037	11.3922	6.05497	12.9903	61.0953	77.549	93.6691	96.6041	80.284	66.8659	45.4526
PF3D7_1368700	2.82362	3.83419	8.06339	18.7367	28.1945	34.2435	36.5483	45.9058	41.5927	45.4997	34.0393	22.9569	13.4962	11.5224	6.2483	10.6371	22.4197	29.4865	35.511	38.5152	39.5154
PF3D7_1368800	2.02319	1.728682	1.336629	1.691717	3.37351	9.9934	20.5912	29.6509	30.7077	25.7093	18.1855	11.1462	8.16831	7.23337	2.85717	2.25266	3.84106	8.41029	17.7075	24.4954	25.4878
PF3D7_1368900	71.3425	67.709	65.3054	73.9237	73.1973	66.6443	60.8527	67.8921	71.2344	57.1518	33.7928	29.6689	29.4468	30.7789	51.6565	62.7551	66.947	63.4811	59.0395	61.66	56.827
PF3D7_1369000	58.7918	23.0715	6.99405	2.34754	2.12676	4.95596	11.2014	20.8384	18.7164	17.6936	10.88432	8.03807	8.5648	9.43456	23.949	9.18396	3.6847	4.90014	10.3891	15.0495	18.479
PF3D7_1369100	17.6629	11.4332	5.48562	5.5675	10.14438	20.3723	21.4915	19.0205	11.5818	8.54524	6.65298	6.18747	6.29475	6.8479	8.70762	6.07419	10.43697	15.5521	22.3593	20.9068	15.7462
PF3D7_1369200	47.3248	42.5309	34.4725	29.4875	23.9008	20.4145	18.7568	19.7098	20.6044	17.3503	12.7213	9.65211	8.54295	9.19868	29.0472	31.4089	24.8449	19.1263	17.1273	17.583	17.8201
PF3D7_1369300	2.70915	2.26966	1.987979	1.425527	1.304282	1.174857	1.212787	1.344838	1.412383	1.675835	2.20366	2.20551	3.40589	4.79355	3.83883	2.63148	1.728655	1.519751	1.373311	1.556632	1.429851
PF3D7_1369400	21.7625	16.4767	12.9104	9.07207	6.84418	11.152	14.6453	18.0212	11.5122	11.2372	9.83242	5.51147	5.80656	6.45508	12.9918	12.8977	12.2074	11.5237	14.0468	15.8191	15.9049
PF3D7_1369500	85.8513	66.7953	56.2336	52.2162	46.1891	34.9829	30.8242	28.5582	21.4204	15.2898	10.24879	7.90617	9.62444	16.5515	47.8068	49.245	42.2833	35.7689	31.1732	28.5091	22.1838
PF3D7_1369600	10.14263	15.3326	21.0109	21.055	20.8828	23.4665	24.4946	30.1862	34.9321	24.309	15.514	12.6198	9.50425	11.2346	12.2266	16.4093	21.2469	21.7738	24.9597	26.976	28.9995
PF3D7_1369700	158.883	110.907	92.7313	72.9187	63.4065	57.7406	43.0393	42.9012	36.748	26.1874	20.2306	18.1468	45.2904	66.7743	81.2012	78.8212	58.5626	46.6439	47.5779	40.4475	36.2897
PF3D7_1370300	16332.9	14841	7804.99	3051.4	710.081	95.2018	27.8759	15.6122	9.48991	10.73321	41.1841	121.968	568.88	1823.04	8468.8	5983.36	1787.68	228.487	31.8538	17.169	13.447
PF3D7_1370500	4.55547	5.54037	4.49438	4.91298	6.9486	6.25796	4.74055	6.08901	9.81569	9.32563	8.98339	7.79507	5.16159	13.1358	5.35222	3.46305	5.068	5.30982	7.62095	7.88218	10.02477
PF3D7_1370800	2.60907	2.42182	2.34068	2.64671	3.93755	2.99011	4.1519	3.34944	4.21636	5.41505	5.18303	4.42671	5.13828	4.45518	2.43158	2.88439	3.37266	3.13691	3.44825	4.93288	5.34488
PF3D7_1370900	3.65559	2.33507	2.82741	3.83418	4.05815	5.47725	4.91086	5.12489	8.10124	8.66609	9.20871	12.3265	9.16356	12.9851	4.99638	4.33295	4.90763	4.9507	6.6598	8.05645	9.77567
PF3D7_1371300	9.1231	4.9683	4.76933	2.9955	6.6663	5.05386	5.49697	2.49508	22.483	10.93217	47.4266	15.661	410.638	10.0637	2.72576	12.2892	16.4431	9.10706	5.8941	4.03983	24.1161
PF3D7_1371500	1.458475	1.191843	1.182272	1.409209	2.31724	5.78214	10.74674	16.8213	3.40814	7.72884	9.81122	9.4961	5.24239	5.33576	1.862917	1	2.63337	5.37244	10.10719	12.0394	12.6417
PF3D7_1371600	4.42123	2.60297	1.871501	1.395788	1.343985	1.921816	3.00933	2.16001	3.93168	31.2193	220.805	249.143	126.262	75.1163	6.74982	2.89728	2.10888	2.06173	2.56057	2.95568	4.7702
PF3D7_1371700	2.97294	2.18385	2.52248	10.00043	32.3643	42.9367	36.0302	20.1416	8.74692	18.043	119.688	124.595	75.2567	44.5082	4.40926	6.02516	17.3677	33.0518	32.811	25.0386	13.9852
PF3D7_1371800	2.61751	2.72414	15.4662	122.371	308.526	256.553	152.173	64.7807	23.2295	12.0105	7.09102	4.84428	6.12173	6.88029	6.56758	49.1836	154.84	209.073	146.254	92.9114	39.366
PF3D7_1371900	4.40663	19.6275	38.2071	86.8049	128.11	101.248	58.2621	25.745	9.31186	6.00071	4.62919	5.96379	3.98907	5.68335	19.2039	47.6443	81.9269	89.6563	60.3084	33.1623	14.0145
PF3D7_1372000	374.269	594.72	415.163	151.373	34.6803	9.58268	3.21763	2.29644	1.712941	1.779	1.897304	2.91965	6.05544	37.1498	263.874	259.961	129.951	22.5955	4.04359	3.03183	1.805103
PF3D7_1372100	5.83808	5.89192	4.92548	3.28926	2.88465	3.73284	4.74282	5.08921	5.19685	7.7608	11.3188	13.3837	20.164	25.1929	5.17854	3.93129	4.49267	3.55854	4.45876	4.37759	4.82614
PF3D7_1372200	5242.58	4842.41	3982.1	2280.36	580.286	80.0059	24.8216	9.30594	5.66652	4.60358	4.55855	17.2933	78.1473	115.36	3384.52	2583.97	1480.18	248.351	24.1508	9.17122	6.34835
PF3D7_1372300	851.746	409.663	200.75	84.0561	43.777	17.1395	14.579	7.14622	4.60946	3.81706	10.2017	28.1153	49.1888	152.846	222.281	141.379	52.805	21.1194	15.2432	13.0045	8.1174
PF3D7_1372400	3.01158	2.37194	1.552756	1.496304	1.354809	2.86066	6.34955	9.32152	14.9766	11.5997	6.35389	6.13956	5.16808	6.01694	2.4952	1.748485	1.609146	2.63743	4.67351	6.95445	8.79659
PF3D7_1372500	1.395524	3.07457	38.4309	149.596	204.663	71.2861	27.8771	13.7513	4.83556	5.57376	6.35961	5.66139	4.62757	2.18087	7.06849	52.6203	113.683	92.5601	34.9644	15.9508	5.88337
PF3D7_1372600	2.58464	2.42446	19.2056	51.8512	62.6933	24.4917	11.498	8.39635	2.81288	3.07742	4.52057	2.95739	2.38558	3.47841	5.60861	19.2112	35.1812	25.2378	12.5043	7.09291	4.42414
PF3D7_1372800	1.398353	1.16715	1.788693	6.22774	7.96175	6.65253	3.20205	2.67115	1.266385	1.365591	1.0793836	1.383217	1.304475	2.28843	1.873139	3.47163	7.0958	11.605	6.62277	3.21449	1.788742
PF3D7_1373000	1.345047	1.506871	1.546269	4.25331	12.5688	4.71002	2.30278	1.495248	1.192668	1.190017	1.206179	1.332368	1	1.515039	2.2962	2.99324	6.22663	8.57116	3.86203	1.940649	1.160913
PF3D7_1373500	88.8426	80.5182	33.2075	13.5649	4.59607	2.23545	1.7379	1.554699	2.49796	5.79162	6.7037	6.81792	5.21823	6.64188	42.0869	28.34	7.63939	2.78987	2.00947	1.963671	2.32266
PF3D7_1400100	3.14211	2.39305	2.2892	2.28711	2.74422	4.51502	5.30797	6.8006	7.65661	10.62797	10.83135	9.57459	6.4287	5.00786	3.37639	2.33127	3.31484	4.63673	5.60811	6.59654	7.20053
PF3D7_1400200	1.937562	1.983918	4.40061	18.6701	29.9612	4.3601	2.51723	2.0453	3.34125	7.13869	7.65846	8.83317	7.91657	4.10975	4.32589	17.0475	14.3916	15.2241	2.73943	2.04064	2.89583
PF3D7_1400300	1.590659	1.566664	2.40258	5.02713	8.21971	2.38427	1.591679	1.201791	1	1.0619579	1.201667	1.0812942	1.257696	2.09156	2.95465	4.24959	4.46363	5.1254	1.679803	1.170369	1.0787124
PF3D7_1400500	1.341242	1.143226	1.877868	5.82584	7.1154	2.43737	1.138046	1.122428	1	1.125282	1.0679659	1.164367	1.260556	3.80146	2.65577	3.40931	3.61238	2.92822	1.283026	1.206712	1.0795749
PF3D7_1400600	1.464093	1.519517	6.44763	33.6618	48.0123	18.6612	5.42278	2.40426	1.311388	1.283988	1.123209	1.149143	1.944418	2.69325	2.35577	14.504	32.8093	32.8302	9.27993	2.65451	1.397055
PF3D7_1400700	1	1.344633	1.487923	4.63422	11.557	7.10088	3.38092	2.03425	1.457513	1.301525	1.245555	1.296225	1.627949	4.06544	1.707323	2.14229	5.41206	9.07533	4.94672	2.8269	1.526046
PF3D7_1400800	1.186379	1.15643	1.147571	1.274705	1.215415	1	1	1	1.041585	1.068423	1.148531	1.448524	2.13913	3.96762	1.816946	1.159505	1.303488	1.146787	1.0441929	1.0753149	1.0868729
PF3D7_1401000	1.386735	2.21713	1.689053	2.14029	2.34075	7.30214	6.89225	4.058	3.63042	2.41974	2.23296	2.76769	5.13748	11.9688	2.81635	2.1584	2.57412	4.5517	6.96208	6.70572	5.28007
PF3D7_1401100	5142.97	1763.4	416.329	166.577	79.9561	58.364	23.92	8.04404	4.52905	5.69158	87.2037	204.274	1507.54	1969.42	1453.13	581.498	151.623	85.6335	36.938	19.1693	8.37639
PF3D7_1401200	5.94694	5.05124	68.9509	271.783	393.998	275.133	190.514	124.52	92.2747	51.4112	27.3068	21.1333	16.8655	15.1852	15.167	99.7854	212.92	247.756	172.128	135.769	97.3368
PF3D7_1401300	21.7475	118.372	369.724	293.554	137.666	44.1747	23.2958	18.067	22.6437	15.1455	12.5082	15.8521	55.3545	119.905	116.025	300.942	261.211	80.8442	23.9492	19.5628	18.4169
PF3D7_1401400	18037.7	11868.4	6384.63	3711.72	1452.2	431.258	150.366	59.1229	50.6064	60.457	723.354	1643.33	15122.1	21838.2	8000.96	5384.62	2754.16	857.804	209.147	107.573	67.6127
PF3D7_1401500	58.8601	258.984	470.007	290.682	126.694	46.9935	24.0306	12.0837	7.68383	5.56613	6.85815	7.72707	30.1627	129.577	176.781	361.249	270.468	78.7927	27.038	17.892	9.31718
PF3D7_1401600	240.505	325.6	302.054	158.856	46.0353	12.2881	7.03168	4.33386	24.9415	412.741	1238.94	741.222	498.155	277.765	227.366	221.481	94.909	22.605	9.33061	8.84852	41.2968
PF3D7_1401700	1.800125	1.191794	1.633988	1.337425	1.395961	1.861743	1.431448	1.274652	1.305073	1.923065	3.64376	9.78425	3.44885	4.07167	1.501211	1.195645	1.223166	1.299178	1.705804	1.555201	1.957483
PF3D7_1401800	21.53	41.909	70.4282	83.9758	78.4395	66.2536	63.161	80.3182	140.234	315.05	506.753	602.03	326.135	155.311	39.1944	60.0981	72.0778	63.8289	63.8698	73.526	115.226
PF3D7_1401900	1.711018	2.30275	2.38045	2.33123	2.00984	4.32405	3.44105	2.35607	2.44842	4.27526	21.0679	61.585	41.0164	19.2647	3.83179	3.04675	3.31812	3.07866	3.17166	2.79821	2.20772
PF3D7_1402000	18.9289	25.3754	27.0111	29.0812	31.7948	40.3569	43.181	38.4679	20.2626	11.0829	7.29798	5.2662	6.25023	8.17781	19.3274	26.8954	30.0106	35.341	38.1922	38.0453	29.0142
PF3D7_1402100	11.0883	15.9383	18.2716	15.6623	13.058	16.4026	13.4318	9.48201	4.91497	3.09917	2.49951	2.43959	3.08636	4.38295	13.3336	15.7237	15.3318	14.0999	13.2595	10.2034	7.37164
PF3D7_1402200	5.21538	4.6914	3.13084	3.95675	8.82861	15.6237	30.8275	60.5703	70.6211	141.479	183.372	184.263	93.5664	54.2212	5.32604	5.75475	7.5886	15.6885	24.9764	42.267	56.5117
PF3D7_1402300	69.9587	70.5265	81.1832	84.7448	73.8034	65.5314	66.9592	81.7984	101.835	121.361	96.2653	81.1184	49.7043	34.8759	65.2711	76.8577	75.3427	60.5714	65.9522	75.2918	84.4415
PF3D7_1402400	36.8228	37.7701	34.0541	32.7434	26.9453	21.7925	22.5187	26.0198	39.4599	31.1761	20.383	16.7956	11.867	14.3719	28.8398	30.8123	29.0552	20.5779	20.4032	24.6483	26.1055
PF3D7_1402500	1685.56	1553.96	1425.54	1453.91	1250.27	1485.83	1153.47	721.222	850.963	294.448	157.374	176.174	198.624	309.05	1130.9	1298.14	1695.24	1385.52	1040.57	939.285	845.609
PF3D7_1402700	99.6046	108.999	89.693	92.493	106.521	79.9173	66.2849	55.7106	40.8696	29.4453	21.3141	17.7839	21.3732	27.3548	72.0241	81.9972	79.2638	73.1364	59.5793	53.8396	40.1964
PF3D7_1402800	94.0667	134.452	147.79	124.102	93.4004	50.393	50.0201	66.794	94.1626	113.469	125.42	175.03	245.4	183.339	96.519	123.97	100.2569	54.9788	44.772	55.1753	71.0325
PF3D7_1402900	6.36331	8.60747	10.9406	10.81194	9.02194	8.3631	6.5069	7.75757	9.44426	16.3352	22.2961	22.2938	25.2681	22.626	7.85596	11.5233	10.2942	7.31024	6.62895	6.55265	7.88801
PF3D7_1403000	1.721404	1.504891	1.285267	1.247548	1.382717	1.559661	1.713562	1.515585	1.242647	1.220743	1.717736	2.56751	2.28295	3.75137	2.392	1.36014	1.588098	2.01483	2.13751	1.872266	1.533725
PF3D7_1403100	2.74541	2.08492	1.582289	1.980208	3.63056	14.2259	28.4087	33.2083	42.7275	52.2862	51.801	40.3199	22.6975	15.7561	3.62846	2.65151	5.45727	11.3089	20.9643	27.8584	34.5075
PF3D7_1403200	1.828712	2.30389	1.738443	1.794494	1.418851	1.780907	2.73178	2.4412	4.04612	2.67318	2.81687	2.99228	3.85118	7.70112	3.8546	2.8617	2.28143	3.00944	2.52406	3.26229	2.68861
PF3D7_1403400	1.920227	1.268922	1.505924	1.352563	2.20517	5.68188	8.96701	14.3782	13.6706	16.457	16.7196	9.13001	4.89767	5.65682	2.37662	1.684813	2.7235	6.1436	11.2992	13.1556	13.1704
PF3D7_1403500	2.25734	1.67128	1.633988	1.40491	2.18788	2.92625	4.88303	7.37192	6.13539	11.3215	25.1585	20.3253	14.6436	7.14335	2.21723	1.39129	1.892665	3.27375	4.04039	5.07147	4.98951
PF3D7_1403600	4.67345	3.6732	2.09757	2.93814	5.97569	29.7858	41.9772	72.1056	81.3243	111.243	196.947	213.268	132.632	83.097	6.18456	3.74669	13.0732	20.8966	39.9601	51.2978	60.3016
PF3D7_1403700	2.82776	2.00074	1.88047	1.70212	1.87309	7.37729	12.5311	11.4823	8.64005	6.42681	5.30421	6.3619	8.52089	10.80536	3.18894	2.22417	2.86435	6.26756	12.1434	13.6386	10.75173
PF3D7_1403800	2.62052	2.97049	3.01262	2.99316	2.2408	2.96627	2.71545	2.92062	3.75617	7.58758	9.10105	7.04297	4.20349	4.99045	3.48903	2.84463	3.31264	2.83757	3.32168	3.25588	3.13174
PF3D7_1403900	92.4098	131.492	205.694	239.543	238.753	188.749	164.765	147.428	110.657	73.5708	39.6755	35.2054	31.713	34.7893	101.59	196.316	228.032	202.054	168.152	149.366	114.712
PF3D7_1404000	8.32141	18.1924	32.9289	39.6639	30.4415	32.6593	28.7051	26.6925	27.6474	16.2513	16.1327	8.85056	8.28766	7.34758	18.3369	36.1571	35.2575	28.6139	28.5931	30.2166	25.9585
PF3D7_1404100	143.244	181.132	231.023	307.247	300.868	220.908	188.475	154.437	126.393	75.2077	31.0835	30.6986	37.4576	43.7542	123.385	209.71	234.371	238.238	191.636	153.061	125.656
PF3D7_1404200	2.01232	1	3.4196	1.611701	2.44136	1	1	1.258851	2.29436	4.71695	3.84777	3.35697	4.15765	2.5075	1.952191	2.7298	1.972013	1.762316	1	1.208667	1.461106
PF3D7_1404300	3.57715	3.01565	1.409186	1.509162	1	1	1	1	1.909435	1.882685	1.961262	3.13381	22.6469	11.4337	2.8313	1.588099	1.669354	1.17845	1.245851	1.279405	1.636974
PF3D7_1404400	2.42313	2.02148	1.646186	3.29443	9.18571	19.495	26.6192	41.6313	41.0022	28.3033	16.4538	11.4576	6.00848	10.10793	3.29535	2.39166	8.1192	13.4072	21.5999	27.839	29.7691
PF3D7_1404500	75.0715	56.8445	49.7828	46.4382	41.3608	32.4766	25.9777	25.5306	24.0275	14.0469	11.4085	11.0055	21.1089	37.9052	47.606	43.046	38.1017	29.8575	29.9842	26.7677	22.4194
PF3D7_1404600	2.42706	2.03629	1.761357	1.407538	1.557841	1.922704	2.26872	3.2884	3.3242	2.81325	3.51226	3.94677	6.15756	7.0159	2.27786	1.692998	1.855006	1.938431	3.00173	3.09373	3.02082
PF3D7_1404700	17.0242	15.0577	8.66491	6.46378	2.38237	2.56882	1.897826	2.19816	2.15893	4.05579	58.9039	227.527	587.815	309.495	29.4787	9.90501	4.86146	3.782	2.38279	2.64126	2.88996
PF3D7_1404800	1491.37	979.462	715.773	497.478	271.79	89.7167	34.705	13.8704	6.14203	8.11031	108.416	287.832	3623.39	3505.27	920.582	681.43	388.127	149.45	47.3525	24.115	11.3933
PF3D7_1404900	702.77	574.845	524.515	473.331	366.196	279.486	206.337	160.75	148.359	111.811	262.213	524.344	4812.59	2877.05	609.189	500.392	409.141	299.693	214.601	184.894	147.02
PF3D7_1405000	16.2581	12.7176	9.5914	12.0539	13.6837	15.3071	22.0201	24.8683	21.5483	17.4935	14.1477	14.8243	74.5994	81.2559	13.7341	10.43252	10.86174	14.7893	19.3409	22.4628	23.0571
PF3D7_1405100	7.06769	13.7941	21.6823	27.7941	32.8077	26.1083	23.063	16.174	9.88406	13.1512	39.3763	41.4517	29.9976	16.3955	11.8511	18.8922	24.7371	24.9315	22.1376	18.2461	13.2323
PF3D7_1405200	8.42018	12.9661	16.7641	18.0581	20.1129	21.6596	24.5842	34.5419	22.1527	29.0454	30.2231	21.8855	23.8233	10.60338	11.7025	16.3975	23.9933	17.059	24.3807	28.4793	30.8029
PF3D7_1405300	4.19751	8.36967	13.4369	14.1776	13.7359	16.5457	19.5782	20.4876	20.3116	19.1489	20.7164	15.6252	22.2142	9.8188	8.69595	11.8214	14.7633	16.0537	18.0958	20.0038	20.4078
PF3D7_1405400	2.69881	2.60309	3.25266	5.73751	9.65228	15.603	16.2857	15.3175	9.74791	7.26304	5.22797	3.59587	3.82494	3.69397	2.74375	3.49623	7.81594	11.8307	14.9559	14.0477	11.4364
PF3D7_1405500	43.1629	37.4564	32.7396	25.8053	22.7719	21.2486	18.1559	12.4442	6.29702	3.68396	2.99862	2.94377	3.92154	7.08956	28.5793	27.0753	24.2801	19.4728	18.1601	14.9948	10.01738
PF3D7_1405600	8.15884	4.52296	2.95381	7.44742	38.5846	141.024	264.647	318.502	335.546	244.798	123.838	138.89	78.1376	54.4682	8.7273	8.4646	38.3718	112.726	233.769	273.724	277.145
PF3D7_1405700	17.2299	17.9267	20.687	23.0522	25.4567	20.2936	17.3456	15.7983	13.1121	20.005	113.446	209.655	161.527	82.0791	19.8352	18.8189	21.2369	18.6923	18.2421	15.6895	13.8962
PF3D7_1405800	235.952	177.391	143.101	125.183	114.144	70.9595	48.1453	30.4082	18.2458	10.46134	14.8504	23.1608	159.499	399.245	148.203	130.144	113.1	77.6728	50.8856	35.738	24.1218
PF3D7_1405900	73.0908	51.6878	44.5178	39.7457	37.7703	26.3274	19.7037	13.9007	9.43806	7.4945	7.81482	11.2539	56.5925	90.0528	47.5188	41.1011	36.0408	26.0776	19.142	15.6501	10.8831
PF3D7_1406000	79.1977	69.9937	79.0899	77.008	70.8507	75.9765	79.9378	85.4909	75.1755	40.2335	21.8031	16.8605	16.4718	19.0329	46.2209	64.0378	66.8113	82.023	73.3065	76.6692	65.6093
PF3D7_1406100	33.7651	32.2483	31.1659	26.2581	18.5633	15.3302	14.1647	14.8022	14.7281	16.5316	23.4603	19.9907	12.338	12.7909	25.3918	28.6107	22.216	15.8194	14.0483	13.8737	14.3665
PF3D7_1406200	154.224	109.744	91.6366	81.77	76.3915	47.5233	40.6248	40.756	36.4272	30.1291	26.975	23.6394	22.3283	69.7654	82.0692	80.7729	68.739	47.0444	37.3041	36.0548	33.9984
PF3D7_1406300	10.66885	14.8055	16.8315	20.0665	25.1971	59.2673	75.7225	108.014	96.4433	70.5037	36.9393	26.164	131.884	48.6457	14.8449	18.2308	35.5004	52.9001	74.0276	88.9797	90.5039
PF3D7_1406400	1.772092	1.540546	1.271224	2.66342	8.30407	16.0584	23.915	37.4638	25.1858	28.2507	19.6629	12.1202	7.13863	6.12062	2.63694	2.2481	5.3389	12.1603	21.5479	27.3803	27.2303
PF3D7_1406500	1.238422	1.146967	1.0878591	1.177127	1.672856	2.8949	3.17063	3.24124	1.710457	1.572118	1.682027	1.755411	1.869492	1.932768	1.556594	1.204042	1.560733	2.24042	3.18819	3.15779	2.28174
PF3D7_1406600	2.32972	1.995183	3.28719	9.82595	16.642	25.1941	30.0728	39.4286	52.3985	55.4579	36.7395	26.1701	16.7795	10.36701	3.28953	5.41161	13.8984	21.1846	28.2283	33.4963	40.5499
