time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63
PF3D7_1426900	255.286	206.649	128.438	89.6844	53.1382	37.2723	21.6413	25.0872	16.8203	29.8218	43.4339	53.6804	52.6412	59.2371	122.127	186.044	302.079	529.453	569.092	165.771	211.315	244.308
PF3D7_1427000	8.51126	6.68131	4.79103	3.49652	2.42038	2.58104	2.39777	2.24677	1.994583	2.58883	3.70756	3.20056	4.87162	5.77004	5.1559	7.49924	4.20084	11.15	3.83535	4.39866	6.16585	9.71153
PF3D7_1427100	8.35002	24.54	277.935	370.849	236.894	181.554	132.384	117.964	96.171	80.358	68.2741	59.4824	50.5716	25.8893	10.19371	4.93774	6.77102	3.86632	10.86389	33.7392	36.6495	18.0724
PF3D7_1427200	22.3539	25.6214	12.6527	28.4433	37.1559	27.2978	23.6913	25.0675	13.4136	5.24768	9.41732	2.57126	2.97154	5.5811	2.04466	2.82453	7.83362	58.1508	35.6643	14.1639	22.9722	30.5463
PF3D7_1427300	17.566	10.6578	7.14776	4.96538	2.35066	2.67929	2.33105	2.67536	2.18156	3.02152	3.16841	2.36738	3.24014	6.75573	15.9564	14.8757	13.5585	18.6036	18.8268	23.9043	9.35577	21.2781
PF3D7_1427400	15.1295	9.33307	5.81809	4.68918	4.25331	5.54502	4.87367	7.0385	6.11574	6.43424	8.36096	13.424	16.2837	16.5548	24.925	18.599	21.7673	19.844	29.2118	22.4139	8.61957	24.9718
PF3D7_1427500	16.5004	8.31614	4.96352	2.84883	2.36744	2.62119	2.21361	2.86283	2.82664	3.79108	5.93441	6.06103	5.66749	8.39555	23.5018	32.9063	42.9564	21.4332	16.3982	17.1463	8.57787	24.702
PF3D7_1427600	13.4883	11.4079	7.68498	3.75273	2.0789	2.52155	1.818373	1.908918	2.49317	6.15102	6.94437	7.30254	8.08052	8.17922	11.5731	13.3605	9.32368	7.92309	7.33439	9.42379	7.04445	6.83867
PF3D7_1427700	18.0595	28.7242	1	3.72072	7.39813	1	1	2.47793	2.79205	1	4.01143	1	5.05577	2.88481	15.3268	25.0213	31.2783	40.1894	90.4032	57.3268	7.69631	52.1843
PF3D7_1427800	12.2644	12.3626	11.729	24.0447	39.168	47.1525	37.4829	38.3526	43.517	50.5692	37.615	41.0368	33.7828	22.2001	26.379	17.0664	15.97	7.71352	13.0199	11.0627	11.9777	6.24438
PF3D7_1427900	261.592	174.852	94.7156	77.1766	88.3759	148.856	215.788	256.655	297.613	392.069	344.114	342.388	218.147	196.795	274.915	553.807	485.595	351.75	112.739	149.052	154.179	272.995
PF3D7_1428000	9.65814	7.71468	4.08981	2.47034	1.526169	1.57925	1.3571	1.208357	1.800033	1.35197	2.06137	1.347194	1.238241	1.664297	4.02968	4.73927	5.57352	11.9621	25.2077	25.0264	5.01218	9.41858
PF3D7_1428100	7.07671	9.6949	11.2289	14.3889	10.42743	11.4233	9.63448	14.3198	11.3057	8.35734	12.0931	13.2867	14.6056	14.1041	7.14857	7.42172	4.46518	9.089	3.55792	5.89668	26.4333	10.33577
PF3D7_1428200	14.1236	22.2107	30.2043	51.6211	53.0325	53.5899	46.5734	51.5618	43.1655	43.857	33.7806	29.337	28.7684	21.0301	13.1236	9.43117	9.36636	26.5334	57.7057	116.566	90.8732	38.1254
PF3D7_1428300	47.3025	46.6562	56.8401	188.261	230.27	297.952	258.47	267.413	265.265	265.221	244.583	218.676	144.308	106.387	103.866	94.4223	127.274	44.387	35.2621	41.2258	43.6637	46.0962
PF3D7_1428400	7.77226	9.78425	8.15201	5.87046	5.14925	4.20088	3.50112	3.51708	2.70797	2.26215	2.11686	2.78335	3.47054	3.35871	2.68011	3.19611	2.52354	2.8482	2.78179	3.15454	5.72416	4.39358
PF3D7_1428500	3.78731	4.91051	23.5469	55.5668	41.6737	36.7451	27.0089	19.4744	11.4909	6.14792	4.80303	2.5814	2.42516	2.55322	1.797311	1.985481	2.06472	3.09041	1.668252	2.4375	5.93895	4.51496
PF3D7_1428600	21.245	15.8184	11.2718	10.07798	7.27236	3.73244	3.83795	3.49105	2.97257	4.9504	6.80088	4.55794	9.44036	17.0787	25.8871	38.9575	35.6675	32.2616	26.7739	20.8224	13.7263	18.6064
PF3D7_1428700	8.79074	6.17847	4.05151	2.69707	2.42532	3.929	4.14384	4.32532	5.03209	4.33703	8.48008	8.77675	15.9982	12.7146	5.37249	6.51848	4.46893	5.32355	2.23292	2.2548	3.79702	10.97708
PF3D7_1428800	21.7012	15.7484	11.092	9.05944	10.01169	15.2453	18.2402	21.103	23.115	18.0414	27.7344	36.084	24.4543	23.0701	20.8867	19.2706	15.2937	16.2515	13.8091	10.30201	12.3061	14.9101
PF3D7_1428900	14.6494	9.65784	7.16082	4.97695	4.23734	5.1336	5.09872	5.63552	5.0724	3.89585	5.33951	5.3832	5.87234	8.26134	13.0734	20.3599	21.5295	20.6138	9.59127	8.79497	10.31264	15.4637
PF3D7_1429000	14.0874	12.5548	8.35599	10.13166	15.1117	34.0969	42.9527	56.8402	52.8984	45.7702	45.8334	47.6719	40.0873	29.5575	25.5923	19.4283	32.1095	17.0166	13.0435	14.7114	10.47164	20.0198
PF3D7_1429100	30.1298	18.2074	10.58024	6.29086	4.98366	6.0931	6.99984	9.89948	12.9832	22.9754	23.1405	40.0064	28.6739	16.2399	7.20755	17.3906	13.7649	32.8336	6.66455	8.02154	16.3351	33.0871
PF3D7_1429200	8.31013	8.27351	6.90961	5.08445	4.26387	3.39542	2.99361	2.59403	2.54104	3.65635	3.842	4.6747	4.82758	4.0081	2.31553	3.29762	1.630443	2.86316	1.775632	2.2946	6.06297	2.49203
PF3D7_1429300	20.2159	28.9685	31.1241	25.0063	26.8246	21.0552	19.633	18.6383	20.8012	25.1045	17.8796	20.2696	20.9053	12.8284	8.87676	13.2806	11.7885	9.20799	19.6108	27.4942	32.9669	52.4769
PF3D7_1429400	4.791	3.77682	3.97396	4.61617	2.90472	4.61598	6.43193	10.04844	11.034	12.7267	16.1681	16.1241	20.1781	17.221	11.8566	9.63644	6.99622	3.95735	2.43382	2.85013	3.13948	2.84697
PF3D7_1429500	4.51368	4.95583	6.27966	24.9881	43.4624	44.9464	46.8427	48.0846	46.6953	54.5869	36.456	36.3065	28.3565	23.9065	16.7551	8.92048	6.15786	2.91059	3.82031	10.02855	8.07755	6.08617
PF3D7_1429600	43.7197	42.8546	35.6691	18.7987	22.2711	20.682	18.9289	20.0992	17.7203	14.1196	19.6509	15.5593	15.3536	18.1815	35.1097	33.4435	59.4494	38.6255	53.9623	26.0923	29.1871	40.1108
PF3D7_1429700	35.5621	26.703	25.4274	37.3517	60.4911	80.9185	87.1973	87.7241	110.115	105.157	110.745	119.658	80.8462	47.3058	49.871	56.02	93.3507	61.5536	56.605	30.1819	41.2614	34.147
PF3D7_1429800	42.5859	36.4634	78.6877	138.022	134.563	152.014	116.146	109.794	99.0916	85.0318	81.6092	85.6408	56.1829	37.0489	34.696	38.9416	50.9733	77.944	64.92	39.1538	42.9719	65.3079
PF3D7_1429900	17.222	14.9587	8.35482	8.82127	9.83535	13.934	13.6633	16.2915	14.6454	16.5106	13.7798	11.8827	16.4893	17.8593	16.5466	18.6381	17.5964	27.9009	23.0748	27.481	18.0923	25.7006
PF3D7_1430000	9.97117	9.826	8.67227	5.23302	4.58361	8.33016	12.0121	17.5099	16.1675	20.4217	17.258	17.2078	15.3871	10.38388	7.37502	7.77393	4.76867	4.01959	2.72216	2.75271	4.75063	3.38904
PF3D7_1430100	22.9103	18.5933	13.1422	4.60877	3.27686	3.12677	2.12382	2.09969	3.319	8.59222	12.3498	17.3727	19.1724	19.2317	30.8951	33.979	34.0245	9.75402	20.5575	18.6617	9.28625	9.27937
PF3D7_1430200	30.9324	57.0198	30.5991	18.2331	16.3718	11.4897	9.2512	9.47888	9.01082	9.07035	8.95863	5.5721	6.04926	4.29334	3.02353	3.82004	6.10162	98.0891	118.471	57.4655	92.0204	41.991
PF3D7_1430300	11.8559	11.6903	11.5239	41.8891	97.8309	124.465	99.21	78.5562	52.2633	37.0667	23.098	12.9166	14.3387	14.5786	19.4098	22.041	25.2702	12.658	7.56844	13.0739	14.3835	14.3766
PF3D7_1430400	6.22543	5.47873	4.5643	11.452	19.8113	26.7039	22.4635	23.5441	18.8811	14.5554	10.23962	9.09853	7.37772	6.86982	8.10361	10.33577	9.86234	6.04705	3.52957	4.01832	6.83095	4.53936
PF3D7_1430500	2.40949	2.90113	2.31045	2.77467	3.08668	3.85872	3.17149	2.99231	2.71441	2.08565	1.785715	1.682712	1.749554	1.81961	1.654154	1.816071	1.376188	3.63738	4.70258	4.76828	6.9694	2.3911
PF3D7_1430600	4.8518	4.74038	3.01585	2.23409	2.16085	2.02158	1.853498	1.670372	1.578029	1.654295	2.0017	1.484062	2.16511	3.22281	5.15903	5.81231	6.27557	5.79666	4.0897	3.53308	3.81801	6.15925
PF3D7_1430700	10.38841	8.06551	5.1348	2.95301	2.76644	1.857083	1.439577	1.788871	1.461777	2.47047	2.16398	1.883905	2.34369	4.95481	9.99204	21.0341	30.5367	13.6745	11.4217	7.93818	6.85442	6.88805
PF3D7_1430800	21.2275	41.6519	37.0927	25.0828	31.029	34.4934	29.4249	24.3043	26.2325	16.829	19.1013	16.4368	10.85164	7.59582	6.07261	5.45034	8.30132	10.68061	18.3521	20.979	39.114	14.6973
PF3D7_1430900	46.4093	50.9813	27.1502	21.6916	16.6404	15.0297	10.77237	8.79913	9.06607	7.58739	12.8018	6.44685	6.98013	9.62984	22.7916	36.1859	76.8624	93.8305	118.616	89.0962	55.6943	80.4421
PF3D7_1431000	25.8115	31.8342	19.8058	14.6571	11.8427	8.87373	6.86834	4.23378	5.07486	6.35559	4.87597	5.04143	9.1782	14.8277	45.9318	53.7531	67.4361	28.3818	37.7127	32.6015	25.6352	18.0187
PF3D7_1431100	46.0032	58.9979	56.6788	42.9072	47.9464	34.8169	32.2926	24.9694	23.8546	25.5706	17.5285	15.7359	16.411	14.3359	9.21797	12.1909	10.31997	15.0733	21.8253	15.0037	59.152	11.4324
PF3D7_1431200	7.46328	8.23882	12.5562	25.4669	26.1866	22.8358	22.3747	21.9612	19.6521	17.0695	16.2584	17.2459	13.3099	9.58767	4.68253	4.78499	3.04086	4.08831	3.12861	3.62406	7.40147	2.17145
PF3D7_1431300	6.33925	8.94605	11.4992	38.6236	47.9969	47.9474	36.9175	38.6341	39.1737	30.5544	24.7391	28.9211	24.0774	22.068	19.7595	11.3886	11.775	4.37726	6.21193	8.14941	9.7325	5.90395
PF3D7_1431400	15.6047	32.4279	10.10073	4.1489	2.49796	1.750211	1.345273	1.587582	1.459146	1.132344	2.62295	2.02807	1.161246	1.183173	1.0632881	1.198962	1.687874	45.8127	39.5156	27.5665	22.9489	38.3073
PF3D7_1431500	9.60627	8.32996	7.40928	4.24805	4.35712	5.32494	9.48655	11.444	12.6803	15.1333	11.1185	8.68208	12.5384	14.1922	10.17251	11.6238	14.4093	11.3308	8.62367	7.2572	9.23595	10.97881
PF3D7_1431600	21.4242	14.6908	9.59567	6.50378	4.63192	3.0355	2.92711	3.31855	3.66338	3.88595	5.78646	6.10897	4.30689	5.78544	10.93663	19.1914	41.1788	31.2006	35.8	22.4651	13.2675	23.4515
PF3D7_1431700	371.334	308.281	441.745	1071.41	1569.73	1532.33	1579.59	1529.23	1787.74	1750.84	1530.55	1705.44	1367.18	1456.49	1052.79	1023.31	966.244	457.47	222.933	161.667	305.261	260.59
PF3D7_1431800	4.60278	5.28839	4.29426	2.59455	2.74559	2.9375	3.45714	2.29926	2.59352	1.857737	2.18676	1.970523	2.27045	5.49473	14.449	9.61688	6.68201	3.31942	3.36604	6.3852	3.77424	3.58602
PF3D7_1431900	2.799	2.83055	2.41092	2.16767	1.666865	1.268705	1.346097	1.489309	1.395538	1.24491	1.443119	1.339731	1.174063	1.161782	1.245948	1.773201	1.318238	3.44849	5.3851	9.02259	4.53078	5.70722
PF3D7_1432000	22.6245	15.0498	8.08832	4.96342	4.40824	3.32271	3.69075	5.72369	5.24705	6.9711	9.83929	11.1604	15.5942	19.7691	8.47604	16.1136	5.51426	18.3256	3.68437	3.54359	8.53455	10.73769
PF3D7_1432100	29.2527	21.518	15.2854	20.6819	27.0791	38.3173	30.9773	38.3387	24.9535	39.6883	24.8307	26.9773	25.5739	33.9451	64.3948	41.466	52.4631	22.7918	43.0536	58.9149	20.3644	44.2297
PF3D7_1432200	5.33936	4.88408	2.17072	1.678218	1.471965	1.320506	1.463902	1.375934	1.355552	1.330227	1.773665	1.244309	1.247596	1.172595	1.072885	1.129842	1.374086	14.3767	8.29882	5.05582	5.84593	8.74662
PF3D7_1432300	8.63742	7.81501	5.59047	3.72402	4.78379	5.46188	6.51891	6.68888	5.43443	5.17038	4.65559	3.30921	4.65041	5.28262	7.86738	7.54223	10.3795	14.1855	22.3565	24.8033	10.99587	13.5461
PF3D7_1432400	6.42147	6.20412	4.68465	2.60576	1.944037	1.606243	2.14587	1.746459	1.813585	1.708408	2.11938	1.691806	2.43852	2.83975	2.81308	3.58156	1.760954	2.81096	2.18384	3.50804	3.7931	2.16188
PF3D7_1432500	12.6219	11.3777	13.087	30.9505	47.4937	61.6625	59.0844	61.6348	55.1437	60.1783	48.9675	46.2594	34.3756	21.7892	9.79973	12.5592	8.39031	4.87455	4.77502	4.56088	13.2375	3.21395
PF3D7_1432600	5.27956	4.36106	3.29745	3.34064	6.4118	10.26761	10.29208	11.1076	9.12308	7.78643	8.39121	5.59345	7.52388	8.14004	8.27092	7.9247	5.28408	5.1553	2.20033	2.66016	3.7836	4.51531
PF3D7_1432700	62.6415	44.5117	29.0188	17.2435	11.6292	8.8213	7.08666	6.29419	6.39604	8.51754	11.9438	8.57534	13.4229	18.3196	61.0234	85.1	159.314	107.668	131.181	57.2353	44.2815	50.8236
PF3D7_1432800	15.9135	12.019	8.24525	5.69696	4.79934	5.52759	4.21653	4.38383	4.68615	5.40176	8.77981	8.10103	13.9607	18.5155	16.91	17.4151	18.7945	21.4953	12.8324	9.85935	9.67021	19.4873
PF3D7_1432900	23.3055	22.6879	12.4979	14.8343	19.9776	14.5965	8.6227	6.42745	6.93014	10.87365	7.80553	10.76451	6.31934	6.47646	5.56749	8.27042	11.8225	64.7119	60.2727	30.0256	25.9289	42.8276
PF3D7_1433000	23.1288	73.6168	98.7259	565.671	561.206	653.886	557.22	530.598	364.213	511.061	306.179	228.611	178.557	175.198	79.9823	147.059	176.338	37.3104	56.2237	36.1271	60.7172	63.2442
PF3D7_1433100	12.5666	8.83915	5.8447	7.45013	6.33608	6.88044	9.13159	11.3516	11.8772	13.1847	11.5811	9.20147	10.27065	13.3281	16.655	14.4139	13.1251	13.0044	12.9011	12.3093	7.55435	11.4744
PF3D7_1433200	2.69259	2.85507	3.02929	2.12784	1.826113	1.57705	1.649193	1.522263	1.560197	1.44112	1.3479	1.263591	1.344521	1.34583	1.243401	1.438711	1.0587891	1.481909	1.202519	1.32389	2.19453	1.43479
PF3D7_1433300	25.2738	31.7786	13.375	10.21736	5.84093	6.75351	8.7968	10.58001	10.67339	13.1797	15.0791	14.8082	24.45	23.1787	19.9941	13.1392	29.9172	69.6174	189.749	164.132	51.5142	93.4821
PF3D7_1433400	49.1046	36.6404	16.7181	9.93772	6.21787	7.15984	9.76602	12.8538	14.762	18.8987	21.8235	21.0428	22.2988	36.305	34.0703	40.2125	31.0865	90.6562	27.7932	20.1458	27.8589	62.1463
PF3D7_1433500	34.9133	78.2774	290.544	396.075	385.525	398.865	296.99	270.819	252.735	232.882	217.992	287.798	140.854	56.957	35.9836	44.6574	65.5474	52.4933	290.06	649.256	398.451	213.118
PF3D7_1433600	51.6317	31.6588	11.1637	7.30857	4.70885	2.9054	5.0274	5.11226	5.98629	14.8934	13.5687	17.2745	24.9806	25.9108	81.3917	62.9646	89.2598	52.4923	95.7658	65.2981	16.1386	69.2419
PF3D7_1433700	7.36974	5.52793	3.77458	2.38327	1.650588	1.590484	2.0597	2.11208	2.12978	2.27948	2.6903	2.78049	4.38173	7.42426	7.08946	8.98726	4.11401	7.26963	3.02597	3.06191	3.67597	3.34208
PF3D7_1433800	9.90683	7.08486	4.2136	2.43912	1.945609	1.732964	1.607989	1.827734	1.970206	2.55362	3.15041	2.48273	3.06327	3.49241	5.50231	6.96064	7.21786	12.1659	7.04037	5.42192	4.95351	9.91845
PF3D7_1433900	7.07866	5.80633	4.07941	2.80434	1.89897	1.492631	1.451484	1.415313	1.664732	1.701573	2.11704	2.24569	2.5728	3.30927	4.16442	5.05015	4.08738	8.85567	7.3167	5.82158	5.27154	3.22941
PF3D7_1434000	9.05093	9.23466	7.81711	18.1589	42.0375	49.5351	56.6095	65.739	55.8953	72.3365	51.9691	40.9388	51.0262	54.2083	64.679	47.6984	42.7545	9.64688	12.6896	7.69208	10.48061	10.8818
PF3D7_1434100	4.10908	3.55705	4.35049	8.56824	11.8167	14.3342	18.4416	21.3431	19.9944	15.1291	16.9233	14.2435	18.4578	21.5651	24.9461	8.02044	5.66766	3.3718	3.34809	5.25999	3.00724	3.76167
PF3D7_1434200	492.665	385.757	233.978	275.35	515.546	413.275	494.513	500.214	584.954	906.808	557.02	594.251	469.605	356.4	235.849	545.11	593.159	1098.92	832.519	431.884	351.092	475.177
PF3D7_1434300	25.8817	26.9966	34.5751	97.55	125.179	166.513	153.135	133.536	127.865	140.51	105.939	109.758	85.9719	79.5747	30.8279	58.0463	42.7275	17.0738	3.44463	17.4208	22.1759	17.7949
PF3D7_1434400	12.6104	71.0199	29.5825	12.395	8.77583	2.94618	2.78616	3.70807	1.603119	1.37344	2.85809	3.48651	1.606657	1.704818	1.375023	2.51583	2.77925	82.5781	193.792	146.174	298.421	75.6469
PF3D7_1434500	10.69797	11.9097	15.3732	45.4127	47.0996	44.466	43.4839	43.346	38.0242	36.2652	32.6829	31.5913	37.7241	42.1187	28.611	20.5083	13.7094	8.87844	5.24601	8.43817	14.1754	5.66085
PF3D7_1434600	19.4234	29.239	79.6044	218.461	239.676	277.427	211.078	196.118	162.754	183.239	126.316	125.435	81.202	55.5994	33.7353	35.7185	32.7497	11.3887	10.34383	22.6643	29.1286	18.6691
PF3D7_1434700	56.5982	56.2375	41.1784	26.6677	25.6931	14.8606	33.9588	47.2654	68.4722	89.6465	92.5587	167.491	226.75	277.099	302.656	209.981	216.165	57.6582	106.157	54.5112	44.504	49.2881
PF3D7_1434800	98.1163	79.4632	45.5426	32.6484	26.9361	21.8799	22.3332	28.8715	41.9808	80.6438	108.611	178.418	228.044	316.666	570.844	488.603	603.26	116.117	170.576	143.23	58.6827	77.1156
PF3D7_1434900	1.748888	1.936197	1.343612	1.341246	1.200621	1.0858898	1.47655	1.0926842	1.393342	1	1.188854	1.231665	1.635866	1.650102	1.40431	2.93012	1.542521	2.34586	2.7354	1.543443	2.25982	4.20988
PF3D7_1435000	14.3345	12.7838	8.32259	3.74998	2.94008	2.9688	2.31669	2.02908	2.3283	2.12153	3.29977	2.5765	3.96066	6.54587	20.5974	26.7296	48.5089	17.012	32.8427	26.3033	10.43804	17.67
PF3D7_1435100	9.7166	6.06133	3.37125	1.835616	1.714566	1	1.303101	1.371386	1.100071	1.27883	1.336328	1.309427	2.13241	3.94703	8.12031	13.2402	5.34777	6.26259	5.63584	3.41953	3.85125	4.93006
PF3D7_1435200	3.71501	6.83542	5.05407	3.73474	2.87574	2.07072	1.969924	1.907832	1.850606	1.697076	1.546532	1.876711	1.283102	1.473629	1.120005	1.838372	1.483085	8.76363	5.75471	8.50055	7.49711	11.0038
PF3D7_1435300	15.1916	20.1604	12.4981	7.0161	5.23227	3.96964	3.13242	2.85214	2.46193	3.27789	4.73352	3.0768	3.67195	4.32304	4.77157	7.50658	21.255	45.9706	94.3153	114.167	66.0051	56.5595
PF3D7_1435400	43.3858	32.0858	50.0086	98.5224	106.766	98.0948	89.0364	98.1377	90.05	81.0606	69.7361	79.1991	68.1793	64.5634	86.336	56.7042	60.3236	44.8935	66.7223	69.3237	30.393	49.3253
PF3D7_1435500	34.1663	26.472	28.9445	59.8249	54.2699	59.8656	55.987	53.8278	50.8386	50.6262	49.1108	52.9318	41.0439	32.6317	12.2413	20.5024	15.5184	35.9794	5.4539	10.25472	20.995	47.2967
PF3D7_1435600	14.621	51.8309	20.1868	8.87714	4.28947	3.31037	2.49176	2.38663	2.00202	1.733475	3.12619	2.84673	1.653424	1.839532	1.624569	1.974632	1.717373	55.7549	59.7245	31.2014	94.9624	41.5645
PF3D7_1435700	30.7311	29.1482	22.982	14.3592	9.42205	7.92601	5.65811	6.80877	6.97493	12.6579	20.4002	30.0935	36.0693	32.7918	21.5429	26.4836	19.6497	16.0727	12.9294	9.90664	19.6001	10.0593
PF3D7_1435800	7.1751	7.32687	6.16277	4.70581	3.98448	3.351	3.26857	1.7997	2.47122	2.58382	3.13517	6.10053	6.63774	8.59619	13.1896	13.7177	15.9307	6.98898	7.99024	7.30583	6.93478	3.6263
PF3D7_1435900	2.97873	2.41351	2.27106	1.540988	1.424068	1.0907761	1.143903	1.0489785	1.593885	1.165475	1.249497	1.734533	2.00806	1.562162	2.04454	2.8409	2.72015	2.54611	1.282174	1.57436	2.33149	3.54437
PF3D7_1436000	34.037	25.9295	23.2077	34.3205	30.8043	43.0529	56.8074	71.2819	81.7675	101.832	149.266	275.418	353.926	272.714	202.173	128.798	135.742	26.9753	35.9852	33.7077	20.5692	24.028
PF3D7_1436100	9.53058	7.74599	6.0571	6.18732	6.69733	9.3916	10.37971	12.0855	10.84636	9.58969	9.9908	8.31527	9.96292	7.99112	4.35235	5.96373	4.28003	5.81949	2.95545	3.38441	5.19286	6.21208
PF3D7_1436200	16.0684	37.4423	12.6172	5.10101	2.80085	2.03474	1.538734	1.618505	1.564132	1.406832	3.26402	2.64857	1.548248	1.795762	1.7163	1.700583	1.816988	54.6871	42.9557	26.835	43.1286	56.7783
PF3D7_1436300	77.1371	228.058	958.282	1213.23	1161.12	1290.73	1097.78	1065.54	1064.88	1253.45	1150.48	1623.5	1502.16	946.547	268.674	120.863	167.993	72.4549	614.578	1283.2	1321.08	396.415
PF3D7_1436400	2.99901	3.32464	2.67976	2.59405	1.937155	2.23164	2.56788	2.41969	2.26971	2.29266	2.51818	2.35901	4.02557	5.60979	7.62734	5.34696	3.47533	2.22051	2.39218	4.06991	2.42563	1.523056
PF3D7_1436500	11.623	8.02217	5.90923	2.82828	3.29303	2.5339	2.55624	2.48972	2.28451	2.67768	2.88872	2.44805	3.27117	5.3063	11.5259	11.9967	11.9484	11.1576	12.7294	10.70531	5.68731	4.72613
PF3D7_1436600	45.3706	91.3379	49.6306	20.4481	13.0477	8.58761	5.1671	4.95592	4.10485	4.72982	11.0289	6.55713	4.00852	4.55887	6.70762	8.46083	28.9574	193.175	570.282	500.998	275.189	272.75
PF3D7_1436700	8.19122	5.36401	4.78407	3.19913	2.27652	2.00893	2.06627	1.967771	1.586731	2.43047	2.17084	1.982699	2.61837	4.41334	9.4726	8.00457	7.24011	7.2818	5.0945	5.56613	4.16874	4.14215
PF3D7_1436800	18.6767	10.72307	8.31755	5.38535	7.0403	4.53207	5.39939	3.24605	2.48551	5.36904	5.22985	4.99786	6.60333	12.0236	24.2904	23.5396	29.4854	20.2508	20.998	18.1602	9.55757	12.1965
PF3D7_1436900	11.5582	10.01708	10.06525	20.5061	24.9157	23.1561	25.0806	20.1089	16.4835	12.6269	14.5631	26.1265	14.2962	12.0876	16.8024	11.6717	8.15646	8.08991	15.0873	10.02716	7.87307	4.13644
PF3D7_1437000	44.5384	42.6321	30.2693	72.6228	97.1911	101.484	107.553	115.799	112.843	121.265	125.627	152.964	113.557	54.4192	25.6618	33.2852	24.9566	46.7132	27.9266	20.9237	28.2146	38.1853
PF3D7_1437100	15.0517	13.22	9.58476	6.11538	1.859248	2.22621	1.583155	1.396962	1.320889	1.447049	2.07847	1.661473	2.45247	2.68749	2.02616	6.7799	4.09812	7.34902	1.381161	1.775847	4.59717	3.2913
PF3D7_1437200	136.491	112.924	50.9212	36.0995	28.8927	32.3284	40.0408	51.6791	59.2094	82.0688	89.2466	80.4602	74.9047	63.4243	133	300.865	424.852	404.558	337.434	200.762	184.942	222.801
PF3D7_1437300	32.6438	53.9843	18.2469	5.89376	2.97799	2.3857	2.34242	3.57527	3.92117	2.40333	6.7552	3.69935	3.50769	2.48321	1.64424	8.42623	9.26649	115.021	92.6518	45.0817	47.673	90.1881
PF3D7_1437400	6.61215	4.20937	2.98149	3.03132	2.79134	4.38718	6.2429	8.37922	9.42497	11.4267	9.13275	6.68847	8.02608	9.92701	16.3261	18.9871	21.6886	8.44541	7.75439	7.41932	5.39412	9.80729
PF3D7_1437500	32.1535	28.526	48.7306	81.1265	65.3006	60.6541	56.6123	48.3053	41.6745	42.1029	33.1298	29.6374	19.5568	16.9671	17.3162	16.8382	18.2846	46.2649	76.874	49.6522	30.3673	85.8807
PF3D7_1437600	3.25138	2.84282	1.989959	1.512943	2.05547	1.559457	1.238776	1.441175	1.281549	1.313794	1.283876	1.580379	1.446041	2.451	7.95524	5.5052	4.05809	1.850258	2.27084	3.31449	2.05206	2.0052
PF3D7_1437700	12.6696	10.36724	8.00292	5.16302	4.62801	4.13111	3.07143	2.35684	2.4678	2.43816	3.16839	2.49622	2.69747	3.30718	4.04324	5.44578	11.9789	13.0264	12.6872	13.4015	9.12157	13.6691
PF3D7_1437800	9.43627	9.76384	8.8234	26.0141	31.526	22.7495	19.7515	19.529	23.592	22.2147	17.8847	28.5307	13.9944	13.3401	19.6602	20.1361	29.9222	9.96858	21.1636	14.2785	8.69565	19.7164
PF3D7_1437900	109.858	106.108	214.796	639.462	740.168	687.957	605.797	549.465	554.876	584.874	444.232	475.4	393.696	439.684	301.602	435.261	297.857	141.349	55.838	72.347	152.29	85.4585
PF3D7_1438000	42.2401	41.5764	44.0235	107.146	114.785	136.932	123.467	134.599	127.693	102.583	110.674	118.497	87.3811	65.5293	44.3466	45.4345	37.874	34.1239	22.7406	23.8995	36.0461	39.8207
PF3D7_1438100	76.78	62.4171	33.4233	65.9008	107.264	123.829	122.455	131.68	127.453	166.204	133.9	121.181	96.5206	56.2218	45.6505	59.8726	121.586	179.751	165.033	62.8771	61.099	124.173
PF3D7_1438200	54.1204	23.1355	29.4354	29.2396	133.818	86.2931	23.5352	139.061	112.603	104.654	94.7708	154.37	85.1931	118.379	90.2225	94.4979	45.896	175.327	133.565	1	70.5039	133.816
PF3D7_1438400	23.3392	42.774	16.7752	7.44157	4.29947	3.88233	4.10055	4.51765	4.81632	5.04489	9.06666	11.2809	24.3117	34.4409	18.319	11.9834	9.54318	61.1109	94.4359	91.1002	50.0584	36.5323
PF3D7_1438500	9.46021	9.62007	29.8018	62.1011	58.1073	63.8407	47.0889	47.4195	42.2749	36.7346	34.7238	38.31	29.7394	24.9759	27.0517	23.5937	21.3611	7.71532	9.49667	14.7136	14.1282	11.1895
PF3D7_1438600	13.1188	12.2589	50.1324	83.3796	54.6472	37.6842	35.3023	33.5295	24.2347	29.493	23.1525	23.0836	17.3737	16.2185	29.4192	16.9687	18.2947	10.41744	19.1789	48.2627	13.1523	18.8822
PF3D7_1438700	34.9608	25.5245	19.508	14.0796	9.46871	7.49713	5.87392	4.19255	4.15001	5.44134	8.52556	5.26372	8.30089	15.9287	56.7673	72.1258	119.72	50.8366	60.2357	51.0095	25.9239	53.031
PF3D7_1438800	3.39917	4.85223	4.92352	5.07202	5.04498	4.88758	4.61364	3.97472	3.86708	3.06157	3.2147	2.78734	2.56986	2.70228	1.646972	1.813568	2.11617	1.987189	5.66896	6.70216	8.55982	9.25495
